"s [mm]","w [mm]","w2 [mm]","Freq [GHz]","dB(S(FloquetPort2:1,FloquetPort1:1)) []"
5.5,0.6,0.6,9.8,-1.90533031875545
5.5,0.6,0.6,9.9,-2.02583182757569
5.5,0.6,0.6,10,-2.14611660541465
5.5,0.6,0.7,3,-2.59031968471157
5.5,0.6,0.7,3.1,-2.78796843729774
5.5,0.6,0.7,3.2,-2.99686402512303
5.5,0.6,0.7,3.3,-3.21792496975509
5.5,0.6,0.7,3.4,-3.45221352051163
5.5,0.6,0.7,3.5,-3.70096213610212
5.5,0.6,0.7,3.6,-3.96560621798645
5.5,0.6,0.7,3.7,-4.24782495007004
5.5,0.6,0.7,3.8,-4.54959277217964
5.5,0.6,0.7,3.9,-4.873244982874
5.5,0.6,0.7,4,-5.22156238538219
5.5,0.6,0.7,4.1,-5.59788200971038
5.5,0.6,0.7,4.2,-6.00624418111001
5.5,0.6,0.7,4.3,-6.45159127262901
5.5,0.6,0.7,4.4,-6.9400416338332
5.5,0.6,0.7,4.5,-7.47927572458363
5.5,0.6,0.7,4.6,-8.079094768268
5.5,0.6,0.7,4.7,-8.7522539704506
5.5,0.6,0.7,4.8,-9.51575080621429
5.5,0.6,0.7,4.9,-10.392904990589
5.5,0.6,0.7,5,-11.4168993710178
5.5,0.6,0.7,5.1,-12.6372221828508
5.5,0.6,0.7,5.2,-14.1324420984422
5.5,0.6,0.7,5.3,-16.038675259702
5.5,0.6,0.7,5.4,-18.6246857447987
5.5,0.6,0.7,5.5,-22.552315839427
5.5,0.6,0.7,5.6,-30.4718071299164
5.5,0.6,0.7,5.7,-35.0636606837059
5.5,0.6,0.7,5.8,-23.5577892342136
5.5,0.6,0.7,5.9,-18.5943400727868
5.5,0.6,0.7,6,-15.3474339289989
5.5,0.6,0.7,6.1,-12.9143649467288
5.5,0.6,0.7,6.2,-10.9632833620269
5.5,0.6,0.7,6.3,-9.33612194710564
5.5,0.6,0.7,6.4,-7.94609955741559
5.5,0.6,0.7,6.5,-6.74112323787494
5.5,0.6,0.7,6.6,-5.68792571137368
5.5,0.6,0.7,6.7,-4.76419763863933
5.5,0.6,0.7,6.8,-3.95426514586566
5.5,0.6,0.7,6.9,-3.24652067491329
5.5,0.6,0.7,7,-2.6318105324407
5.5,0.6,0.7,7.1,-2.10239816798126
5.5,0.6,0.7,7.2,-1.6513074422295
5.5,0.6,0.7,7.3,-1.27193407961444
5.5,0.6,0.7,7.4,-0.957850606215
5.5,0.6,0.7,7.5,-0.702746472120138
5.5,0.6,0.7,7.6,-0.500454176067387
5.5,0.6,0.7,7.7,-0.345020451967581
5.5,0.6,0.7,7.8,-0.230790967837614
5.5,0.6,0.7,7.9,-0.15248708527224
5.5,0.6,0.7,8,-0.105262687478953
5.5,0.6,0.7,8.1,-0.0847367248843444
5.5,0.6,0.7,8.2,-0.0870024003066437
5.5,0.6,0.7,8.3,-0.108616901103246
5.5,0.6,0.7,8.4,-0.146576756888962
5.5,0.6,0.7,8.5,-0.198283860402677
5.5,0.6,0.7,8.6,-0.26150648221665
5.5,0.6,0.7,8.7,-0.334338643490678
5.5,0.6,0.7,8.8,-0.41516024056738
5.5,0.6,0.7,8.9,-0.502599473823734
5.5,0.6,0.7,9,-0.595498469742157
5.5,0.6,0.7,9.1,-0.692882499249184
5.5,0.6,0.7,9.2,-0.793932862659826
5.5,0.6,0.7,9.3,-0.897963299765989
5.5,0.6,0.7,9.4,-1.00439966118454
5.5,0.6,0.7,9.5,-1.11276251718203
5.5,0.6,0.7,9.6,-1.22265236176088
5.5,0.6,0.7,9.7,-1.33373707725496
5.5,0.6,0.7,9.8,-1.44574134705169
5.5,0.6,0.7,9.9,-1.55843773390579
5.5,0.6,0.7,10,-1.6716391738302
5.5,0.6,0.8,3,-2.5594383927082
5.5,0.6,0.8,3.1,-2.75564159238726
5.5,0.6,0.8,3.2,-2.96301263787912
5.5,0.6,0.8,3.3,-3.18243504928432
5.5,0.6,0.8,3.4,-3.41492584280106
5.5,0.6,0.8,3.5,-3.66165941388496
5.5,0.6,0.8,3.6,-3.92399689727471
5.5,0.6,0.8,3.7,-4.20352258458859
5.5,0.6,0.8,3.8,-4.5020895384254
5.5,0.6,0.8,3.9,-4.82187733841906
5.5,0.6,0.8,4,-5.1654660508403
5.5,0.6,0.8,4.1,-5.53593222338485
5.5,0.6,0.8,4.2,-5.93697528931523
5.5,0.6,0.8,4.3,-6.37308675657183
5.5,0.6,0.8,4.4,-6.84978088822592
5.5,0.6,0.8,4.5,-7.37391591875685
5.5,0.6,0.8,4.6,-7.95415230106751
5.5,0.6,0.8,4.7,-8.60162507487457
5.5,0.6,0.8,4.8,-9.33096350529635
5.5,0.6,0.8,4.9,-10.1618993080876
5.5,0.6,0.8,5,-11.121926810074
5.5,0.6,0.8,5.1,-12.2509698504302
5.5,0.6,0.8,5.2,-13.6102057039377
5.5,0.6,0.8,5.3,-15.3004825506163
5.5,0.6,0.8,5.4,-17.5064370950175
5.5,0.6,0.8,5.5,-20.6266909808833
5.5,0.6,0.8,5.6,-25.829841283785
5.5,0.6,0.8,5.7,-41.8200436192049
5.5,0.6,0.8,5.8,-28.2691978561272
5.5,0.6,0.8,5.9,-21.3207987877411
5.5,0.6,0.8,6,-17.3925331408947
5.5,0.6,0.8,6.1,-14.6191460187597
5.5,0.6,0.8,6.2,-12.4652499991175
5.5,0.6,0.8,6.3,-10.7025690662968
5.5,0.6,0.8,6.4,-9.213223061329
5.5,0.6,0.8,6.5,-7.92896188536833
5.5,0.6,0.8,6.6,-6.80715400885783
5.5,0.6,0.8,6.7,-5.81966913308862
5.5,0.6,0.8,6.8,-4.94710881315349
5.5,0.6,0.8,6.9,-4.17553779922095
5.5,0.6,0.8,7,-3.4945007923798
5.5,0.6,0.8,7.1,-2.89575732237029
5.5,0.6,0.8,7.2,-2.37245121899273
5.5,0.6,0.8,7.3,-1.91856393250898
5.5,0.6,0.8,7.4,-1.52856527437041
5.5,0.6,0.8,7.5,-1.19720651639976
5.5,0.6,0.8,7.6,-0.919416154890397
5.5,0.6,0.8,7.7,-0.69026678057021
5.5,0.6,0.8,7.8,-0.504986979675924
5.5,0.6,0.8,7.9,-0.358997154879026
5.5,0.6,0.8,8,-0.247953233896563
5.5,0.6,0.8,8.1,-0.167787266249305
5.5,0.6,0.8,8.2,-0.114738456771054
5.5,0.6,0.8,8.3,-0.0853718677419596
5.5,0.6,0.8,8.4,-0.0765846633096565
5.5,0.6,0.8,8.5,-0.0856014027566837
5.5,0.6,0.8,8.6,-0.109960687076011
5.5,0.6,0.8,8.7,-0.1474956584653
5.5,0.6,0.8,8.8,-0.196310670630842
5.5,0.6,0.8,8.9,-0.254756072690999
5.5,0.6,0.8,9,-0.3214026106538
5.5,0.6,0.8,9.1,-0.395016527893108
5.5,0.6,0.8,9.2,-0.474536081164444
5.5,0.6,0.8,9.3,-0.559049896611166
5.5,0.6,0.8,9.4,-0.647777370257256
5.5,0.6,0.8,9.5,-0.74005116093066
5.5,0.6,0.8,9.6,-0.835301718623668
5.5,0.6,0.8,9.7,-0.933043726061471
5.5,0.6,0.8,9.8,-1.03286429514392
5.5,0.6,0.8,9.9,-1.13441274426562
5.5,0.6,0.8,10,-1.23739178055858
5.5,0.6,0.9,3,-2.58454142232836
5.5,0.6,0.9,3.1,-2.78302289751299
5.5,0.6,0.9,3.2,-2.99276406667994
5.5,0.6,0.9,3.3,-3.21463250768139
5.5,0.6,0.9,3.4,-3.4496235179296
5.5,0.6,0.9,3.5,-3.69888247595586
5.5,0.6,0.9,3.6,-3.96373223346955
5.5,0.6,0.9,3.7,-4.24570696555993
5.5,0.6,0.9,3.8,-4.54659440285807
5.5,0.6,0.9,3.9,-4.86848907396134
5.5,0.6,0.9,4,-5.21386020342055
5.5,0.6,0.9,4.1,-5.5856394057313
5.5,0.6,0.9,4.2,-5.98733555849226
5.5,0.6,0.9,4.3,-6.42318767782696
5.5,0.6,0.9,4.4,-6.89837202831309
5.5,0.6,0.9,4.5,-7.41928844642305
5.5,0.6,0.9,4.6,-7.99396545520987
5.5,0.6,0.9,4.7,-8.63264901185676
5.5,0.6,0.9,4.8,-9.34868531716908
5.5,0.6,0.9,4.9,-10.1598945018687
5.5,0.6,0.9,5,-11.0908055011917
5.5,0.6,0.9,5.1,-12.1764962934629
5.5,0.6,0.9,5.2,-13.4696627911445
5.5,0.6,0.9,5.3,-15.0548510553921
5.5,0.6,0.9,5.4,-17.0808427377805
5.5,0.6,0.9,5.5,-19.8488345851226
5.5,0.6,0.9,5.6,-24.1357911313288
5.5,0.6,0.9,5.7,-33.4977071573958
5.5,0.6,0.9,5.8,-33.1007136567321
5.5,0.6,0.9,5.9,-23.5942239700157
5.5,0.6,0.9,6,-19.0385649177394
5.5,0.6,0.9,6.1,-15.9883678520718
5.5,0.6,0.9,6.2,-13.6814648860721
5.5,0.6,0.9,6.3,-11.8223466190912
5.5,0.6,0.9,6.4,-10.2658146287401
5.5,0.6,0.9,6.5,-8.93019698265205
5.5,0.6,0.9,6.6,-7.76534970768591
5.5,0.6,0.9,6.7,-6.73853644926587
5.5,0.6,0.9,6.8,-5.82737271875469
5.5,0.6,0.9,6.9,-5.01595610534342
5.5,0.6,0.9,7,-4.29258261720001
5.5,0.6,0.9,7.1,-3.6483183586735
5.5,0.6,0.9,7.2,-3.07606604707936
5.5,0.6,0.9,7.3,-2.56993745906909
5.5,0.6,0.9,7.4,-2.12482737116526
5.5,0.6,0.9,7.5,-1.73612775646117
5.5,0.6,0.9,7.6,-1.39954348745217
5.5,0.6,0.9,7.7,-1.1109826163133
5.5,0.6,0.9,7.8,-0.866500737160155
5.5,0.6,0.9,7.9,-0.662282864839613
5.5,0.6,0.9,8,-0.4946492236048
5.5,0.6,0.9,8.1,-0.360074030005044
5.5,0.6,0.9,8.2,-0.255208979749697
5.5,0.6,0.9,8.3,-0.176905648306944
5.5,0.6,0.9,8.4,-0.122233240666141
5.5,0.6,0.9,8.5,-0.0884899472162149
5.5,0.6,0.9,8.6,-0.0732075181235761
5.5,0.6,0.9,8.7,-0.0741495686544338
5.5,0.6,0.9,8.8,-0.0893046365080153
5.5,0.6,0.9,8.9,-0.116875219847999
5.5,0.6,0.9,9,-0.155264025196156
5.5,0.6,0.9,9.1,-0.20305852993972
5.5,0.6,0.9,9.2,-0.259014778635904
5.5,0.6,0.9,9.3,-0.322041129873029
5.5,0.6,0.9,9.4,-0.391182478589092
5.5,0.6,0.9,9.5,-0.465605311939099
5.5,0.6,0.9,9.6,-0.544583820587482
5.5,0.6,0.9,9.7,-0.627487181658007
5.5,0.6,0.9,9.8,-0.713768051436088
5.5,0.6,0.9,9.9,-0.802952250897108
5.5,0.6,0.9,10,-0.894629590582219
5.5,0.6,1,3,-2.55403297508161
5.5,0.6,1,3.1,-2.7513170559909
5.5,0.6,1,3.2,-2.95986067238276
5.5,0.6,1,3.3,-3.18051377161974
5.5,0.6,1,3.4,-3.41424762202541
5.5,0.6,1,3.5,-3.66217565450506
5.5,0.6,1,3.6,-3.92557890069235
5.5,0.6,1,3.7,-4.20593730747771
5.5,0.6,1,3.8,-4.50496864505681
5.5,0.6,1,3.9,-4.82467734314213
5.5,0.6,1,4,-5.16741647612355
5.5,0.6,1,4.1,-5.53596741219618
5.5,0.6,1,4.2,-5.93364356870377
5.5,0.6,1,4.3,-6.36442764793482
5.5,0.6,1,4.4,-6.83315629586682
5.5,0.6,1,4.5,-7.34577343688341
5.5,0.6,1,4.6,-7.90968559499059
5.5,0.6,1,4.7,-8.5342730947444
5.5,0.6,1,4.8,-9.23164758927195
5.5,0.6,1,4.9,-10.0178143447698
5.5,0.6,1,5,-10.9145312184614
5.5,0.6,1,5.1,-11.9524361996875
5.5,0.6,1,5.2,-13.1766514945435
5.5,0.6,1,5.3,-14.6576722337597
5.5,0.6,1,5.4,-16.5149473160755
5.5,0.6,1,5.5,-18.9764721938964
5.5,0.6,1,5.6,-22.570724552039
5.5,0.6,1,5.7,-29.111926179483
5.5,0.6,1,5.8,-43.3512055135059
5.5,0.6,1,5.9,-26.3743958848872
5.5,0.6,1,6,-20.8010737362856
5.5,0.6,1,6.1,-17.3557011577475
5.5,0.6,1,6.2,-14.8427757055365
5.5,0.6,1,6.3,-12.859142518647
5.5,0.6,1,6.4,-11.2198173445902
5.5,0.6,1,6.5,-9.82482874734317
5.5,0.6,1,6.6,-8.61430734148848
5.5,0.6,1,6.7,-7.54978045662068
5.5,0.6,1,6.8,-6.60521232359572
5.5,0.6,1,6.9,-5.76225434249928
5.5,0.6,1,7,-5.00752295473188
5.5,0.6,1,7.1,-4.33093968339005
5.5,0.6,1,7.2,-3.7246674840408
5.5,0.6,1,7.3,-3.18240286200767
5.5,0.6,1,7.4,-2.69889251803783
5.5,0.6,1,7.5,-2.26959931343456
5.5,0.6,1,7.6,-1.89047220554311
5.5,0.6,1,7.7,-1.5577911314744
5.5,0.6,1,7.8,-1.26806692812404
5.5,0.6,1,7.9,-1.01798162450059
5.5,0.6,1,8,-0.804357682695773
5.5,0.6,1,8.1,-0.624147023360666
5.5,0.6,1,8.2,-0.474432486578854
5.5,0.6,1,8.3,-0.352435988336209
5.5,0.6,1,8.4,-0.255529104102868
5.5,0.6,1,8.5,-0.18124312904731
5.5,0.6,1,8.6,-0.1272767893116
5.5,0.6,1,8.7,-0.0915006799694465
5.5,0.6,1,8.8,-0.0719581751069104
5.5,0.6,1,8.9,-0.0668630095745858
5.5,0.6,1,9,-0.0745940027042551
5.5,0.6,1,9.1,-0.093687522020459
5.5,0.6,1,9.2,-0.122828310553954
5.5,0.6,1,9.3,-0.160839261012099
5.5,0.6,1,9.4,-0.206670642856726
5.5,0.6,1,9.5,-0.259389195639897
5.5,0.6,1,9.6,-0.318167408097543
5.5,0.6,1,9.7,-0.382273216145891
5.5,0.6,1,9.8,-0.451060278480919
5.5,0.6,1,9.9,-0.523958927456821
5.5,0.6,1,10,-0.600467845016733
5.5,0.7,0.2,3,-2.52042912841794
5.5,0.7,0.2,3.1,-2.700798510293
5.5,0.7,0.2,3.2,-2.89026776586599
5.5,0.7,0.2,3.3,-3.0896110064005
5.5,0.7,0.2,3.4,-3.29974347186172
5.5,0.7,0.2,3.5,-3.52174968643873
5.5,0.7,0.2,3.6,-3.75691882081916
5.5,0.7,0.2,3.7,-4.00678954777149
5.5,0.7,0.2,3.8,-4.27320755088554
5.5,0.7,0.2,3.9,-4.55840011989107
5.5,0.7,0.2,4,-4.86507415808192
5.5,0.7,0.2,4.1,-5.19654679706471
5.5,0.7,0.2,4.2,-5.55692226811479
5.5,0.7,0.2,4.3,-5.95133577480818
5.5,0.7,0.2,4.4,-6.38629675321291
5.5,0.7,0.2,4.5,-6.87018366238896
5.5,0.7,0.2,4.6,-7.41397730784388
5.5,0.7,0.2,4.7,-8.0323840711291
5.5,0.7,0.2,4.8,-8.74562584462542
5.5,0.7,0.2,4.9,-9.58243415705629
5.5,0.7,0.2,5,-10.5853723907342
5.5,0.7,0.2,5.1,-11.8210672428748
5.5,0.7,0.2,5.2,-13.4020546214609
5.5,0.7,0.2,5.3,-15.5409056946812
5.5,0.7,0.2,5.4,-18.7191714693992
5.5,0.7,0.2,5.5,-24.4984326905923
5.5,0.7,0.2,5.6,-43.7585595484925
5.5,0.7,0.2,5.7,-22.8549688102569
5.5,0.7,0.2,5.8,-16.6212786988755
5.5,0.7,0.2,5.9,-12.7555941938714
5.5,0.7,0.2,6,-9.90622882429609
5.5,0.7,0.2,6.1,-7.64980768252561
5.5,0.7,0.2,6.2,-5.80820699782257
5.5,0.7,0.2,6.3,-4.29649644484497
5.5,0.7,0.2,6.4,-3.07031485045431
5.5,0.7,0.2,6.5,-2.1016441921796
5.5,0.7,0.2,6.6,-1.36596029457024
5.5,0.7,0.2,6.7,-0.836207258023175
5.5,0.7,0.2,6.8,-0.481757232111768
5.5,0.7,0.2,6.9,-0.270406902458794
5.5,0.7,0.2,7,-0.171278004165723
5.5,0.7,0.2,7.1,-0.157095555118889
5.5,0.7,0.2,7.2,-0.205290858691819
5.5,0.7,0.2,7.3,-0.298085201614383
5.5,0.7,0.2,7.4,-0.421965260176629
5.5,0.7,0.2,7.5,-0.566919004343923
5.5,0.7,0.2,7.6,-0.725663144821688
5.5,0.7,0.2,7.7,-0.892970985654822
5.5,0.7,0.2,7.8,-1.06513279099976
5.5,0.7,0.2,7.9,-1.23954251422301
5.5,0.7,0.2,8,-1.41439023437808
5.5,0.7,0.2,8.1,-1.5884372005464
5.5,0.7,0.2,8.2,-1.76085296926412
5.5,0.7,0.2,8.3,-1.93109815807534
5.5,0.7,0.2,8.4,-2.09884026692027
5.5,0.7,0.2,8.5,-2.26389329635916
5.5,0.7,0.2,8.6,-2.42617443218108
5.5,0.7,0.2,8.7,-2.58567295817598
5.5,0.7,0.2,8.8,-2.74242793629773
5.5,0.7,0.2,8.9,-2.89651218316132
5.5,0.7,0.2,9,-3.0480207779864
5.5,0.7,0.2,9.1,-3.19706283940134
5.5,0.7,0.2,9.2,-3.34375566563253
5.5,0.7,0.2,9.3,-3.48822058678321
5.5,0.7,0.2,9.4,-3.63058005924854
5.5,0.7,0.2,9.5,-3.77095566208059
5.5,0.7,0.2,9.6,-3.90946674829514
5.5,0.7,0.2,9.7,-4.04622957128071
5.5,0.7,0.2,9.8,-4.18135675505191
5.5,0.7,0.2,9.9,-4.31495701238365
5.5,0.7,0.2,10,-4.44713504057531
5.5,0.7,0.3,3,-2.60539562491777
5.5,0.7,0.3,3.1,-2.79333245718626
5.5,0.7,0.3,3.2,-2.99084548530866
5.5,0.7,0.3,3.3,-3.19872336704555
5.5,0.7,0.3,3.4,-3.41789246413376
5.5,0.7,0.3,3.5,-3.64944326573868
5.5,0.7,0.3,3.6,-3.89466332725151
5.5,0.7,0.3,3.7,-4.15507872360206
5.5,0.7,0.3,3.8,-4.43250675651375
5.5,0.7,0.3,3.9,-4.72912372509127
5.5,0.7,0.3,4,-5.0475531437116
5.5,0.7,0.3,4.1,-5.39098215502639
5.5,0.7,0.3,4.2,-5.76331751432851
5.5,0.7,0.3,4.3,-6.16939823166673
5.5,0.7,0.3,4.4,-6.61529120057995
5.5,0.7,0.3,4.5,-7.10871158868874
5.5,0.7,0.3,4.6,-7.65963654485869
5.5,0.7,0.3,4.7,-8.28122922225603
5.5,0.7,0.3,4.8,-8.99128223513036
5.5,0.7,0.3,4.9,-9.81457554475153
5.5,0.7,0.3,5,-10.7869468253935
5.5,0.7,0.3,5.1,-11.9628280624196
5.5,0.7,0.3,5.2,-13.430543456933
5.5,0.7,0.3,5.3,-15.3475448106761
5.5,0.7,0.3,5.4,-18.0382516443055
5.5,0.7,0.3,5.5,-22.3662910106614
5.5,0.7,0.3,5.6,-32.6953338200884
5.5,0.7,0.3,5.7,-28.9889549976779
5.5,0.7,0.3,5.8,-20.1854260260896
5.5,0.7,0.3,5.9,-15.6300374829856
5.5,0.7,0.3,6,-12.4737587400932
5.5,0.7,0.3,6.1,-10.0356171941971
5.5,0.7,0.3,6.2,-8.04991988374086
5.5,0.7,0.3,6.3,-6.39010774492028
5.5,0.7,0.3,6.4,-4.98961242197938
5.5,0.7,0.3,6.5,-3.81113373803229
5.5,0.7,0.3,6.6,-2.8318385385601
5.5,0.7,0.3,6.7,-2.03505661428466
5.5,0.7,0.3,6.8,-1.40542350391092
5.5,0.7,0.3,6.9,-0.92642883588204
5.5,0.7,0.3,7,-0.579812684064431
5.5,0.7,0.3,7.1,-0.346199990769929
5.5,0.7,0.3,7.2,-0.206287552606648
5.5,0.7,0.3,7.3,-0.142006918728949
5.5,0.7,0.3,7.4,-0.137335412942253
5.5,0.7,0.3,7.5,-0.178675743593873
5.5,0.7,0.3,7.6,-0.254879664364968
5.5,0.7,0.3,7.7,-0.35704451560337
5.5,0.7,0.3,7.8,-0.478200589735013
5.5,0.7,0.3,7.9,-0.612972079034707
5.5,0.7,0.3,8,-0.757259163762846
5.5,0.7,0.3,8.1,-0.907962849634147
5.5,0.7,0.3,8.2,-1.0627582139662
5.5,0.7,0.3,8.3,-1.21991335845656
5.5,0.7,0.3,8.4,-1.37814782380971
5.5,0.7,0.3,8.5,-1.53652336215867
5.5,0.7,0.3,8.6,-1.69436040898697
5.5,0.7,0.3,8.7,-1.85117455549687
5.5,0.7,0.3,8.8,-2.00662838511997
5.5,0.7,0.3,8.9,-2.16049501695905
5.5,0.7,0.3,9,-2.31263052660922
5.5,0.7,0.3,9.1,-2.46295308174651
5.5,0.7,0.3,9.2,-2.61142715200766
5.5,0.7,0.3,9.3,-2.75805155414603
5.5,0.7,0.3,9.4,-2.90285039866102
5.5,0.7,0.3,9.5,-3.04586623453859
5.5,0.7,0.3,9.6,-3.18715486205719
5.5,0.7,0.3,9.7,-3.32678141372571
5.5,0.7,0.3,9.8,-3.46481740107303
5.5,0.7,0.3,9.9,-3.60133849834583
5.5,0.7,0.3,10,-3.7364228893346
5.5,0.7,0.4,3,-2.4827027162987
5.5,0.7,0.4,3.1,-2.66431950825751
5.5,0.7,0.4,3.2,-2.85534192288236
5.5,0.7,0.4,3.3,-3.05650824730567
5.5,0.7,0.4,3.4,-3.26867875066134
5.5,0.7,0.4,3.5,-3.49285809249982
5.5,0.7,0.4,3.6,-3.73022298536871
5.5,0.7,0.4,3.7,-3.98215664631827
5.5,0.7,0.4,3.8,-4.25029211311719
5.5,0.7,0.4,3.9,-4.53656727115292
5.5,0.7,0.4,4,-4.84329555179097
5.5,0.7,0.4,4.1,-5.17325790643298
5.5,0.7,0.4,4.2,-5.52982413311225
5.5,0.7,0.4,4.3,-5.91711543774743
5.5,0.7,0.4,4.4,-6.34022611909132
5.5,0.7,0.4,4.5,-6.80553202449341
5.5,0.7,0.4,4.6,-7.32112980044614
5.5,0.7,0.4,4.7,-7.89747949369918
5.5,0.7,0.4,4.8,-8.54837496761748
5.5,0.7,0.4,4.9,-9.29246596346383
5.5,0.7,0.4,5,-10.1557577240702
5.5,0.7,0.4,5.1,-11.175956504772
5.5,0.7,0.4,5.2,-12.410590846621
5.5,0.7,0.4,5.3,-13.9537051219104
5.5,0.7,0.4,5.4,-15.9750023332957
5.5,0.7,0.4,5.5,-18.8315868382401
5.5,0.7,0.4,5.6,-23.5156174759583
5.5,0.7,0.4,5.7,-35.8835674275989
5.5,0.7,0.4,5.8,-28.0085379706104
5.5,0.7,0.4,5.9,-20.1497728459228
5.5,0.7,0.4,6,-15.872399793966
5.5,0.7,0.4,6.1,-12.8709345055412
5.5,0.7,0.4,6.2,-10.5406710829367
5.5,0.7,0.4,6.3,-8.63573669252526
5.5,0.7,0.4,6.4,-7.03479146070785
5.5,0.7,0.4,6.5,-5.67132238075524
5.5,0.7,0.4,6.6,-4.50635096486026
5.5,0.7,0.4,6.7,-3.51552943314777
5.5,0.7,0.4,6.8,-2.68210835720546
5.5,0.7,0.4,6.9,-1.99276288273123
5.5,0.7,0.4,7,-1.43512761417356
5.5,0.7,0.4,7.1,-0.996544098853138
5.5,0.7,0.4,7.2,-0.663705425917218
5.5,0.7,0.4,7.3,-0.422894980726144
5.5,0.7,0.4,7.4,-0.260517299329646
5.5,0.7,0.4,7.5,-0.163669342678609
5.5,0.7,0.4,7.6,-0.120592198879902
5.5,0.7,0.4,7.7,-0.120939167714719
5.5,0.7,0.4,7.8,-0.15586655533234
5.5,0.7,0.4,7.9,-0.217989439099334
5.5,0.7,0.4,8,-0.301253051281175
5.5,0.7,0.4,8.1,-0.400763319364092
5.5,0.7,0.4,8.2,-0.512607550703873
5.5,0.7,0.4,8.3,-0.633684144300494
5.5,0.7,0.4,8.4,-0.761550929034835
5.5,0.7,0.4,8.5,-0.894295572582159
5.5,0.7,0.4,8.6,-1.03042789786408
5.5,0.7,0.4,8.7,-1.16879210812787
5.5,0.7,0.4,8.8,-1.30849618966806
5.5,0.7,0.4,8.9,-1.44885565354735
5.5,0.7,0.4,9,-1.58934898576009
5.5,0.7,0.4,9.1,-1.72958251550521
5.5,0.7,0.4,9.2,-1.86926278208333
5.5,0.7,0.4,9.3,-2.00817483118115
5.5,0.7,0.4,9.4,-2.14616517885379
5.5,0.7,0.4,9.5,-2.28312844017839
5.5,0.7,0.4,9.6,-2.41899683120597
5.5,0.7,0.4,9.7,-2.55373192289116
5.5,0.7,0.4,9.8,-2.68731816065498
5.5,0.7,0.4,9.9,-2.8197577694758
5.5,0.7,0.4,10,-2.95106674759674
5.5,0.7,0.5,3,-2.46933479318559
5.5,0.7,0.5,3.1,-2.65133181761511
5.5,0.7,0.5,3.2,-2.84281855194504
5.5,0.7,0.5,3.3,-3.04451447280153
5.5,0.7,0.5,3.4,-3.25725314071461
5.5,0.7,0.5,3.5,-3.48200245301477
5.5,0.7,0.5,3.6,-3.71988948093261
5.5,0.7,0.5,3.7,-3.97223118681777
5.5,0.7,0.5,3.8,-4.24057276015429
5.5,0.7,0.5,3.9,-4.52673593563823
5.5,0.7,0.5,4,-4.83288055176951
5.5,0.7,0.5,4.1,-5.16158391400502
5.5,0.7,0.5,4.2,-5.51594446771965
5.5,0.7,0.5,4.3,-5.89971923482301
5.5,0.7,0.5,4.4,-6.31750905480229
5.5,0.7,0.5,4.5,-6.77501300017468
5.5,0.7,0.5,4.6,-7.27938540732628
5.5,0.7,0.5,4.7,-7.83974954240447
5.5,0.7,0.5,4.8,-8.4679584261832
5.5,0.7,0.5,4.9,-9.17976116104988
5.5,0.7,0.5,5,-9.99666617057309
5.5,0.7,0.5,5.1,-10.949071543303
5.5,0.7,0.5,5.2,-12.0818656658124
5.5,0.7,0.5,5.3,-13.4652922351952
5.5,0.7,0.5,5.4,-15.218441995349
5.5,0.7,0.5,5.5,-17.5685149564231
5.5,0.7,0.5,5.6,-21.0412331315288
5.5,0.7,0.5,5.7,-27.433344564472
5.5,0.7,0.5,5.8,-41.7786615385811
5.5,0.7,0.5,5.9,-24.5539067430746
5.5,0.7,0.5,6,-18.838876192255
5.5,0.7,0.5,6.1,-15.2648739255085
5.5,0.7,0.5,6.2,-12.6308563497102
5.5,0.7,0.5,6.3,-10.5350526980241
5.5,0.7,0.5,6.4,-8.79565193234512
5.5,0.7,0.5,6.5,-7.3166812409157
5.5,0.7,0.5,6.6,-6.04266512012884
5.5,0.7,0.5,6.7,-4.93953726338131
5.5,0.7,0.5,6.8,-3.98525615036788
5.5,0.7,0.5,6.9,-3.16460320221808
5.5,0.7,0.5,7,-2.46604280243154
5.5,0.7,0.5,7.1,-1.87975999864845
5.5,0.7,0.5,7.2,-1.39648100933102
5.5,0.7,0.5,7.3,-1.00686872138806
5.5,0.7,0.5,7.4,-0.701342045737111
5.5,0.7,0.5,7.5,-0.470178019099065
5.5,0.7,0.5,7.6,-0.303763107329102
5.5,0.7,0.5,7.7,-0.192882380917729
5.5,0.7,0.5,7.8,-0.128970269142445
5.5,0.7,0.5,7.9,-0.104284161082298
5.5,0.7,0.5,8,-0.11199268216153
5.5,0.7,0.5,8.1,-0.146189685100851
5.5,0.7,0.5,8.2,-0.201853447199454
5.5,0.7,0.5,8.3,-0.274771433053335
5.5,0.7,0.5,8.4,-0.361447782248132
5.5,0.7,0.5,8.5,-0.45900609236428
5.5,0.7,0.5,8.6,-0.565095661417883
5.5,0.7,0.5,8.7,-0.677805817937993
5.5,0.7,0.5,8.8,-0.795590442384585
5.5,0.7,0.5,8.9,-0.917203146450166
5.5,0.7,0.5,9,-1.04164261553426
5.5,0.7,0.5,9.1,-1.16810712676392
5.5,0.7,0.5,9.2,-1.29595706234754
5.5,0.7,0.5,9.3,-1.42468422372746
5.5,0.7,0.5,9.4,-1.55388683370573
5.5,0.7,0.5,9.5,-1.68324923940173
5.5,0.7,0.5,9.6,-1.81252546759373
5.5,0.7,0.5,9.7,-1.94152591859017
