"s [mm]","w [mm]","w2 [mm]","Freq [GHz]","dB(S(FloquetPort2:1,FloquetPort1:1)) []"
4.5,0.4,0.3,8.2,-0.159937507897806
4.5,0.4,0.3,8.3,-0.145293812959555
4.5,0.4,0.3,8.4,-0.166507713374875
4.5,0.4,0.3,8.5,-0.215894821322783
4.5,0.4,0.3,8.6,-0.287152840120143
4.5,0.4,0.3,8.7,-0.375188902628397
4.5,0.4,0.3,8.8,-0.475934045333849
4.5,0.4,0.3,8.9,-0.586165694985045
4.5,0.4,0.3,9,-0.703348984409431
4.5,0.4,0.3,9.1,-0.825500960797799
4.5,0.4,0.3,9.2,-0.951077744425625
4.5,0.4,0.3,9.3,-1.07888262907784
4.5,0.4,0.3,9.4,-1.20799227153661
4.5,0.4,0.3,9.5,-1.33769797239701
4.5,0.4,0.3,9.6,-1.4674592613314
4.5,0.4,0.3,9.7,-1.59686736062267
4.5,0.4,0.3,9.8,-1.72561649700174
4.5,0.4,0.3,9.9,-1.85348140609911
4.5,0.4,0.3,10,-1.98029970168126
4.5,0.4,0.4,3,-1.9113365719396
4.5,0.4,0.4,3.1,-2.04757329783906
4.5,0.4,0.4,3.2,-2.1899344630229
4.5,0.4,0.4,3.3,-2.33874601121228
4.5,0.4,0.4,3.4,-2.49437964375223
4.5,0.4,0.4,3.5,-2.65725937169069
4.5,0.4,0.4,3.6,-2.82786922814203
4.5,0.4,0.4,3.7,-3.00676239884955
4.5,0.4,0.4,3.8,-3.19457209644622
4.5,0.4,0.4,3.9,-3.3920245924227
4.5,0.4,0.4,4,-3.59995493783234
4.5,0.4,0.4,4.1,-3.81932606007275
4.5,0.4,0.4,4.2,-4.05125213418897
4.5,0.4,0.4,4.3,-4.29702741567569
4.5,0.4,0.4,4.4,-4.55816212125806
4.5,0.4,0.4,4.5,-4.83642750514482
4.5,0.4,0.4,4.6,-5.13391307833626
4.5,0.4,0.4,4.7,-5.4531000791257
4.5,0.4,0.4,4.8,-5.79695701814224
4.5,0.4,0.4,4.9,-6.16906570928647
4.5,0.4,0.4,5,-6.57379019398248
4.5,0.4,0.4,5.1,-7.01650729794041
4.5,0.4,0.4,5.2,-7.50392788902048
4.5,0.4,0.4,5.3,-8.04455532330725
4.5,0.4,0.4,5.4,-8.64935807704962
4.5,0.4,0.4,5.5,-9.33278941253963
4.5,0.4,0.4,5.6,-10.1143945948773
4.5,0.4,0.4,5.7,-11.0214669800664
4.5,0.4,0.4,5.8,-12.0937025387763
4.5,0.4,0.4,5.9,-13.3919886123559
4.5,0.4,0.4,6,-15.0167183817219
4.5,0.4,0.4,6.1,-17.1515688323555
4.5,0.4,0.4,6.2,-20.192264867279
4.5,0.4,0.4,6.3,-25.2923640039705
4.5,0.4,0.4,6.4,-40.53848972836
4.5,0.4,0.4,6.5,-27.6758183360987
4.5,0.4,0.4,6.6,-20.6326894863802
4.5,0.4,0.4,6.7,-16.6174235679513
4.5,0.4,0.4,6.8,-13.7617093293878
4.5,0.4,0.4,6.9,-11.5301572011547
4.5,0.4,0.4,7,-9.69601057477369
4.5,0.4,0.4,7.1,-8.14362223354755
4.5,0.4,0.4,7.2,-6.80735361066088
4.5,0.4,0.4,7.3,-5.64730922740318
4.5,0.4,0.4,7.4,-4.63794992303221
4.5,0.4,0.4,7.5,-3.76202936171675
4.5,0.4,0.4,7.6,-3.00703646445373
4.5,0.4,0.4,7.7,-2.36297863224727
4.5,0.4,0.4,7.8,-1.82099066684185
4.5,0.4,0.4,7.9,-1.37252036745624
4.5,0.4,0.4,8,-1.0089421882795
4.5,0.4,0.4,8.1,-0.721479698011985
4.5,0.4,0.4,8.2,-0.501325008875758
4.5,0.4,0.4,8.3,-0.339853697089205
4.5,0.4,0.4,8.4,-0.228854583779371
4.5,0.4,0.4,8.5,-0.160721643449798
4.5,0.4,0.4,8.6,-0.128582915616248
4.5,0.4,0.4,8.7,-0.126362773140092
4.5,0.4,0.4,8.8,-0.148787020769905
4.5,0.4,0.4,8.9,-0.191345895275126
4.5,0.4,0.4,9,-0.250230425325334
4.5,0.4,0.4,9.1,-0.322255202833277
4.5,0.4,0.4,9.2,-0.404777240025299
4.5,0.4,0.4,9.3,-0.495617321640398
4.5,0.4,0.4,9.4,-0.592987600097105
4.5,0.4,0.4,9.5,-0.695427240052762
4.5,0.4,0.4,9.6,-0.801746624980463
4.5,0.4,0.4,9.7,-0.910979850826802
4.5,0.4,0.4,9.8,-1.02234480503251
4.5,0.4,0.4,9.9,-1.13520994127202
4.5,0.4,0.4,10,-1.24906681972104
4.5,0.4,0.5,3,-1.94918540611962
4.5,0.4,0.5,3.1,-2.08879002982401
4.5,0.4,0.5,3.2,-2.23471601609693
4.5,0.4,0.5,3.3,-2.38729222352801
4.5,0.4,0.5,3.4,-2.54689186615439
4.5,0.4,0.5,3.5,-2.71393866800278
4.5,0.4,0.5,3.6,-2.88891407453228
4.5,0.4,0.5,3.7,-3.07236574968536
4.5,0.4,0.5,3.8,-3.26491764575755
4.5,0.4,0.5,3.9,-3.46728200951401
4.5,0.4,0.5,4,-3.68027378820532
4.5,0.4,0.5,4.1,-3.90482803224738
4.5,0.4,0.5,4.2,-4.14202107002443
4.5,0.4,0.5,4.3,-4.39309647295027
4.5,0.4,0.5,4.4,-4.65949716263392
4.5,0.4,0.5,4.5,-4.94290547717635
4.5,0.4,0.5,4.6,-5.24529367174464
4.5,0.4,0.5,4.7,-5.56898827487599
4.5,0.4,0.5,4.8,-5.91675310710758
4.5,0.4,0.5,4.9,-6.29189783627449
4.5,0.4,0.5,5,-6.69842209860686
4.5,0.4,0.5,5.1,-7.14121014657933
4.5,0.4,0.5,5.2,-7.62629890773017
4.5,0.4,0.5,5.3,-8.16125546715122
4.5,0.4,0.5,5.4,-8.75572251985369
4.5,0.4,0.5,5.5,-9.42223061847056
4.5,0.4,0.5,5.6,-10.1774515355925
4.5,0.4,0.5,5.7,-11.0442167180011
4.5,0.4,0.5,5.8,-12.0549422365404
4.5,0.4,0.5,5.9,-13.2578333977161
4.5,0.4,0.5,6,-14.729117310011
4.5,0.4,0.5,6.1,-16.600077686745
4.5,0.4,0.5,6.2,-19.1274822980182
4.5,0.4,0.5,6.3,-22.932377505657
4.5,0.4,0.5,6.4,-30.3782399533325
4.5,0.4,0.5,6.5,-36.9777767699323
4.5,0.4,0.5,6.6,-24.571840229361
4.5,0.4,0.5,6.7,-19.44138146893
4.5,0.4,0.5,6.8,-16.1155960321138
4.5,0.4,0.5,6.9,-13.6297515915726
4.5,0.4,0.5,7,-11.6359048888924
4.5,0.4,0.5,7.1,-9.96991176261904
4.5,0.4,0.5,7.2,-8.54220302365551
4.5,0.4,0.5,7.3,-7.29929582727987
4.5,0.4,0.5,7.4,-6.2072661173946
4.5,0.4,0.5,7.5,-5.24360819269684
4.5,0.4,0.5,7.6,-4.39278016226721
4.5,0.4,0.5,7.7,-3.64355154042654
4.5,0.4,0.5,7.8,-2.98731936289604
4.5,0.4,0.5,7.9,-2.41699856156092
4.5,0.4,0.5,8,-1.92629016601785
4.5,0.4,0.5,8.1,-1.50922166801939
4.5,0.4,0.5,8.2,-1.1598933012426
4.5,0.4,0.5,8.3,-0.872378899844749
4.5,0.4,0.5,8.4,-0.640735190819687
4.5,0.4,0.5,8.5,-0.459077091063566
4.5,0.4,0.5,8.6,-0.321682481777202
4.5,0.4,0.5,8.7,-0.223098427862326
4.5,0.4,0.5,8.8,-0.158230510168612
4.5,0.4,0.5,8.9,-0.122406034136846
4.5,0.4,0.5,9,-0.111409047539263
4.5,0.4,0.5,9.1,-0.12148982560221
4.5,0.4,0.5,9.2,-0.149353929590428
4.5,0.4,0.5,9.3,-0.192136658636526
4.5,0.4,0.5,9.4,-0.247368328937447
4.5,0.4,0.5,9.5,-0.312934875402099
4.5,0.4,0.5,9.6,-0.387037165246682
4.5,0.4,0.5,9.7,-0.468151370963247
4.5,0.4,0.5,9.8,-0.554991880677835
4.5,0.4,0.5,9.9,-0.646477557581039
4.5,0.4,0.5,10,-0.74170168375993
4.5,0.4,0.6,3,-1.98233851717667
4.5,0.4,0.6,3.1,-2.12556736690445
4.5,0.4,0.6,3.2,-2.27538517237108
4.5,0.4,0.6,3.3,-2.43213610790655
4.5,0.4,0.6,3.4,-2.59620916824563
4.5,0.4,0.6,3.5,-2.76804420638503
4.5,0.4,0.6,3.6,-2.94813899644016
4.5,0.4,0.6,3.7,-3.13705754054702
4.5,0.4,0.6,3.8,-3.33543989426788
4.5,0.4,0.6,3.9,-3.54401385701941
4.5,0.4,0.6,4,-3.76360896862434
4.5,0.4,0.6,4.1,-3.99517337847404
4.5,0.4,0.6,4.2,-4.23979432179143
4.5,0.4,0.6,4.3,-4.49872316518581
4.5,0.4,0.6,4.4,-4.77340629615384
4.5,0.4,0.6,4.5,-5.06552356575906
4.5,0.4,0.6,4.6,-5.37703660704014
4.5,0.4,0.6,4.7,-5.71025023120647
4.5,0.4,0.6,4.8,-6.06789138719208
4.5,0.4,0.6,4.9,-6.45321207973008
4.5,0.4,0.6,5,-6.87012554352555
4.5,0.4,0.6,5.1,-7.32338948874786
4.5,0.4,0.6,5.2,-7.8188574548656
4.5,0.4,0.6,5.3,-8.36383120738537
4.5,0.4,0.6,5.4,-8.9675673964994
4.5,0.4,0.6,5.5,-9.64202767186267
4.5,0.4,0.6,5.6,-10.403028249595
4.5,0.4,0.6,5.7,-11.2720758820929
4.5,0.4,0.6,5.8,-12.2794511701164
4.5,0.4,0.6,5.9,-13.4697210990172
4.5,0.4,0.6,6,-14.9124192328597
4.5,0.4,0.6,6.1,-16.725085185435
4.5,0.4,0.6,6.2,-19.1311543430233
4.5,0.4,0.6,6.3,-22.6445650101817
4.5,0.4,0.6,6.4,-28.9948429447577
4.5,0.4,0.6,6.5,-43.9910391917104
4.5,0.4,0.6,6.6,-26.6403154968047
4.5,0.4,0.6,6.7,-20.939574315051
4.5,0.4,0.6,6.8,-17.4177470182438
4.5,0.4,0.6,6.9,-14.8427226646067
4.5,0.4,0.6,7,-12.8031017912415
4.5,0.4,0.6,7.1,-11.1113649365611
4.5,0.4,0.6,7.2,-9.66683225469809
4.5,0.4,0.6,7.3,-8.40969443167674
4.5,0.4,0.6,7.4,-7.3019233384678
4.5,0.4,0.6,7.5,-6.3181331303476
4.5,0.4,0.6,7.6,-5.44072183314455
4.5,0.4,0.6,7.7,-4.65706603648587
4.5,0.4,0.6,7.8,-3.95778831763765
4.5,0.4,0.6,7.9,-3.33562866653425
4.5,0.4,0.6,8,-2.7846818734015
4.5,0.4,0.6,8.1,-2.29987413401574
4.5,0.4,0.6,8.2,-1.87660786910113
4.5,0.4,0.6,8.3,-1.51053170060866
4.5,0.4,0.6,8.4,-1.19740603411626
4.5,0.4,0.6,8.5,-0.933040912029728
4.5,0.4,0.6,8.6,-0.713285851165199
4.5,0.4,0.6,8.7,-0.534053607276517
4.5,0.4,0.6,8.8,-0.391362341814397
4.5,0.4,0.6,8.9,-0.281383775668347
4.5,0.4,0.6,9,-0.200488369533768
4.5,0.4,0.6,9.1,-0.145281948351627
4.5,0.4,0.6,9.2,-0.112631103241388
4.5,0.4,0.6,9.3,-0.0996769291305896
4.5,0.4,0.6,9.4,-0.10383813509114
4.5,0.4,0.6,9.5,-0.1228053757254
4.5,0.4,0.6,9.6,-0.154528945883419
4.5,0.4,0.6,9.7,-0.197201924588084
4.5,0.4,0.6,9.8,-0.24924059570865
4.5,0.4,0.6,9.9,-0.309263626095121
4.5,0.4,0.6,10,-0.376071122735173
4.5,0.4,0.7,3,-2.02747938226726
4.5,0.4,0.7,3.1,-2.17449145411676
4.5,0.4,0.7,3.2,-2.32833188978337
4.5,0.4,0.7,3.3,-2.48934974218972
4.5,0.4,0.7,3.4,-2.65793773434101
4.5,0.4,0.7,3.5,-2.83453812858307
4.5,0.4,0.7,3.6,-3.01964956733732
4.5,0.4,0.7,3.7,-3.21383508819754
4.5,0.4,0.7,3.8,-3.41773156734126
4.5,0.4,0.7,3.9,-3.63206091142743
4.5,0.4,0.7,4,-3.8576434048191
4.5,0.4,0.7,4.1,-4.09541373352617
4.5,0.4,0.7,4.2,-4.34644036028605
4.5,0.4,0.7,4.3,-4.61194913192549
4.5,0.4,0.7,4.4,-4.89335228283991
4.5,0.4,0.7,4.5,-5.1922843901176
4.5,0.4,0.7,4.6,-5.51064738635409
4.5,0.4,0.7,4.7,-5.8506675220774
4.5,0.4,0.7,4.8,-6.2149683108173
4.5,0.4,0.7,4.9,-6.60666517807984
4.5,0.4,0.7,5,-7.02949008534581
4.5,0.4,0.7,5.1,-7.48795834099073
4.5,0.4,0.7,5.2,-7.98759605906124
4.5,0.4,0.7,5.3,-8.5352569273535
4.5,0.4,0.7,5.4,-9.13957415382594
4.5,0.4,0.7,5.5,-9.81162360484266
4.5,0.4,0.7,5.6,-10.5659293192016
4.5,0.4,0.7,5.7,-11.4220488871015
4.5,0.4,0.7,5.8,-12.4071940053156
4.5,0.4,0.7,5.9,-13.5608225708448
4.5,0.4,0.7,6,-14.9433054077046
4.5,0.4,0.7,6.1,-16.653965245201
4.5,0.4,0.7,6.2,-18.8740985931664
4.5,0.4,0.7,6.3,-21.9929876889125
4.5,0.4,0.7,6.4,-27.1373697160316
4.5,0.4,0.7,6.5,-41.979982197359
4.5,0.4,0.7,6.6,-30.042006535199
4.5,0.4,0.7,6.7,-23.005179402808
4.5,0.4,0.7,6.8,-19.0631767550141
4.5,0.4,0.7,6.9,-16.291265534287
4.5,0.4,0.7,7,-14.1417821342663
4.5,0.4,0.7,7.1,-12.3817574482543
4.5,0.4,0.7,7.2,-10.8907090448666
4.5,0.4,0.7,7.3,-9.59856509217962
4.5,0.4,0.7,7.4,-8.46126239081294
4.5,0.4,0.7,7.5,-7.44951780280559
4.5,0.4,0.7,7.6,-6.5430511672845
4.5,0.4,0.7,7.7,-5.72734923366382
4.5,0.4,0.7,7.8,-4.99172501624001
4.5,0.4,0.7,7.9,-4.32808654995929
4.5,0.4,0.7,8,-3.73011873502161
4.5,0.4,0.7,8.1,-3.1927199324447
4.5,0.4,0.7,8.2,-2.7116049323756
4.5,0.4,0.7,8.3,-2.28302299815524
4.5,0.4,0.7,8.4,-1.90355981578399
4.5,0.4,0.7,8.5,-1.57000311913202
4.5,0.4,0.7,8.6,-1.27925761068485
4.5,0.4,0.7,8.7,-1.02829788452232
4.5,0.4,0.7,8.8,-0.81414977782015
4.5,0.4,0.7,8.9,-0.633891762114768
4.5,0.4,0.7,9,-0.484669087231915
4.5,0.4,0.7,9.1,-0.363714592448023
4.5,0.4,0.7,9.2,-0.26837140924574
4.5,0.4,0.7,9.3,-0.196114113148723
4.5,0.4,0.7,9.4,-0.144566127417026
4.5,0.4,0.7,9.5,-0.111512245839536
4.5,0.4,0.7,9.6,-0.0949059718818638
4.5,0.4,0.7,9.7,-0.0928719553968106
4.5,0.4,0.7,9.8,-0.10370416728793
4.5,0.4,0.7,9.9,-0.125860627877565
4.5,0.4,0.7,10,-0.157955544283926
4.5,0.4,0.8,3,-2.04158719084859
4.5,0.4,0.8,3.1,-2.19029868858313
4.5,0.4,0.8,3.2,-2.34596003951317
4.5,0.4,0.8,3.3,-2.50892101532951
4.5,0.4,0.8,3.4,-2.67957382114199
4.5,0.4,0.8,3.5,-2.85835862835809
4.5,0.4,0.8,3.6,-3.04577000923521
4.5,0.4,0.8,3.7,-3.24236445922489
4.5,0.4,0.8,3.8,-3.44876923918191
4.5,0.4,0.8,3.9,-3.66569282895764
4.5,0.4,0.8,4,-3.89393736148328
4.5,0.4,0.8,4.1,-4.13441350867234
4.5,0.4,0.8,4.2,-4.38815842653335
4.5,0.4,0.8,4.3,-4.65635754997007
4.5,0.4,0.8,4.4,-4.94037127702535
4.5,0.4,0.8,4.5,-5.24176792606795
4.5,0.4,0.8,4.6,-5.56236483000709
4.5,0.4,0.8,4.7,-5.90428011367861
4.5,0.4,0.8,4.8,-6.26999868454356
4.5,0.4,0.8,4.9,-6.66245741221083
4.5,0.4,0.8,5,-7.08515663792556
4.5,0.4,0.8,5.1,-7.54230847217382
4.5,0.4,0.8,5.2,-8.039037545397
4.5,0.4,0.8,5.3,-8.58165827885904
4.5,0.4,0.8,5.4,-9.1780667310779
4.5,0.4,0.8,5.5,-9.83830921083448
4.5,0.4,0.8,5.6,-10.5754332449627
4.5,0.4,0.8,5.7,-11.406808375522
4.5,0.4,0.8,5.8,-12.3562678765995
4.5,0.4,0.8,5.9,-13.4577728248574
4.5,0.4,0.8,6,-14.7621171985005
4.5,0.4,0.8,6.1,-16.3503190116789
4.5,0.4,0.8,6.2,-18.3637398999747
4.5,0.4,0.8,6.3,-21.084624427535
4.5,0.4,0.8,6.4,-25.2218285634969
4.5,0.4,0.8,6.5,-33.7595179207132
4.5,0.4,0.8,6.6,-36.0518971949666
4.5,0.4,0.8,6.7,-25.6797167090407
4.5,0.4,0.8,6.8,-20.9645829665262
4.5,0.4,0.8,6.9,-17.8573973649444
4.5,0.4,0.8,7,-15.5251667703555
4.5,0.4,0.8,7.1,-13.6524443175105
4.5,0.4,0.8,7.2,-12.085843237998
4.5,0.4,0.8,7.3,-10.7394103751066
4.5,0.4,0.8,7.4,-9.56034281897086
4.5,0.4,0.8,7.5,-8.51405209441094
4.5,0.4,0.8,7.6,-7.57678645203894
4.5,0.4,0.8,7.7,-6.73163341056931
4.5,0.4,0.8,7.8,-5.96619214217957
4.5,0.4,0.8,7.9,-5.2711366810805
4.5,0.4,0.8,8,-4.63928486328756
4.5,0.4,0.8,8.1,-4.06496999576596
4.5,0.4,0.8,8.2,-3.54360263546012
4.5,0.4,0.8,8.3,-3.07135736484423
4.5,0.4,0.8,8.4,-2.64494555820576
4.5,0.4,0.8,8.5,-2.26144994071018
4.5,0.4,0.8,8.6,-1.91820529371319
4.5,0.4,0.8,8.7,-1.61271462555379
4.5,0.4,0.8,8.8,-1.34259300744578
4.5,0.4,0.8,8.9,-1.10553295868295
4.5,0.4,0.8,9,-0.89928630081713
4.5,0.4,0.8,9.1,-0.721658122403113
4.5,0.4,0.8,9.2,-0.570509098947252
4.5,0.4,0.8,9.3,-0.443762993606402
4.5,0.4,0.8,9.4,-0.339416753840805
4.5,0.4,0.8,9.5,-0.255551208922443
4.5,0.4,0.8,9.6,-0.190340935943757
4.5,0.4,0.8,9.7,-0.142062368077861
4.5,0.4,0.8,9.8,-0.10909964553936
4.5,0.4,0.8,9.9,-0.0899480452451334
4.5,0.4,0.8,10,-0.083215068932669
4.5,0.4,0.9,3,-2.00235974632025
4.5,0.4,0.9,3.1,-2.14922954539205
4.5,0.4,0.9,3.2,-2.30304808194485
4.5,0.4,0.9,3.3,-2.4641603971379
4.5,0.4,0.9,3.4,-2.63295157112787
4.5,0.4,0.9,3.5,-2.80985181878247
4.5,0.4,0.9,3.6,-2.99534239959049
4.5,0.4,0.9,3.7,-3.18996250548077
4.5,0.4,0.9,3.8,-3.39431732999789
4.5,0.4,0.9,3.9,-3.60908757344261
4.5,0.4,0.9,4,-3.83504070502543
4.5,0.4,0.9,4.1,-4.07304439015982
4.5,0.4,0.9,4.2,-4.32408260627284
4.5,0.4,0.9,4.3,-4.58927512466017
4.5,0.4,0.9,4.4,-4.86990124442741
4.5,0.4,0.9,4.5,-5.16742895006584
4.5,0.4,0.9,4.6,-5.48355106031127
4.5,0.4,0.9,4.7,-5.82023049337351
4.5,0.4,0.9,4.8,-6.17975757042013
4.5,0.4,0.9,4.9,-6.56482343769628
4.5,0.4,0.9,5,-6.97861540390768
4.5,0.4,0.9,5.1,-7.42494258521585
4.5,0.4,0.9,5.2,-7.90840426753897
4.5,0.4,0.9,5.3,-8.43461977576525
4.5,0.4,0.9,5.4,-9.0105490701689
4.5,0.4,0.9,5.5,-9.64495091666222
4.5,0.4,0.9,5.6,-10.3490564151769
4.5,0.4,0.9,5.7,-11.1375924173251
4.5,0.4,0.9,5.8,-12.030398988325
4.5,0.4,0.9,5.9,-13.0551103814937
4.5,0.4,0.9,6,-14.251868471473
4.5,0.4,0.9,6.1,-15.6822548379523
4.5,0.4,0.9,6.2,-17.4479817294514
4.5,0.4,0.9,6.3,-19.7358070955708
4.5,0.4,0.9,6.4,-22.9506769447656
4.5,0.4,0.9,6.5,-28.2885499586222
4.5,0.4,0.9,6.6,-44.5974620183926
4.5,0.4,0.9,6.7,-30.4893945043167
4.5,0.4,0.9,6.8,-23.7374251165039
4.5,0.4,0.9,6.9,-19.9101183868656
4.5,0.4,0.9,7,-17.2140330833852
4.5,0.4,0.9,7.1,-15.1245472480838
4.5,0.4,0.9,7.2,-13.4155827215582
4.5,0.4,0.9,7.3,-11.969120766258
4.5,0.4,0.9,7.4,-10.7159104002115
4.5,0.4,0.9,7.5,-9.61197528337155
4.5,0.4,0.9,7.6,-8.62775422715831
4.5,0.4,0.9,7.7,-7.74250517050451
4.5,0.4,0.9,7.8,-6.941176056224
4.5,0.4,0.9,7.9,-6.21253899889502
4.5,0.4,0.9,8,-5.54801798449526
4.5,0.4,0.9,8.1,-4.94091951859037
4.5,0.4,0.9,8.2,-4.38590890217824
4.5,0.4,0.9,8.3,-3.87864271785536
4.5,0.4,0.9,8.4,-3.41550461397776
4.5,0.4,0.9,8.5,-2.99341197636524
4.5,0.4,0.9,8.6,-2.60967299675822
4.5,0.4,0.9,8.7,-2.26188075896702
4.5,0.4,0.9,8.8,-1.94783528365273
4.5,0.4,0.9,8.9,-1.6654871293546
4.5,0.4,0.9,9,-1.41289780064634
4.5,0.4,0.9,9.1,-1.18821326489946
4.5,0.4,0.9,9.2,-0.989647576362634
4.5,0.4,0.9,9.3,-0.815474105498436
4.5,0.4,0.9,9.4,-0.664022266660922
4.5,0.4,0.9,9.5,-0.533677980753065
4.5,0.4,0.9,9.6,-0.422886426346335
4.5,0.4,0.9,9.7,-0.330155930378019
4.5,0.4,0.9,9.8,-0.254062125881222
4.5,0.4,0.9,9.9,-0.193251753305565
4.5,0.4,0.9,10,-0.146445697838411
4.5,0.4,1,3,-2.02641650144121
4.5,0.4,1,3.1,-2.1756089102921
4.5,0.4,1,3.2,-2.33190231740466
4.5,0.4,1,3.3,-2.4956461460739
4.5,0.4,1,3.4,-2.66722917516807
4.5,0.4,1,3.5,-2.84708448812754
4.5,0.4,1,3.6,-3.03569520482809
4.5,0.4,1,3.7,-3.2336011522495
4.5,0.4,1,3.8,-3.44140666760544
4.5,0.4,1,3.9,-3.65978977606134
4.5,0.4,1,4,-3.88951304800718
4.5,0.4,1,4.1,-4.13143652307112
4.5,0.4,1,4.2,-4.38653319668719
4.5,0.4,1,4.3,-4.65590771004289
4.5,0.4,1,4.4,-4.94081907998486
4.5,0.4,1,4.5,-5.24270857288371
4.5,0.4,1,4.6,-5.56323419654812
4.5,0.4,1,4.7,-5.90431380367384
4.5,0.4,1,4.8,-6.26817954046249
4.5,0.4,1,4.9,-6.65744744652624
4.5,0.4,1,5,-7.07520759499739
4.5,0.4,1,5.1,-7.52514254552792
4.5,0.4,1,5.2,-8.01168555463982
4.5,0.4,1,5.3,-8.54023578774945
4.5,0.4,1,5.4,-9.11745720183658
4.5,0.4,1,5.5,-9.75170358319988
4.5,0.4,1,5.6,-10.4536397610586
4.5,0.4,1,5.7,-11.2371790524569
4.5,0.4,1,5.8,-12.1209525796624
4.5,0.4,1,5.9,-13.1307199411939
4.5,0.4,1,6,-14.3035533797805
4.5,0.4,1,6.1,-15.6956362896939
4.5,0.4,1,6.2,-17.3982207074855
4.5,0.4,1,6.3,-19.5747631325386
4.5,0.4,1,6.4,-22.5655616805655
4.5,0.4,1,6.5,-27.2960124553712
4.5,0.4,1,6.6,-38.7593465199425
4.5,0.4,1,6.7,-33.2024267227073
4.5,0.4,1,6.8,-25.185598952738
4.5,0.4,1,6.9,-21.0157009859405
4.5,0.4,1,7,-18.1666204164353
4.5,0.4,1,7.1,-15.9940288514719
4.5,0.4,1,7.2,-14.234982388872
4.5,0.4,1,7.3,-12.7562643688658
4.5,0.4,1,7.4,-11.4811418731728
4.5,0.4,1,7.5,-10.3614686910733
4.5,0.4,1,7.6,-9.36512993539483
4.5,0.4,1,7.7,-8.4696984122691
4.5,0.4,1,7.8,-7.65894253934653
4.5,0.4,1,7.9,-6.92077159628495
4.5,0.4,1,8,-6.2459601430954
4.5,0.4,1,8.1,-5.62732029352466
4.5,0.4,1,8.2,-5.05914422076363
4.5,0.4,1,8.3,-4.53681662960061
4.5,0.4,1,8.4,-4.05653811717789
4.5,0.4,1,8.5,-3.61512332933249
4.5,0.4,1,8.6,-3.20985115955405
4.5,0.4,1,8.7,-2.83835223508298
4.5,0.4,1,8.8,-2.49852385632053
4.5,0.4,1,8.9,-2.18846564737386
4.5,0.4,1,9,-1.90643114924208
4.5,0.4,1,9.1,-1.6507918649274
4.5,0.4,1,9.2,-1.42001110619108
4.5,0.4,1,9.3,-1.21262555747027
4.5,0.4,1,9.4,-1.02723286771114
4.5,0.4,1,9.5,-0.8624838722217
4.5,0.4,1,9.6,-0.717078276017627
4.5,0.4,1,9.7,-0.589762822708685
4.5,0.4,1,9.8,-0.479331142667658
4.5,0.4,1,9.9,-0.384624627617495
4.5,0.4,1,10,-0.304533818012728
4.5,0.5,0.2,3,-1.86631872999028
4.5,0.5,0.2,3.1,-1.99439026943451
4.5,0.5,0.2,3.2,-2.1275865395721
4.5,0.5,0.2,3.3,-2.2661430291188
4.5,0.5,0.2,3.4,-2.4103321678275
4.5,0.5,0.2,3.5,-2.56046851364604
4.5,0.5,0.2,3.6,-2.71691484379721
4.5,0.5,0.2,3.7,-2.8800893503851
4.5,0.5,0.2,3.8,-3.05047419255487
4.5,0.5,0.2,3.9,-3.22862572415175
4.5,0.5,0.2,4,-3.41518680367406
4.5,0.5,0.2,4.1,-3.61090170972752
4.5,0.5,0.2,4.2,-3.8166343410014
4.5,0.5,0.2,4.3,-4.03339059060295
4.5,0.5,0.2,4.4,-4.26234607316662
4.5,0.5,0.2,4.5,-4.50488078322672
4.5,0.5,0.2,4.6,-4.76262282570081
4.5,0.5,0.2,4.7,-5.0375041618663
4.5,0.5,0.2,4.8,-5.33183247873166
4.5,0.5,0.2,4.9,-5.64838501085132
4.5,0.5,0.2,5,-5.99053273996626
4.5,0.5,0.2,5.1,-6.36240740471062
4.5,0.5,0.2,5.2,-6.76913009666588
4.5,0.5,0.2,5.3,-7.21713055848469
4.5,0.5,0.2,5.4,-7.71460371569153
4.5,0.5,0.2,5.5,-8.27218044212471
4.5,0.5,0.2,5.6,-8.90394526000328
4.5,0.5,0.2,5.7,-9.62904091500995
4.5,0.5,0.2,5.8,-10.4743193992138
4.5,0.5,0.2,5.9,-11.4789840021473
4.5,0.5,0.2,6,-12.7033436915142
4.5,0.5,0.2,6.1,-14.2470255679904
4.5,0.5,0.2,6.2,-16.292414941935
4.5,0.5,0.2,6.3,-19.2320390828416
4.5,0.5,0.2,6.4,-24.2055279368929
4.5,0.5,0.2,6.5,-39.0202245020707
4.5,0.5,0.2,6.6,-26.5328189387384
4.5,0.5,0.2,6.7,-19.3366827784195
4.5,0.5,0.2,6.8,-15.1991324748717
4.5,0.5,0.2,6.9,-12.2318951738497
4.5,0.5,0.2,7,-9.90012133015107
4.5,0.5,0.2,7.1,-7.98181616742207
4.5,0.5,0.2,7.2,-6.36791412901261
4.5,0.5,0.2,7.3,-5.00005079780968
4.5,0.5,0.2,7.4,-3.84511925457142
4.5,0.5,0.2,7.5,-2.88252943849434
4.5,0.5,0.2,7.6,-2.09687076690559
4.5,0.5,0.2,7.7,-1.47357801378079
4.5,0.5,0.2,7.8,-0.996772852742546
4.5,0.5,0.2,7.9,-0.648800908666944
4.5,0.5,0.2,8,-0.410901683713896
4.5,0.5,0.2,8.1,-0.264372895054854
4.5,0.5,0.2,8.2,-0.191694352890617
