"l1 [mm]","l2 [mm]","l3 [mm]","Freq [GHz]","dB(S(FloquetPort2:1,FloquetPort1:1)) []"
2.9,3.55,2.1,11.1,-5.39896209799895
2.9,3.55,2.1,11.2,-4.94600610935489
2.9,3.55,2.1,11.3,-4.5210210980241
2.9,3.55,2.1,11.4,-4.1226937467426
2.9,3.55,2.1,11.5,-3.74989479984772
2.9,3.55,2.1,11.6,-3.40163451732903
2.9,3.55,2.1,11.7,-3.07702584883711
2.9,3.55,2.1,11.8,-2.77525402706076
2.9,3.55,2.1,11.9,-2.49555166851216
2.9,3.55,2.1,12,-2.2371787232408
2.9,3.55,2.1,12.1,-1.99940676973433
2.9,3.55,2.1,12.2,-1.78150723457065
2.9,3.55,2.1,12.3,-1.58274315005494
2.9,3.55,2.1,12.4,-1.40236406520233
2.9,3.55,2.1,12.5,-1.2396037111196
2.9,3.55,2.1,12.6,-1.09368000335054
2.9,3.55,2.1,12.7,-0.963796950337204
2.9,3.55,2.1,12.8,-0.849148034980033
2.9,3.55,2.1,12.9,-0.748920648501917
2.9,3.55,2.1,13,-0.662301182883927
2.9,3.55,2.1,13.1,-0.588480428334521
2.9,3.55,2.1,13.2,-0.526658972390772
2.9,3.55,2.1,13.3,-0.476052353373987
2.9,3.55,2.1,13.4,-0.435895778962983
2.9,3.55,2.1,13.5,-0.405448276929431
2.9,3.55,2.1,13.6,-0.383996196659361
2.9,3.55,2.1,13.7,-0.370856024911093
2.9,3.55,2.1,13.8,-0.365376516192862
2.9,3.55,2.1,13.9,-0.36694016684291
2.9,3.55,2.1,14,-0.374964082670957
2.9,3.55,2.1,14.1,-0.388900303637522
2.9,3.55,2.1,14.2,-0.408235656544221
2.9,3.55,2.1,14.3,-0.432491209243372
2.9,3.55,2.1,14.4,-0.461221398600668
2.9,3.55,2.1,14.5,-0.494012900428202
2.9,3.55,2.1,14.6,-0.530483303777063
2.9,3.55,2.1,14.7,-0.570279645102483
2.9,3.55,2.1,14.8,-0.613076850500297
2.9,3.55,2.1,14.9,-0.65857612690704
2.9,3.55,2.1,15,-0.706503336182543
2.9,3.6,2.1,5,-4.39004083535569
2.9,3.6,2.1,5.1,-4.56874876655546
2.9,3.6,2.1,5.2,-4.7526653368871
2.9,3.6,2.1,5.3,-4.9420660251002
2.9,3.6,2.1,5.4,-5.13725469701425
2.9,3.6,2.1,5.5,-5.33856670485126
2.9,3.6,2.1,5.6,-5.54637244762931
2.9,3.6,2.1,5.7,-5.76108147689865
2.9,3.6,2.1,5.8,-5.9831472504671
2.9,3.6,2.1,5.9,-6.21307265987937
2.9,3.6,2.1,6,-6.45141648671522
2.9,3.6,2.1,6.1,-6.69880098017539
2.9,3.6,2.1,6.2,-6.95592079654322
2.9,3.6,2.1,6.3,-7.22355360352247
2.9,3.6,2.1,6.4,-7.50257273411556
2.9,3.6,2.1,6.5,-7.79396238256616
2.9,3.6,2.1,6.6,-8.0988359787859
2.9,3.6,2.1,6.7,-8.41845857174369
2.9,3.6,2.1,6.8,-8.75427431706702
2.9,3.6,2.1,6.9,-9.10794052993122
2.9,3.6,2.1,7,-9.48137027670469
2.9,3.6,2.1,7.1,-9.87678620722798
2.9,3.6,2.1,7.2,-10.2967893820135
2.9,3.6,2.1,7.3,-10.74444839642
2.9,3.6,2.1,7.4,-11.2234164250844
2.9,3.6,2.1,7.5,-11.7380873671995
2.9,3.6,2.1,7.6,-12.2938078575352
2.9,3.6,2.1,7.7,-12.8971709133478
2.9,3.6,2.1,7.8,-13.5564319554215
2.9,3.6,2.1,7.9,-14.2821136886441
2.9,3.6,2.1,8,-15.0879123839438
2.9,3.6,2.1,8.1,-15.9921042821
2.9,3.6,2.1,8.2,-17.0198207254837
2.9,3.6,2.1,8.3,-18.2069164889632
2.9,3.6,2.1,8.4,-19.6069557406473
2.9,3.6,2.1,8.5,-21.3047879197303
2.9,3.6,2.1,8.6,-23.4453189217631
2.9,3.6,2.1,8.7,-26.2996995134378
2.9,3.6,2.1,8.8,-30.3981747939036
2.9,3.6,2.1,8.9,-35.6069383138691
2.9,3.6,2.1,9,-33.1636803549841
2.9,3.6,2.1,9.1,-27.9893707748764
2.9,3.6,2.1,9.2,-24.3776454036191
2.9,3.6,2.1,9.3,-21.7239866229669
2.9,3.6,2.1,9.4,-19.6369086726842
2.9,3.6,2.1,9.5,-17.9162375136103
2.9,3.6,2.1,9.6,-16.4503656937233
2.9,3.6,2.1,9.7,-15.1715925199405
2.9,3.6,2.1,9.8,-14.0360416770701
2.9,3.6,2.1,9.9,-13.0137838925705
2.9,3.6,2.1,10,-12.0835698394365
2.9,3.6,2.1,10.1,-11.2298268292063
2.9,3.6,2.1,10.2,-10.4408491867277
2.9,3.6,2.1,10.3,-9.70765665214363
2.9,3.6,2.1,10.4,-9.02324572758694
2.9,3.6,2.1,10.5,-8.38208206284506
2.9,3.6,2.1,10.6,-7.77974605196622
2.9,3.6,2.1,10.7,-7.21267881277257
2.9,3.6,2.1,10.8,-6.67799566663624
2.9,3.6,2.1,10.9,-6.17334603404494
2.9,3.6,2.1,11,-5.69680587664904
2.9,3.6,2.1,11.1,-5.24679336436554
2.9,3.6,2.1,11.2,-4.82200139394388
2.9,3.6,2.1,11.3,-4.4213425465773
2.9,3.6,2.1,11.4,-4.04390340880234
2.9,3.6,2.1,11.5,-3.68890611164971
2.9,3.6,2.1,11.6,-3.35567560209379
2.9,3.6,2.1,11.7,-3.04361163197646
2.9,3.6,2.1,11.8,-2.75216478560384
2.9,3.6,2.1,11.9,-2.48081610216246
2.9,3.6,2.1,12,-2.22906000571535
2.9,3.6,2.1,12.1,-1.99639035009269
2.9,3.6,2.1,12.2,-1.78228943133974
2.9,3.6,2.1,12.3,-1.58621982780455
2.9,3.6,2.1,12.4,-1.40761890806074
2.9,3.6,2.1,12.5,-1.24589580989667
2.9,3.6,2.1,12.6,-1.10043064919039
2.9,3.6,2.1,12.7,-0.970575674190289
2.9,3.6,2.1,12.8,-0.855658045496264
2.9,3.6,2.1,12.9,-0.754983899816246
2.9,3.6,2.1,13,-0.667843349041602
2.9,3.6,2.1,13.1,-0.593516075830469
2.9,3.6,2.1,13.2,-0.531277211302468
2.9,3.6,2.1,13.3,-0.480403216810929
2.9,3.6,2.1,13.4,-0.44017753641486
2.9,3.6,2.1,13.5,-0.409895835700063
2.9,3.6,2.1,13.6,-0.388870692294771
2.9,3.6,2.1,13.7,-0.376435650660571
2.9,3.6,2.1,13.8,-0.37194859615558
2.9,3.6,2.1,13.9,-0.374794439448783
2.9,3.6,2.1,14,-0.384387131378309
2.9,3.6,2.1,14.1,-0.400171050232716
2.9,3.6,2.1,14.2,-0.421621818637755
2.9,3.6,2.1,14.3,-0.448246616539352
2.9,3.6,2.1,14.4,-0.479584061168874
2.9,3.6,2.1,14.5,-0.515203725410998
2.9,3.6,2.1,14.6,-0.55470536370852
2.9,3.6,2.1,14.7,-0.597717910514378
2.9,3.6,2.1,14.8,-0.643898311255322
2.9,3.6,2.1,14.9,-0.69293024070437
2.9,3.6,2.1,15,-0.744522759565656
2.9,3.65,2.1,5,-4.98247390149198
2.9,3.65,2.1,5.1,-5.18250020040619
2.9,3.65,2.1,5.2,-5.38837397388239
2.9,3.65,2.1,5.3,-5.60042925894928
2.9,3.65,2.1,5.4,-5.81903567334473
2.9,3.65,2.1,5.5,-6.0446025117689
2.9,3.65,2.1,5.6,-6.27758349380044
2.9,3.65,2.1,5.7,-6.51848229021496
2.9,3.65,2.1,5.8,-6.76785898401016
2.9,3.65,2.1,5.9,-7.02633766020491
2.9,3.65,2.1,6,-7.29461536708753
2.9,3.65,2.1,6.1,-7.57347275466719
2.9,3.65,2.1,6.2,-7.86378677866392
2.9,3.65,2.1,6.3,-8.1665459675029
2.9,3.65,2.1,6.4,-8.4828688954551
2.9,3.65,2.1,6.5,-8.81402670164339
2.9,3.65,2.1,6.6,-9.16147076301216
2.9,3.65,2.1,6.7,-9.52686700042566
2.9,3.65,2.1,6.8,-9.91213881717785
2.9,3.65,2.1,6.9,-10.3195214091886
2.9,3.65,2.1,7,-10.7516312562567
2.9,3.65,2.1,7.1,-11.2115561790718
2.9,3.65,2.1,7.2,-11.7029737118657
2.9,3.65,2.1,7.3,-12.2303091697447
2.9,3.65,2.1,7.4,-12.798950494923
2.9,3.65,2.1,7.5,-13.415546181202
2.9,3.65,2.1,7.6,-14.0884279219645
2.9,3.65,2.1,7.7,-14.8282260828805
2.9,3.65,2.1,7.8,-15.6487935510994
2.9,3.65,2.1,7.9,-16.5686425892084
2.9,3.65,2.1,8,-17.6132756347216
2.9,3.65,2.1,8.1,-18.8191622495811
2.9,3.65,2.1,8.2,-20.2409548745863
2.9,3.65,2.1,8.3,-21.9656030790721
2.9,3.65,2.1,8.4,-24.1425599744172
2.9,3.65,2.1,8.5,-27.0544217741475
2.9,3.65,2.1,8.6,-31.2636544647898
2.9,3.65,2.1,8.7,-36.5703438566868
2.9,3.65,2.1,8.8,-33.6923411920715
2.9,3.65,2.1,8.9,-28.5086254101755
2.9,3.65,2.1,9,-24.9339112637067
2.9,3.65,2.1,9.1,-22.3092686609108
2.9,3.65,2.1,9.2,-20.2445097523634
2.9,3.65,2.1,9.3,-18.5418092335799
2.9,3.65,2.1,9.4,-17.0909446915574
2.9,3.65,2.1,9.5,-15.8249907217562
2.9,3.65,2.1,9.6,-14.7005089264039
2.9,3.65,2.1,9.7,-13.6878164510502
2.9,3.65,2.1,9.8,-12.7657961806793
2.9,3.65,2.1,9.9,-11.9189360302053
2.9,3.65,2.1,10,-11.1355440063565
2.9,3.65,2.1,10.1,-10.4066217246519
2.9,3.65,2.1,10.2,-9.72512559133881
2.9,3.65,2.1,10.3,-9.08546604888031
2.9,3.65,2.1,10.4,-8.48315834444553
2.9,3.65,2.1,10.5,-7.91457273671372
2.9,3.65,2.1,10.6,-7.37675169562979
2.9,3.65,2.1,10.7,-6.86727326553602
2.9,3.65,2.1,10.8,-6.38414686092623
2.9,3.65,2.1,10.9,-5.92573223188234
2.9,3.65,2.1,11,-5.49067522485685
2.9,3.65,2.1,11.1,-5.07785587960422
2.9,3.65,2.1,11.2,-4.68634570360711
2.9,3.65,2.1,11.3,-4.31537186917839
2.9,3.65,2.1,11.4,-3.96428672057312
2.9,3.65,2.1,11.5,-3.63254144393061
2.9,3.65,2.1,11.6,-3.31966309578718
2.9,3.65,2.1,11.7,-3.02523444088749
2.9,3.65,2.1,11.8,-2.74887623931073
2.9,3.65,2.1,11.9,-2.49023176089391
2.9,3.65,2.1,12,-2.24895340109865
2.9,3.65,2.1,12.1,-2.0246913335755
2.9,3.65,2.1,12.2,-1.81708416609179
2.9,3.65,2.1,12.3,-1.62575157313634
2.9,3.65,2.1,12.4,-1.45028886541935
2.9,3.65,2.1,12.5,-1.29026342897786
2.9,3.65,2.1,12.6,-1.14521293024339
2.9,3.65,2.1,12.7,-1.01464514376232
2.9,3.65,2.1,12.8,-0.898039221416514
2.9,3.65,2.1,12.9,-0.794848190300632
2.9,3.65,2.1,13,-0.704502444083497
2.9,3.65,2.1,13.1,-0.626413981602593
2.9,3.65,2.1,13.2,-0.55998114714798
2.9,3.65,2.1,13.3,-0.504593638696089
2.9,3.65,2.1,13.4,-0.459637571587293
2.9,3.65,2.1,13.5,-0.424500413492352
2.9,3.65,2.1,13.6,-0.398575639367423
2.9,3.65,2.1,13.7,-0.381266989862031
2.9,3.65,2.1,13.8,-0.371992250996223
2.9,3.65,2.1,13.9,-0.370186504973891
2.9,3.65,2.1,14,-0.375304830391405
2.9,3.65,2.1,14.1,-0.386824453993538
2.9,3.65,2.1,14.2,-0.404246375172692
2.9,3.65,2.1,14.3,-0.427096498638606
2.9,3.65,2.1,14.4,-0.454926320438698
2.9,3.65,2.1,14.5,-0.487313218302133
2.9,3.65,2.1,14.6,-0.523860399733515
2.9,3.65,2.1,14.7,-0.564196561018484
2.9,3.65,2.1,14.8,-0.607975307900636
2.9,3.65,2.1,14.9,-0.654874384590865
2.9,3.65,2.1,15,-0.704594752233267
2.9,3.7,2.1,5,-5.4350199320186
2.9,3.7,2.1,5.1,-5.65011453472207
2.9,3.7,2.1,5.2,-5.87147127832844
2.9,3.7,2.1,5.3,-6.09946762734135
2.9,3.7,2.1,5.4,-6.33452202144949
2.9,3.7,2.1,5.5,-6.57709876041331
2.9,3.7,2.1,5.6,-6.82771370360823
2.9,3.7,2.1,5.7,-7.0869409486409
2.9,3.7,2.1,5.8,-7.35542069350961
2.9,3.7,2.1,5.9,-7.63386853845255
2.9,3.7,2.1,6,-7.9230865508382
2.9,3.7,2.1,6.1,-8.22397650464976
2.9,3.7,2.1,6.2,-8.53755582295707
2.9,3.7,2.1,6.3,-8.8649769081492
2.9,3.7,2.1,6.4,-9.20755075631224
2.9,3.7,2.1,6.5,-9.56677604191188
2.9,3.7,2.1,6.6,-9.9443752608892
2.9,3.7,2.1,6.7,-10.3423400856696
2.9,3.7,2.1,6.8,-10.7629888930721
2.9,3.7,2.1,6.9,-11.2090405987134
2.9,3.7,2.1,7,-11.6837106657183
2.9,3.7,2.1,7.1,-12.1908377725588
2.9,3.7,2.1,7.2,-12.7350536632258
2.9,3.7,2.1,7.3,-13.3220150916844
2.9,3.7,2.1,7.4,-13.9587271655127
2.9,3.7,2.1,7.5,-14.654004841077
2.9,3.7,2.1,7.6,-15.4191496797568
2.9,3.7,2.1,7.7,-16.2689740030044
2.9,3.7,2.1,7.8,-17.2234091671313
2.9,3.7,2.1,7.9,-18.3101446985101
2.9,3.7,2.1,8,-19.5691948849443
2.9,3.7,2.1,8.1,-21.0613284680057
2.9,3.7,2.1,8.2,-22.88491160907
2.9,3.7,2.1,8.3,-25.2128598554993
2.9,3.7,2.1,8.4,-28.3804485616991
2.9,3.7,2.1,8.5,-33.0312155786622
2.9,3.7,2.1,8.6,-37.4902404694697
2.9,3.7,2.1,8.7,-32.7888606991604
2.9,3.7,2.1,8.8,-28.0252795030105
2.9,3.7,2.1,8.9,-24.7325335163167
2.9,3.7,2.1,9,-22.2718129697998
2.9,3.7,2.1,9.1,-20.3120575185257
2.9,3.7,2.1,9.2,-18.6823270779156
2.9,3.7,2.1,9.3,-17.2852989568258
2.9,3.7,2.1,9.4,-16.060845450981
2.9,3.7,2.1,9.5,-14.9694050320202
2.9,3.7,2.1,9.6,-13.9836479271745
2.9,3.7,2.1,9.7,-13.0839560758328
2.9,3.7,2.1,9.8,-12.2558086802864
2.9,3.7,2.1,9.9,-11.488187974236
2.9,3.7,2.1,10,-10.7725635328047
2.9,3.7,2.1,10.1,-10.1022208412036
2.9,3.7,2.1,10.2,-9.47180321836804
2.9,3.7,2.1,10.3,-8.87699063273789
2.9,3.7,2.1,10.4,-8.31426900202513
2.9,3.7,2.1,10.5,-7.78076085330286
2.9,3.7,2.1,10.6,-7.27409852200915
2.9,3.7,2.1,10.7,-6.79232740619482
2.9,3.7,2.1,10.8,-6.33383080304708
2.9,3.7,2.1,10.9,-5.89727045895811
2.9,3.7,2.1,11,-5.48153869627954
2.9,3.7,2.1,11.1,-5.08571915813889
2.9,3.7,2.1,11.2,-4.70905403228447
2.9,3.7,2.1,11.3,-4.35091619775878
2.9,3.7,2.1,11.4,-4.01078516183451
2.9,3.7,2.1,11.5,-3.68822596906073
2.9,3.7,2.1,11.6,-3.38287050189645
2.9,3.7,2.1,11.7,-3.09440077430556
2.9,3.7,2.1,11.8,-2.82253395941024
2.9,3.7,2.1,11.9,-2.56700899850303
2.9,3.7,2.1,12,-2.32757471688889
2.9,3.7,2.1,12.1,-2.10397942579184
2.9,3.7,2.1,12.2,-1.89596202157306
2.9,3.7,2.1,12.3,-1.70324460615741
2.9,3.7,2.1,12.4,-1.52552664842884
2.9,3.7,2.1,12.5,-1.36248068843398
2.9,3.7,2.1,12.6,-1.21374955804085
2.9,3.7,2.1,12.7,-1.07894505712764
2.9,3.7,2.1,12.8,-0.957647987475631
2.9,3.7,2.1,12.9,-0.849409411194891
2.9,3.7,2.1,13,-0.75375297011633
2.9,3.7,2.1,13.1,-0.670178079761367
2.9,3.7,2.1,13.2,-0.59816379791307
2.9,3.7,2.1,13.3,-0.537173164095326
2.9,3.7,2.1,13.4,-0.486657812083128
2.9,3.7,2.1,13.5,-0.446062671770576
2.9,3.7,2.1,13.6,-0.414830597585524
2.9,3.7,2.1,13.7,-0.392406786113839
2.9,3.7,2.1,13.8,-0.378242873566855
2.9,3.7,2.1,13.9,-0.371800632216997
2.9,3.7,2.1,14,-0.372555212265873
2.9,3.7,2.1,14.1,-0.379997900504374
2.9,3.7,2.1,14.2,-0.393638388704047
2.9,3.7,2.1,14.3,-0.413006562467484
2.9,3.7,2.1,14.4,-0.437653835132663
2.9,3.7,2.1,14.5,-0.467154061416051
2.9,3.7,2.1,14.6,-0.501104072130811
2.9,3.7,2.1,14.7,-0.539123874987175
2.9,3.7,2.1,14.8,-0.580856567694511
2.9,3.7,2.1,14.9,-0.625968008856968
2.9,3.7,2.1,15,-0.674146289989599
2.9,3.75,2.1,5,-6.1556210524463
2.9,3.75,2.1,5.1,-6.39631407143029
2.9,3.75,2.1,5.2,-6.64420259367324
2.9,3.75,2.1,5.3,-6.89976566485248
2.9,3.75,2.1,5.4,-7.16353647277776
2.9,3.75,2.1,5.5,-7.4361093353523
2.9,3.75,2.1,5.6,-7.71814795147038
2.9,3.75,2.1,5.7,-8.01039519151756
2.9,3.75,2.1,5.8,-8.31368477764784
2.9,3.75,2.1,5.9,-8.62895530078559
2.9,3.75,2.1,6,-8.95726714994904
2.9,3.75,2.1,6.1,-9.29982310231171
2.9,3.75,2.1,6.2,-9.65799355720715
2.9,3.75,2.1,6.3,-10.0333477201818
2.9,3.75,2.1,6.4,-10.4276924931845
2.9,3.75,2.1,6.5,-10.8431214631542
2.9,3.75,2.1,6.6,-11.2820772948871
2.9,3.75,2.1,6.7,-11.7474321688832
2.9,3.75,2.1,6.8,-12.2425928922527
2.9,3.75,2.1,6.9,-12.7716403321864
2.9,3.75,2.1,7,-13.3395175227052
2.9,3.75,2.1,7.1,-13.9522883022017
2.9,3.75,2.1,7.2,-14.6175006799903
2.9,3.75,2.1,7.3,-15.3447100966782
2.9,3.75,2.1,7.4,-16.1462547282279
2.9,3.75,2.1,7.5,-17.038443103857
2.9,3.75,2.1,7.6,-18.0434462166046
2.9,3.75,2.1,7.7,-19.1924571392709
2.9,3.75,2.1,7.8,-20.5312768913039
2.9,3.75,2.1,7.9,-22.1309059065776
2.9,3.75,2.1,8,-24.109430630969
2.9,3.75,2.1,8.1,-26.6819886853384
2.9,3.75,2.1,8.2,-30.2816645741181
2.9,3.75,2.1,8.3,-35.6045530623368
2.9,3.75,2.1,8.4,-37.3443131115691
2.9,3.75,2.1,8.5,-31.6109959953629
2.9,3.75,2.1,8.6,-27.4006815879668
2.9,3.75,2.1,8.7,-24.4357981512462
2.9,3.75,2.1,8.8,-22.1716476661739
2.9,3.75,2.1,8.9,-20.3416022051602
2.9,3.75,2.1,9,-18.8041676027436
2.9,3.75,2.1,9.1,-17.4765795019038
2.9,3.75,2.1,9.2,-16.3065884341584
2.9,3.75,2.1,9.3,-15.2592244442001
2.9,3.75,2.1,9.4,-14.3099949724784
2.9,3.75,2.1,9.5,-13.4411173302122
2.9,3.75,2.1,9.6,-12.6393011529286
2.9,3.75,2.1,9.7,-11.8943763932651
2.9,3.75,2.1,9.8,-11.198408476278
2.9,3.75,2.1,9.9,-10.5451072996489
2.9,3.75,2.1,10,-9.9294204956776
2.9,3.75,2.1,10.1,-9.34724614446735
2.9,3.75,2.1,10.2,-8.79522517478837
2.9,3.75,2.1,10.3,-8.27058826164856
2.9,3.75,2.1,10.4,-7.77104080400342
2.9,3.75,2.1,10.5,-7.29467501179163
2.9,3.75,2.1,10.6,-6.83990160390668
2.9,3.75,2.1,10.7,-6.40539588751462
2.9,3.75,2.1,10.8,-5.99005450503333
2.9,3.75,2.1,10.9,-5.59296016939408
2.9,3.75,2.1,11,-5.21335242830097
2.9,3.75,2.1,11.1,-4.85060300969312
2.9,3.75,2.1,11.2,-4.50419467142283
2.9,3.75,2.1,11.3,-4.17370275270139
2.9,3.75,2.1,11.4,-3.85877883252479
2.9,3.75,2.1,11.5,-3.55913606063008
2.9,3.75,2.1,11.6,-3.27453585256792
2.9,3.75,2.1,11.7,-3.00477574074597
2.9,3.75,2.1,11.8,-2.74967825328742
2.9,3.75,2.1,11.9,-2.50908075564757
2.9,3.75,2.1,12,-2.28282623814128
2.9,3.75,2.1,12.1,-2.07075506704085
2.9,3.75,2.1,12.2,-1.87269773848495
2.9,3.75,2.1,12.3,-1.68846868384387
2.9,3.75,2.1,12.4,-1.51786117337233
2.9,3.75,2.1,12.5,-1.36064335329286
2.9,3.75,2.1,12.6,-1.21655543168999
2.9,3.75,2.1,12.7,-1.08530800297241
2.9,3.75,2.1,12.8,-0.966581471702616
2.9,3.75,2.1,12.9,-0.860026506932725
2.9,3.75,2.1,13,-0.765265430358512
2.9,3.75,2.1,13.1,-0.68189441782193
2.9,3.75,2.1,13.2,-0.609486375661529
2.9,3.75,2.1,13.3,-0.547594342209646
2.9,3.75,2.1,13.4,-0.495755260773992
2.9,3.75,2.1,13.5,-0.453493973484617
2.9,3.75,2.1,13.6,-0.420327294663341
2.9,3.75,2.1,13.7,-0.395768036707552
2.9,3.75,2.1,13.8,-0.379328879468387
2.9,3.75,2.1,13.9,-0.370525994270072
2.9,3.75,2.1,14,-0.368882354654686
2.9,3.75,2.1,14.1,-0.37393068641915
2.9,3.75,2.1,14.2,-0.385216028556655
2.9,3.75,2.1,14.3,-0.402297893617635
2.9,3.75,2.1,14.4,-0.424752030331314
2.9,3.75,2.1,14.5,-0.452171802892674
2.9,3.75,2.1,14.6,-0.484169210136659
2.9,3.75,2.1,14.7,-0.520375574063349
2.9,3.75,2.1,14.8,-0.560441931118914
2.9,3.75,2.1,14.9,-0.6040391616153
2.9,3.75,2.1,15,-0.650857893047122
2.9,3.8,2.1,5,-7.68261108550058
2.9,3.8,2.1,5.1,-7.97446156018683
2.9,3.8,2.1,5.2,-8.27562100278744
2.9,3.8,2.1,5.3,-8.58683620169204
2.9,3.8,2.1,5.4,-8.90894614494551
2.9,3.8,2.1,5.5,-9.24289610490307
2.9,3.8,2.1,5.6,-9.58975467994159
2.9,3.8,2.1,5.7,-9.95073455389935
2.9,3.8,2.1,5.8,-10.3272179735724
2.9,3.8,2.1,5.9,-10.720788274511
2.9,3.8,2.1,6,-11.133269245621
2.9,3.8,2.1,6.1,-11.5667747745628
2.9,3.8,2.1,6.2,-12.0237721528016
2.9,3.8,2.1,6.3,-12.5071637899877
2.9,3.8,2.1,6.4,-13.0203941317817
2.9,3.8,2.1,6.5,-13.5675916893365
2.9,3.8,2.1,6.6,-14.1537609446546
2.9,3.8,2.1,6.7,-14.7850466695791
2.9,3.8,2.1,6.8,-15.469106012991
2.9,3.8,2.1,6.9,-16.2156455620736
2.9,3.8,2.1,7,-17.0372192901378
2.9,3.8,2.1,7.1,-17.9504549587517
2.9,3.8,2.1,7.2,-18.9780161828343
2.9,3.8,2.1,7.3,-20.1518964407467
2.9,3.8,2.1,7.4,-21.5192842002755
2.9,3.8,2.1,7.5,-23.1537954870004
2.9,3.8,2.1,7.6,-25.1790363454907
2.9,3.8,2.1,7.7,-27.8237692996163
2.9,3.8,2.1,7.8,-31.5626337881367
2.9,3.8,2.1,7.9,-37.2110292924751
2.9,3.8,2.1,8,-38.4704689371178
2.9,3.8,2.1,8.1,-32.4374049532946
2.9,3.8,2.1,8.2,-28.2608847185073
2.9,3.8,2.1,8.3,-25.3356313266238
2.9,3.8,2.1,8.4,-23.1028137570037
2.9,3.8,2.1,8.5,-21.2978752580338
2.9,3.8,2.1,8.6,-19.7812902263836
2.9,3.8,2.1,8.7,-18.4715155140095
2.9,3.8,2.1,8.8,-17.3170363062788
2.9,3.8,2.1,8.9,-16.283329695037
2.9,3.8,2.1,9,-15.3461772867552
2.9,3.8,2.1,9.1,-14.4879625322935
2.9,3.8,2.1,9.2,-13.6954907655612
2.9,3.8,2.1,9.3,-12.9586397518785
2.9,3.8,2.1,9.4,-12.2694888878608
2.9,3.8,2.1,9.5,-11.6217372832728
2.9,3.8,2.1,9.6,-11.0103031364113
2.9,3.8,2.1,9.7,-10.4310407535558
2.9,3.8,2.1,9.8,-9.88053614885983
2.9,3.8,2.1,9.9,-9.35595647012614
2.9,3.8,2.1,10,-8.8549371148921
2.9,3.8,2.1,10.1,-8.3754957521161
2.9,3.8,2.1,10.2,-7.9159658768496
2.9,3.8,2.1,10.3,-7.47494475369216
2.9,3.8,2.1,10.4,-7.05125209179914
2.9,3.8,2.1,10.5,-6.64389680600099
2.9,3.8,2.1,10.6,-6.25204991956625
2.9,3.8,2.1,10.7,-5.8750221581172
2.9,3.8,2.1,10.8,-5.51224513816308
2.9,3.8,2.1,10.9,-5.16325531171552
2.9,3.8,2.1,11,-4.82768002000349
2.9,3.8,2.1,11.1,-4.50522515450527
2.9,3.8,2.1,11.2,-4.19566403620677
2.9,3.8,2.1,11.3,-3.89882721381551
2.9,3.8,2.1,11.4,-3.61459295530029
2.9,3.8,2.1,11.5,-3.34287826917904
2.9,3.8,2.1,11.6,-3.08363034548276
2.9,3.8,2.1,11.7,-2.83681835313287
2.9,3.8,2.1,11.8,-2.60242557152566
2.9,3.8,2.1,11.9,-2.38044186966788
2.9,3.8,2.1,12,-2.17085657598665
2.9,3.8,2.1,12.1,-1.97365180537741
2.9,3.8,2.1,12.2,-1.78879632644897
2.9,3.8,2.1,12.3,-1.61624006064845
2.9,3.8,2.1,12.4,-1.45590930560952
2.9,3.8,2.1,12.5,-1.30770276767497
2.9,3.8,2.1,12.6,-1.1714884736009
2.9,3.8,2.1,12.7,-1.04710160999534
2.9,3.8,2.1,12.8,-0.934343312617138
2.9,3.8,2.1,12.9,-0.832980398197948
2.9,3.8,2.1,13,-0.742746001116207
2.9,3.8,2.1,13.1,-0.663341048247487
2.9,3.8,2.1,13.2,-0.594436479658121
2.9,3.8,2.1,13.3,-0.535676102158417
2.9,3.8,2.1,13.4,-0.4866799482412
2.9,3.8,2.1,13.5,-0.447048005181442
2.9,3.8,2.1,13.6,-0.416364178058371
2.9,3.8,2.1,13.7,-0.394200355663085
2.9,3.8,2.1,13.8,-0.380120458732473
2.9,3.8,2.1,13.9,-0.373684364497993
2.9,3.8,2.1,14,-0.374451618815309
2.9,3.8,2.1,14.1,-0.381984865820217
2.9,3.8,2.1,14.2,-0.39585294392185
2.9,3.8,2.1,14.3,-0.415633614983488
2.9,3.8,2.1,14.4,-0.440915909968443
2.9,3.8,2.1,14.5,-0.471302088621114
2.9,3.8,2.1,14.6,-0.506409222615523
2.9,3.8,2.1,14.7,-0.54587042094662
2.9,3.8,2.1,14.8,-0.589335723247288
2.9,3.8,2.1,14.9,-0.636472691374421
2.9,3.8,2.1,15,-0.686966732303359
2.95,3.4,2.1,5,-2.75503674827236
2.95,3.4,2.1,5.1,-2.87664217686811
2.95,3.4,2.1,5.2,-3.00229303522163
2.95,3.4,2.1,5.3,-3.13218759216261
2.95,3.4,2.1,5.4,-3.26654237143741
2.95,3.4,2.1,5.5,-3.40559404221649
2.95,3.4,2.1,5.6,-3.54960155952625
2.95,3.4,2.1,5.7,-3.69884859514832
2.95,3.4,2.1,5.8,-3.85364630730437
2.95,3.4,2.1,5.9,-4.01433650698431
2.95,3.4,2.1,6,-4.18129529054947
2.95,3.4,2.1,6.1,-4.35493722285356
2.95,3.4,2.1,6.2,-4.53572017337036
2.95,3.4,2.1,6.3,-4.72415093074918
2.95,3.4,2.1,6.4,-4.92079175023982
2.95,3.4,2.1,6.5,-5.12626802542131
2.95,3.4,2.1,6.6,-5.3412773231913
