"l1 [mm]","l2 [mm]","l3 [mm]","Freq [GHz]","dB(S(FloquetPort2:1,FloquetPort1:1)) []"
2.85,3.7,2.3,10.8,-4.71877507403159
2.85,3.7,2.3,10.9,-4.28017923393146
2.85,3.7,2.3,11,-3.86637598357377
2.85,3.7,2.3,11.1,-3.47721679128839
2.85,3.7,2.3,11.2,-3.11265064909412
2.85,3.7,2.3,11.3,-2.77268124476078
2.85,3.7,2.3,11.4,-2.45732638618549
2.85,3.7,2.3,11.5,-2.16658023848245
2.85,3.7,2.3,11.6,-1.90037925940906
2.85,3.7,2.3,11.7,-1.65857289055922
2.85,3.7,2.3,11.8,-1.44090006290349
2.85,3.7,2.3,11.9,-1.24697240468806
2.85,3.7,2.3,12,-1.07626471841335
2.85,3.7,2.3,12.1,-0.928112865111601
2.85,3.7,2.3,12.2,-0.801718718944157
2.85,3.7,2.3,12.3,-0.696161400424206
2.85,3.7,2.3,12.4,-0.610413623798844
2.85,3.7,2.3,12.5,-0.543361747958466
2.85,3.7,2.3,12.6,-0.493828021748523
2.85,3.7,2.3,12.7,-0.460593560065271
2.85,3.7,2.3,12.8,-0.442420752390288
2.85,3.7,2.3,12.9,-0.438074053312118
2.85,3.7,2.3,13,-0.446338393729027
2.85,3.7,2.3,13.1,-0.466034743789852
2.85,3.7,2.3,13.2,-0.496032624560274
2.85,3.7,2.3,13.3,-0.535259585839369
2.85,3.7,2.3,13.4,-0.582707833769158
2.85,3.7,2.3,13.5,-0.637438303621601
2.85,3.7,2.3,13.6,-0.698582536028797
2.85,3.7,2.3,13.7,-0.765342737838055
2.85,3.7,2.3,13.8,-0.836990401727616
2.85,3.7,2.3,13.9,-0.912863831305414
2.85,3.7,2.3,14,-0.992364878884803
2.85,3.7,2.3,14.1,-1.07495515803065
2.85,3.7,2.3,14.2,-1.16015194706494
2.85,3.7,2.3,14.3,-1.24752395621277
2.85,3.7,2.3,14.4,-1.33668709186527
2.85,3.7,2.3,14.5,-1.42730031746425
2.85,3.7,2.3,14.6,-1.51906168201046
2.85,3.7,2.3,14.7,-1.61170456395352
2.85,3.7,2.3,14.8,-1.70499415975285
2.85,3.7,2.3,14.9,-1.79872423210194
2.85,3.7,2.3,15,-1.89271412203708
2.85,3.75,2.3,5,-6.21856496592507
2.85,3.75,2.3,5.1,-6.45147735499702
2.85,3.75,2.3,5.2,-6.69092456837629
2.85,3.75,2.3,5.3,-6.93736445987542
2.85,3.75,2.3,5.4,-7.1913072532892
2.85,3.75,2.3,5.5,-7.4533222529605
2.85,3.75,2.3,5.6,-7.72404576679956
2.85,3.75,2.3,5.7,-8.00419050451317
2.85,3.75,2.3,5.8,-8.29455678307214
2.85,3.75,2.3,5.9,-8.59604596244167
2.85,3.75,2.3,6,-8.90967665528408
2.85,3.75,2.3,6.1,-9.23660441605669
2.85,3.75,2.3,6.2,-9.57814583403574
2.85,3.75,2.3,6.3,-9.93580825525767
2.85,3.75,2.3,6.4,-10.3113267757714
2.85,3.75,2.3,6.5,-10.7067107367035
2.85,3.75,2.3,6.6,-11.1243027931168
2.85,3.75,2.3,6.7,-11.5668548530893
2.85,3.75,2.3,6.8,-12.037626998417
2.85,3.75,2.3,6.9,-12.5405182441254
2.85,3.75,2.3,7,-13.0802422430342
2.85,3.75,2.3,7.1,-13.6625677851132
2.85,3.75,2.3,7.2,-14.2946549512128
2.85,3.75,2.3,7.3,-14.9855363407372
2.85,3.75,2.3,7.4,-15.7468252412861
2.85,3.75,2.3,7.5,-16.5937917593059
2.85,3.75,2.3,7.6,-17.5470611019519
2.85,3.75,2.3,7.7,-18.6354173000036
2.85,3.75,2.3,7.8,-19.9006912420955
2.85,3.75,2.3,7.9,-21.4068707176139
2.85,3.75,2.3,8,-23.2585318138034
2.85,3.75,2.3,8.1,-25.6419407778208
2.85,3.75,2.3,8.2,-28.9244115714932
2.85,3.75,2.3,8.3,-33.8008033096545
2.85,3.75,2.3,8.4,-37.613456871238
2.85,3.75,2.3,8.5,-32.2752200489415
2.85,3.75,2.3,8.6,-27.6463015920944
2.85,3.75,2.3,8.7,-24.4316760716086
2.85,3.75,2.3,8.8,-22.0058279874585
2.85,3.75,2.3,8.9,-20.0578809324414
2.85,3.75,2.3,9,-18.4265597815246
2.85,3.75,2.3,9.1,-17.0193883794423
2.85,3.75,2.3,9.2,-15.7788948956408
2.85,3.75,2.3,9.3,-14.6670985082746
2.85,3.75,2.3,9.4,-13.6576838429967
2.85,3.75,2.3,9.5,-12.7317326217855
2.85,3.75,2.3,9.6,-11.8752431519211
2.85,3.75,2.3,9.7,-11.0776121220516
2.85,3.75,2.3,9.8,-10.3306646191735
2.85,3.75,2.3,9.9,-9.62801161807767
2.85,3.75,2.3,10,-8.96461102590034
2.85,3.75,2.3,10.1,-8.33645956607386
2.85,3.75,2.3,10.2,-7.74037114881287
2.85,3.75,2.3,10.3,-7.173813731361
2.85,3.75,2.3,10.4,-6.63478644149916
2.85,3.75,2.3,10.5,-6.1217247612027
2.85,3.75,2.3,10.6,-5.63342539194917
2.85,3.75,2.3,10.7,-5.16898492463139
2.85,3.75,2.3,10.8,-4.72774812721133
2.85,3.75,2.3,10.9,-4.30926285016677
2.85,3.75,2.3,11,-3.91323942277056
2.85,3.75,2.3,11.1,-3.53951308949057
2.85,3.75,2.3,11.2,-3.18800858617446
2.85,3.75,2.3,11.3,-2.85870641955819
2.85,3.75,2.3,11.4,-2.55161080795521
2.85,3.75,2.3,11.5,-2.26671956672622
2.85,3.75,2.3,11.6,-2.00399647004453
2.85,3.75,2.3,11.7,-1.76334677681985
2.85,3.75,2.3,11.8,-1.54459666117061
2.85,3.75,2.3,11.9,-1.34747723131114
2.85,3.75,2.3,12,-1.17161366110157
2.85,3.75,2.3,12.1,-1.0165197147301
2.85,3.75,2.3,12.2,-0.881597647719687
2.85,3.75,2.3,12.3,-0.766143154916722
2.85,3.75,2.3,12.4,-0.669354748005242
2.85,3.75,2.3,12.5,-0.590346715863686
2.85,3.75,2.3,12.6,-0.528164674550399
2.85,3.75,2.3,12.7,-0.481802659959717
2.85,3.75,2.3,12.8,-0.450220751522702
2.85,3.75,2.3,12.9,-0.432362324730284
2.85,3.75,2.3,13,-0.427170191625338
2.85,3.75,2.3,13.1,-0.433601077196658
2.85,3.75,2.3,13.2,-0.450638072921487
2.85,3.75,2.3,13.3,-0.477300888142468
2.85,3.75,2.3,13.4,-0.512653873004644
2.85,3.75,2.3,13.5,-0.555811906748766
2.85,3.75,2.3,13.6,-0.605944330786756
2.85,3.75,2.3,13.7,-0.662277159506329
2.85,3.75,2.3,13.8,-0.724093827833474
2.85,3.75,2.3,13.9,-0.790734739008779
2.85,3.75,2.3,14,-0.861595864693318
2.85,3.75,2.3,14.1,-0.936126627785549
2.85,3.75,2.3,14.2,-1.01382727069782
2.85,3.75,2.3,14.3,-1.09424588180599
2.85,3.75,2.3,14.4,-1.17697522288043
2.85,3.75,2.3,14.5,-1.2616494722165
2.85,3.75,2.3,14.6,-1.34794097290879
2.85,3.75,2.3,14.7,-1.43555705373486
2.85,3.75,2.3,14.8,-1.5242369715421
2.85,3.75,2.3,14.9,-1.61374900872868
2.85,3.75,2.3,15,-1.70388774709843
2.85,3.8,2.3,5,-7.17551882294403
2.85,3.8,2.3,5.1,-7.43862724205966
2.85,3.8,2.3,5.2,-7.70940008741824
2.85,3.8,2.3,5.3,-7.9884379750468
2.85,3.8,2.3,5.4,-8.27641296071416
2.85,3.8,2.3,5.5,-8.57407864733909
2.85,3.8,2.3,5.6,-8.88228228091799
2.85,3.8,2.3,5.7,-9.20197930769354
2.85,3.8,2.3,5.8,-9.53425100291012
2.85,3.8,2.3,5.9,-9.88032596684027
2.85,3.8,2.3,6,-10.2416065362452
2.85,3.8,2.3,6.1,-10.6197015076852
2.85,3.8,2.3,6.2,-11.016467055987
2.85,3.8,2.3,6.3,-11.434058421966
2.85,3.8,2.3,6.4,-11.874995939451
2.85,3.8,2.3,6.5,-12.3422504330303
2.85,3.8,2.3,6.6,-12.8393552041879
2.85,3.8,2.3,6.7,-13.3705551649898
2.85,3.8,2.3,6.8,-13.9410089088434
2.85,3.8,2.3,6.9,-14.5570679159902
2.85,3.8,2.3,7,-15.2266710199486
2.85,3.8,2.3,7.1,-15.9599161337334
2.85,3.8,2.3,7.2,-16.769913775016
2.85,3.8,2.3,7.3,-17.6741062162377
2.85,3.8,2.3,7.4,-18.6963917893067
2.85,3.8,2.3,7.5,-19.8707190039215
2.85,3.8,2.3,7.6,-21.2475451573106
2.85,3.8,2.3,7.7,-22.9063395568789
2.85,3.8,2.3,7.8,-24.9821196802766
2.85,3.8,2.3,7.9,-27.7280258234484
2.85,3.8,2.3,8,-31.6679804959928
2.85,3.8,2.3,8.1,-37.3720391250209
2.85,3.8,2.3,8.2,-36.5220104498464
2.85,3.8,2.3,8.3,-30.7987940194928
2.85,3.8,2.3,8.4,-26.8907846432539
2.85,3.8,2.3,8.5,-24.085631825079
2.85,3.8,2.3,8.6,-21.9074313855307
2.85,3.8,2.3,8.7,-20.1243570735432
2.85,3.8,2.3,8.8,-18.6110685750125
2.85,3.8,2.3,8.9,-17.2930256731593
2.85,3.8,2.3,9,-16.1225552732473
2.85,3.8,2.3,9.1,-15.067429420705
2.85,3.8,2.3,9.2,-14.1049038399218
2.85,3.8,2.3,9.3,-13.2183733139751
2.85,3.8,2.3,9.4,-12.3953822450984
2.85,3.8,2.3,9.5,-11.6263832510596
2.85,3.8,2.3,9.6,-10.903931104236
2.85,3.8,2.3,9.7,-10.2221415311132
2.85,3.8,2.3,9.8,-9.57631732214881
2.85,3.8,2.3,9.9,-8.96268356511807
2.85,3.8,2.3,10,-8.37819601176104
2.85,3.8,2.3,10.1,-7.82039958711667
2.85,3.8,2.3,10.2,-7.28732191916669
2.85,3.8,2.3,10.3,-6.77739166868104
2.85,3.8,2.3,10.4,-6.28937457365342
2.85,3.8,2.3,10.5,-5.82232217589999
2.85,3.8,2.3,10.6,-5.37552957546431
2.85,3.8,2.3,10.7,-4.94849950925962
2.85,3.8,2.3,10.8,-4.54091072958398
2.85,3.8,2.3,10.9,-4.15258916610278
2.85,3.8,2.3,11,-3.78348075734043
2.85,3.8,2.3,11.1,-3.43362517750079
2.85,3.8,2.3,11.2,-3.10312998800902
2.85,3.8,2.3,11.3,-2.79214502428785
2.85,3.8,2.3,11.4,-2.50083709017789
2.85,3.8,2.3,11.5,-2.22936526959271
2.85,3.8,2.3,11.6,-1.97785736536169
2.85,3.8,2.3,11.7,-1.74638812285357
2.85,3.8,2.3,11.8,-1.53495997479782
2.85,3.8,2.3,11.9,-1.34348704147754
2.85,3.8,2.3,12,-1.17178303252869
2.85,3.8,2.3,12.1,-1.01955352859566
2.85,3.8,2.3,12.2,-0.886392889708832
2.85,3.8,2.3,12.3,-0.771785768493346
2.85,3.8,2.3,12.4,-0.675112931830916
2.85,3.8,2.3,12.5,-0.595660846498752
2.85,3.8,2.3,12.6,-0.532634289918392
2.85,3.8,2.3,12.7,-0.485171124775238
2.85,3.8,2.3,12.8,-0.452358333025129
2.85,3.8,2.3,12.9,-0.433248436705139
2.85,3.8,2.3,13,-0.426875527063742
2.85,3.8,2.3,13.1,-0.432270261288206
2.85,3.8,2.3,13.2,-0.448473347135376
2.85,3.8,2.3,13.3,-0.474547201046166
2.85,3.8,2.3,13.4,-0.509585619474403
2.85,3.8,2.3,13.5,-0.552721435581312
2.85,3.8,2.3,13.6,-0.60313223839854
2.85,3.8,2.3,13.7,-0.660044307524594
2.85,3.8,2.3,13.8,-0.722734965048251
2.85,3.8,2.3,13.9,-0.790533571386873
2.85,3.8,2.3,14,-0.862821397788745
2.85,3.8,2.3,14.1,-0.939030600268949
2.85,3.8,2.3,14.2,-1.01864250227259
2.85,3.8,2.3,14.3,-1.10118537024583
2.85,3.8,2.3,14.4,-1.18623184060996
2.85,3.8,2.3,14.5,-1.27339613064071
2.85,3.8,2.3,14.6,-1.36233114100595
2.85,3.8,2.3,14.7,-1.45272553517207
2.85,3.8,2.3,14.8,-1.54430086105452
2.85,3.8,2.3,14.9,-1.63680876333338
2.85,3.8,2.3,15,-1.73002832072006
2.9,3.4,2.3,5,-2.63408901452355
2.9,3.4,2.3,5.1,-2.74661848657068
2.9,3.4,2.3,5.2,-2.8626495994736
2.9,3.4,2.3,5.3,-2.98235289660323
2.9,3.4,2.3,5.4,-3.10591553127397
2.9,3.4,2.3,5.5,-3.23354301138842
2.9,3.4,2.3,5.6,-3.365461177631
2.9,3.4,2.3,5.7,-3.50191845323722
2.9,3.4,2.3,5.8,-3.6431884106041
2.9,3.4,2.3,5.9,-3.78957270887237
2.9,3.4,2.3,6,-3.94140446752388
2.9,3.4,2.3,6.1,-4.09905215454667
2.9,3.4,2.3,6.2,-4.26292408454016
2.9,3.4,2.3,6.3,-4.43347364320774
2.9,3.4,2.3,6.4,-4.61120538126367
2.9,3.4,2.3,6.5,-4.79668215453977
2.9,3.4,2.3,6.6,-4.9905335302754
2.9,3.4,2.3,6.7,-5.19346573529396
2.9,3.4,2.3,6.8,-5.40627349425086
2.9,3.4,2.3,6.9,-5.62985420129125
2.9,3.4,2.3,7,-5.86522499458885
2.9,3.4,2.3,7.1,-6.11354347220518
2.9,3.4,2.3,7.2,-6.37613301661692
2.9,3.4,2.3,7.3,-6.65451400917594
2.9,3.4,2.3,7.4,-6.95044265196313
2.9,3.4,2.3,7.5,-7.26595972933583
2.9,3.4,2.3,7.6,-7.60345252170597
2.9,3.4,2.3,7.7,-7.96573436590808
2.9,3.4,2.3,7.8,-8.35614825830516
2.9,3.4,2.3,7.9,-8.77870377703272
2.9,3.4,2.3,8,-9.23826106240723
2.9,3.4,2.3,8.1,-9.74078268640048
2.9,3.4,2.3,8.2,-10.2936858367359
2.9,3.4,2.3,8.3,-10.9063468133506
2.9,3.4,2.3,8.4,-11.5908440931255
2.9,3.4,2.3,8.5,-12.3630887155707
2.9,3.4,2.3,8.6,-13.2446103019594
2.9,3.4,2.3,8.7,-14.2655086195115
2.9,3.4,2.3,8.8,-15.4696005119987
2.9,3.4,2.3,8.9,-16.9239925353552
2.9,3.4,2.3,9,-18.7382843450026
2.9,3.4,2.3,9.1,-21.1061755013418
2.9,3.4,2.3,9.2,-24.3944806715832
2.9,3.4,2.3,9.3,-29.0917502608801
2.9,3.4,2.3,9.4,-31.1250071924085
2.9,3.4,2.3,9.5,-26.0215397480469
2.9,3.4,2.3,9.6,-21.7540953154498
2.9,3.4,2.3,9.7,-18.6720132668663
2.9,3.4,2.3,9.8,-16.2940592239784
2.9,3.4,2.3,9.9,-14.360419675631
2.9,3.4,2.3,10,-12.7304856574134
2.9,3.4,2.3,10.1,-11.3219440626106
2.9,3.4,2.3,10.2,-10.0832449905153
2.9,3.4,2.3,10.3,-8.98038082385226
2.9,3.4,2.3,10.4,-7.99000484030152
2.9,3.4,2.3,10.5,-7.0955792137139
2.9,3.4,2.3,10.6,-6.28507842285757
2.9,3.4,2.3,10.7,-5.54954286171881
2.9,3.4,2.3,10.8,-4.88212382019145
2.9,3.4,2.3,10.9,-4.27742794438149
2.9,3.4,2.3,11,-3.73105437577729
2.9,3.4,2.3,11.1,-3.23926288001392
2.9,3.4,2.3,11.2,-2.79873563843911
2.9,3.4,2.3,11.3,-2.40640860107277
2.9,3.4,2.3,11.4,-2.05935570167241
2.9,3.4,2.3,11.5,-1.75471386665267
2.9,3.4,2.3,11.6,-1.48964006835773
2.9,3.4,2.3,11.7,-1.26129397450385
2.9,3.4,2.3,11.8,-1.06684086928846
2.9,3.4,2.3,11.9,-0.903469597634637
2.9,3.4,2.3,12,-0.768419952259845
2.9,3.4,2.3,12.1,-0.659013939571997
2.9,3.4,2.3,12.2,-0.572686099618517
2.9,3.4,2.3,12.3,-0.507009386968693
2.9,3.4,2.3,12.4,-0.459714644421268
2.9,3.4,2.3,12.5,-0.428703048696919
2.9,3.4,2.3,12.6,-0.412051881469905
2.9,3.4,2.3,12.7,-0.408014554567747
2.9,3.4,2.3,12.8,-0.415016066897528
2.9,3.4,2.3,12.9,-0.431645094528411
2.9,3.4,2.3,13,-0.456643807081468
2.9,3.4,2.3,13.1,-0.488896332439345
2.9,3.4,2.3,13.2,-0.52741660324917
2.9,3.4,2.3,13.3,-0.571336139285967
2.9,3.4,2.3,13.4,-0.619892162788144
2.9,3.4,2.3,13.5,-0.67241631425649
2.9,3.4,2.3,13.6,-0.728324133872749
2.9,3.4,2.3,13.7,-0.78710539600514
2.9,3.4,2.3,13.8,-0.84831532748979
2.9,3.4,2.3,13.9,-0.911566700557589
2.9,3.4,2.3,14,-0.97652276472
2.9,3.4,2.3,14.1,-1.04289096542997
2.9,3.4,2.3,14.2,-1.11041738823534
2.9,3.4,2.3,14.3,-1.17888186332661
2.9,3.4,2.3,14.4,-1.24809366520216
2.9,3.4,2.3,14.5,-1.31788774439516
2.9,3.4,2.3,14.6,-1.38812143191151
2.9,3.4,2.3,14.7,-1.4586715615593
2.9,3.4,2.3,14.8,-1.52943196024804
2.9,3.4,2.3,14.9,-1.60031126128606
2.9,3.4,2.3,15,-1.67123100050285
2.9,3.45,2.3,5,-2.94563948620838
2.9,3.45,2.3,5.1,-3.06977444185149
2.9,3.45,2.3,5.2,-3.19767835617261
2.9,3.45,2.3,5.3,-3.32953622586968
2.9,3.45,2.3,5.4,-3.46555138449036
2.9,3.45,2.3,5.5,-3.60594744172035
2.9,3.45,2.3,5.6,-3.75097048616538
2.9,3.45,2.3,5.7,-3.90089159510571
2.9,3.45,2.3,5.8,-4.05600970318471
2.9,3.45,2.3,5.9,-4.216654892431
2.9,3.45,2.3,6,-4.38319217892904
2.9,3.45,2.3,6.1,-4.55602588752381
2.9,3.45,2.3,6.2,-4.73560472606734
2.9,3.45,2.3,6.3,-4.92242769607217
2.9,3.45,2.3,6.4,-5.11705100881509
2.9,3.45,2.3,6.5,-5.32009621707005
2.9,3.45,2.3,6.6,-5.53225982565151
2.9,3.45,2.3,6.7,-5.75432471281713
2.9,3.45,2.3,6.8,-5.98717378487123
2.9,3.45,2.3,6.9,-6.2318064058334
2.9,3.45,2.3,7,-6.48935830390294
2.9,3.45,2.3,7.1,-6.76112587266127
2.9,3.45,2.3,7.2,-7.04859608090285
2.9,3.45,2.3,7.3,-7.35348361536049
2.9,3.45,2.3,7.4,-7.67777745770215
2.9,3.45,2.3,7.5,-8.0237999212836
2.9,3.45,2.3,7.6,-8.39428236980539
2.9,3.45,2.3,7.7,-8.79246360981674
2.9,3.45,2.3,7.8,-9.22221961983046
2.9,3.45,2.3,7.9,-9.68823740047254
2.9,3.45,2.3,8,-10.1962522508274
2.9,3.45,2.3,8.1,-10.7533783833417
2.9,3.45,2.3,8.2,-11.3685805930527
2.9,3.45,2.3,8.3,-12.0533656578111
2.9,3.45,2.3,8.4,-12.8228282125113
2.9,3.45,2.3,8.5,-13.6972921991147
2.9,3.45,2.3,8.6,-14.7050018704306
2.9,3.45,2.3,8.7,-15.8867695608248
2.9,3.45,2.3,8.8,-17.3045224409284
2.9,3.45,2.3,8.9,-19.0582340123392
2.9,3.45,2.3,9,-21.3222763591275
2.9,3.45,2.3,9.1,-24.4257745958881
2.9,3.45,2.3,9.2,-28.9080753999912
2.9,3.45,2.3,9.3,-32.352446778548
2.9,3.45,2.3,9.4,-27.7250236094646
2.9,3.45,2.3,9.5,-23.1779226714501
2.9,3.45,2.3,9.6,-19.9292943313485
2.9,3.45,2.3,9.7,-17.4540072548911
2.9,3.45,2.3,9.8,-15.4575751695413
2.9,3.45,2.3,9.9,-13.7829480081541
2.9,3.45,2.3,10,-12.339429373892
2.9,3.45,2.3,10.1,-11.0707530225326
2.9,3.45,2.3,10.2,-9.9400220873185
2.9,3.45,2.3,10.3,-8.92200113768121
2.9,3.45,2.3,10.4,-7.99886815443803
2.9,3.45,2.3,10.5,-7.15771955006301
2.9,3.45,2.3,10.6,-6.38902158566423
2.9,3.45,2.3,10.7,-5.68560086023371
2.9,3.45,2.3,10.8,-5.04195653873409
2.9,3.45,2.3,10.9,-4.45377319545129
2.9,3.45,2.3,11,-3.91756457703571
2.9,3.45,2.3,11.1,-3.43040731995384
2.9,3.45,2.3,11.2,-2.98974018870248
2.9,3.45,2.3,11.3,-2.59321398117253
2.9,3.45,2.3,11.4,-2.23858265241338
2.9,3.45,2.3,11.5,-1.92362902703565
2.9,3.45,2.3,11.6,-1.64611971132515
2.9,3.45,2.3,11.7,-1.40378418180758
2.9,3.45,2.3,11.8,-1.19431302788787
2.9,3.45,2.3,11.9,-1.01537031560057
2.9,3.45,2.3,12,-0.864615224543537
2.9,3.45,2.3,12.1,-0.739728566338499
2.9,3.45,2.3,12.2,-0.638440493306718
2.9,3.45,2.3,12.3,-0.558556560124363
2.9,3.45,2.3,12.4,-0.497980196419281
2.9,3.45,2.3,12.5,-0.454730482506216
2.9,3.45,2.3,12.6,-0.426954821649619
2.9,3.45,2.3,12.7,-0.41293663430384
2.9,3.45,2.3,12.8,-0.4110985585965
2.9,3.45,2.3,12.9,-0.420001845465304
2.9,3.45,2.3,13,-0.438342717224053
2.9,3.45,2.3,13.1,-0.464946449373069
2.9,3.45,2.3,13.2,-0.498759869197967
2.9,3.45,2.3,13.3,-0.538842867461064
2.9,3.45,2.3,13.4,-0.584359410893096
2.9,3.45,2.3,13.5,-0.634568436473234
2.9,3.45,2.3,13.6,-0.688814911566893
2.9,3.45,2.3,13.7,-0.746521260807496
2.9,3.45,2.3,13.8,-0.80717929233017
2.9,3.45,2.3,13.9,-0.870342702040486
2.9,3.45,2.3,14,-0.935620193514393
2.9,3.45,2.3,14.1,-1.00266922095592
2.9,3.45,2.3,14.2,-1.07119034138527
2.9,3.45,2.3,14.3,-1.14092214803004
2.9,3.45,2.3,14.4,-1.21163674810894
2.9,3.45,2.3,14.5,-1.28313574346665
2.9,3.45,2.3,14.6,-1.3552466707349
2.9,3.45,2.3,14.7,-1.4278198580001
2.9,3.45,2.3,14.8,-1.50072565670106
2.9,3.45,2.3,14.9,-1.57385201019182
2.9,3.45,2.3,15,-1.64710232377081
2.9,3.5,2.3,5,-3.38553508716628
2.9,3.5,2.3,5.1,-3.52645320174769
2.9,3.5,2.3,5.2,-3.67161378630163
2.9,3.5,2.3,5.3,-3.82123668158811
2.9,3.5,2.3,5.4,-3.97556427379213
2.9,3.5,2.3,5.5,-4.13486393820344
2.9,3.5,2.3,5.6,-4.29943083120979
2.9,3.5,2.3,5.7,-4.46959109123728
2.9,3.5,2.3,5.8,-4.64570552172792
2.9,3.5,2.3,5.9,-4.82817384473692
2.9,3.5,2.3,6,-5.01743963311933
2.9,3.5,2.3,6.1,-5.2139960536938
2.9,3.5,2.3,6.2,-5.41839258473801
2.9,3.5,2.3,6.3,-5.63124291073024
2.9,3.5,2.3,6.4,-5.85323424818573
2.9,3.5,2.3,6.5,-6.08513842256071
2.9,3.5,2.3,6.6,-6.32782510281103
2.9,3.5,2.3,6.7,-6.58227771472806
2.9,3.5,2.3,6.8,-6.84961270718938
2.9,3.5,2.3,6.9,-7.13110305214383
2.9,3.5,2.3,7,-7.42820714164544
2.9,3.5,2.3,7.1,-7.74260463635225
2.9,3.5,2.3,7.2,-8.07624136893792
2.9,3.5,2.3,7.3,-8.43138618834296
2.9,3.5,2.3,7.4,-8.81070376454147
2.9,3.5,2.3,7.5,-9.21734904620602
2.9,3.5,2.3,7.6,-9.65509158120416
2.9,3.5,2.3,7.7,-10.128481783426
2.9,3.5,2.3,7.8,-10.6430773373612
2.9,3.5,2.3,7.9,-11.2057578307505
2.9,3.5,2.3,8,-11.8251722514665
2.9,3.5,2.3,8.1,-12.5123926253366
2.9,3.5,2.3,8.2,-13.2818986668964
2.9,3.5,2.3,8.3,-14.1531156252721
2.9,3.5,2.3,8.4,-15.1529210310567
2.9,3.5,2.3,8.5,-16.3199452990032
2.9,3.5,2.3,8.6,-17.7124197991378
2.9,3.5,2.3,8.7,-19.4236016835667
2.9,3.5,2.3,8.8,-21.6147479468502
2.9,3.5,2.3,8.9,-24.5897886362967
2.9,3.5,2.3,9,-28.9013033011887
2.9,3.5,2.3,9.1,-33.2766789126323
2.9,3.5,2.3,9.2,-29.3071804910204
2.9,3.5,2.3,9.3,-24.4883852228431
2.9,3.5,2.3,9.4,-21.0810857530403
2.9,3.5,2.3,9.5,-18.5171153120449
2.9,3.5,2.3,9.6,-16.4656973145981
2.9,3.5,2.3,9.7,-14.7534390869449
2.9,3.5,2.3,9.8,-13.2816315860514
2.9,3.5,2.3,9.9,-11.9896274928005
2.9,3.5,2.3,10,-10.8378944748648
2.9,3.5,2.3,10.1,-9.79948203068012
2.9,3.5,2.3,10.2,-8.85538319213624
2.9,3.5,2.3,10.3,-7.99184460173473
2.9,3.5,2.3,10.4,-7.19871789577136
2.9,3.5,2.3,10.5,-6.46839907465963
2.9,3.5,2.3,10.6,-5.79511547826129
2.9,3.5,2.3,10.7,-5.17442652898397
2.9,3.5,2.3,10.8,-4.60286082669734
2.9,3.5,2.3,10.9,-4.07764359664314
2.9,3.5,2.3,11,-3.59648675438829
2.9,3.5,2.3,11.1,-3.15742481347045
2.9,3.5,2.3,11.2,-2.75868652879077
2.9,3.5,2.3,11.3,-2.39859615273127
2.9,3.5,2.3,11.4,-2.07550039972901
2.9,3.5,2.3,11.5,-1.78771824895222
2.9,3.5,2.3,11.6,-1.53351098246245
2.9,3.5,2.3,11.7,-1.31106969274745
2.9,3.5,2.3,11.8,-1.11851717267782
2.9,3.5,2.3,11.9,-0.953920831545003
2.9,3.5,2.3,12,-0.81531319632543
2.9,3.5,2.3,12.1,-0.700716712928358
2.9,3.5,2.3,12.2,-0.608169944733883
2.9,3.5,2.3,12.3,-0.535752814229349
2.9,3.5,2.3,12.4,-0.481609164602669
2.9,3.5,2.3,12.5,-0.44396554912859
2.9,3.5,2.3,12.6,-0.421145721474105
2.9,3.5,2.3,12.7,-0.411580758617936
2.9,3.5,2.3,12.8,-0.413815083537841
2.9,3.5,2.3,12.9,-0.426508870600573
2.9,3.5,2.3,13,-0.448437429094278
2.9,3.5,2.3,13.1,-0.478488192252385
2.9,3.5,2.3,13.2,-0.515655914141799
2.9,3.5,2.3,13.3,-0.559036616261322
2.9,3.5,2.3,13.4,-0.607820746853483
2.9,3.5,2.3,13.5,-0.661285931478511
2.9,3.5,2.3,13.6,-0.718789611835478
2.9,3.5,2.3,13.7,-0.779761796208674
2.9,3.5,2.3,13.8,-0.843698081730268
2.9,3.5,2.3,13.9,-0.91015305656863
2.9,3.5,2.3,14,-0.97873414871355
2.9,3.5,2.3,14.1,-1.04909595616242
2.9,3.5,2.3,14.2,-1.12093506965171
2.9,3.5,2.3,14.3,-1.1939853822359
2.9,3.5,2.3,14.4,-1.26801386869165
2.9,3.5,2.3,14.5,-1.3428168108104
2.9,3.5,2.3,14.6,-1.41821644125587
2.9,3.5,2.3,14.7,-1.49405797818071
2.9,3.5,2.3,14.8,-1.57020702489952
2.9,3.5,2.3,14.9,-1.64654731364757
2.9,3.5,2.3,15,-1.72297878036089
2.9,3.55,2.3,5,-3.91905302121543
2.9,3.55,2.3,5.1,-4.07891135657053
2.9,3.55,2.3,5.2,-4.24347394475826
2.9,3.55,2.3,5.3,-4.41299714467811
2.9,3.55,2.3,5.4,-4.5877643998794
2.9,3.55,2.3,5.5,-4.76808924534076
2.9,3.55,2.3,5.6,-4.95431876336417
2.9,3.55,2.3,5.7,-5.14683757032212
2.9,3.55,2.3,5.8,-5.34607243364977
2.9,3.55,2.3,5.9,-5.55249764066107
2.9,3.55,2.3,6,-5.76664126884118
2.9,3.55,2.3,6.1,-5.98909254304142
2.9,3.55,2.3,6.2,-6.22051051093573
2.9,3.55,2.3,6.3,-6.46163432755346
2.9,3.55,2.3,6.4,-6.71329551733096
