"l1 [mm]","l2 [mm]","l3 [mm]","Freq [GHz]","dB(S(FloquetPort2:1,FloquetPort1:1)) []"
2.85,3.7,2.45,6.8,-10.1307330691048
2.85,3.7,2.45,6.9,-10.5420278383711
2.85,3.7,2.45,7,-10.9808424368843
2.85,3.7,2.45,7.1,-11.4510529416732
2.85,3.7,2.45,7.2,-11.9573513076767
2.85,3.7,2.45,7.3,-12.5054864037463
2.85,3.7,2.45,7.4,-13.1026008185186
2.85,3.7,2.45,7.5,-13.7577128561402
2.85,3.7,2.45,7.6,-14.4824255421428
2.85,3.7,2.45,7.7,-15.2920034662294
2.85,3.7,2.45,7.8,-16.2070710320065
2.85,3.7,2.45,7.9,-17.2564134731185
2.85,3.7,2.45,8,-18.4818532775126
2.85,3.7,2.45,8.1,-19.947317847157
2.85,3.7,2.45,8.2,-21.7571099531414
2.85,3.7,2.45,8.3,-24.0963005100477
2.85,3.7,2.45,8.4,-27.3260100134345
2.85,3.7,2.45,8.5,-32.0954788187847
2.85,3.7,2.45,8.6,-35.6162726031383
2.85,3.7,2.45,8.7,-30.3922211147825
2.85,3.7,2.45,8.8,-25.7901316452933
2.85,3.7,2.45,8.9,-22.5538867451408
2.85,3.7,2.45,9,-20.092186482575
2.85,3.7,2.45,9.1,-18.102853215186
2.85,3.7,2.45,9.2,-16.4276719896427
2.85,3.7,2.45,9.3,-14.9756122648616
2.85,3.7,2.45,9.4,-13.6900931108509
2.85,3.7,2.45,9.5,-12.5338232767258
2.85,3.7,2.45,9.6,-11.4811168973534
2.85,3.7,2.45,9.7,-10.5136904338798
2.85,3.7,2.45,9.8,-9.61821588917622
2.85,3.7,2.45,9.9,-8.78482101584986
2.85,3.7,2.45,10,-8.00612869097039
2.85,3.7,2.45,10.1,-7.27661697040852
2.85,3.7,2.45,10.2,-6.59217640574546
2.85,3.7,2.45,10.3,-5.94979160847774
2.85,3.7,2.45,10.4,-5.3473021152931
2.85,3.7,2.45,10.5,-4.78321402033174
2.85,3.7,2.45,10.6,-4.25654396992479
2.85,3.7,2.45,10.7,-3.76668378148035
2.85,3.7,2.45,10.8,-3.31327865988075
2.85,3.7,2.45,10.9,-2.89611552961205
2.85,3.7,2.45,11,-2.51502074051633
2.85,3.7,2.45,11.1,-2.16976844281649
2.85,3.7,2.45,11.2,-1.86000222639879
2.85,3.7,2.45,11.3,-1.58517310623727
2.85,3.7,2.45,11.4,-1.3444965885738
2.85,3.7,2.45,11.5,-1.13693046516163
2.85,3.7,2.45,11.6,-0.961173384896563
2.85,3.7,2.45,11.7,-0.815682474842967
2.85,3.7,2.45,11.8,-0.698706684237493
2.85,3.7,2.45,11.9,-0.608331401812764
2.85,3.7,2.45,12,-0.542529414411699
2.85,3.7,2.45,12.1,-0.499213443510094
2.85,3.7,2.45,12.2,-0.476286193025185
2.85,3.7,2.45,12.3,-0.471684865438959
2.85,3.7,2.45,12.4,-0.483418237267184
2.85,3.7,2.45,12.5,-0.509595447730598
2.85,3.7,2.45,12.6,-0.548446526592465
2.85,3.7,2.45,12.7,-0.598335314813695
2.85,3.7,2.45,12.8,-0.657765815001471
2.85,3.7,2.45,12.9,-0.725383182422245
2.85,3.7,2.45,13,-0.799970582585231
2.85,3.7,2.45,13.1,-0.880443050949777
2.85,3.7,2.45,13.2,-0.965839340247865
2.85,3.7,2.45,13.3,-1.05531256670251
2.85,3.7,2.45,13.4,-1.14812029245154
2.85,3.7,2.45,13.5,-1.24361452255645
2.85,3.7,2.45,13.6,-1.34123195850858
2.85,3.7,2.45,13.7,-1.44048473845934
2.85,3.7,2.45,13.8,-1.54095180662167
2.85,3.7,2.45,13.9,-1.64227098780528
2.85,3.7,2.45,14,-1.744131794517
2.85,3.7,2.45,14.1,-1.84626896003883
2.85,3.7,2.45,14.2,-1.94845666820913
2.85,3.7,2.45,14.3,-2.05050343652742
2.85,3.7,2.45,14.4,-2.15224760140519
2.85,3.7,2.45,14.5,-2.25355335108716
2.85,3.7,2.45,14.6,-2.35430725156743
2.85,3.7,2.45,14.7,-2.45441521266508
2.85,3.7,2.45,14.8,-2.55379984452855
2.85,3.7,2.45,14.9,-2.65239815864559
2.85,3.7,2.45,15,-2.75015957155647
2.85,3.75,2.45,5,-6.14420107504676
2.85,3.75,2.45,5.1,-6.37169805977608
2.85,3.75,2.45,5.2,-6.60556769853471
2.85,3.75,2.45,5.3,-6.84627836501932
2.85,3.75,2.45,5.4,-7.09435323515256
2.85,3.75,2.45,5.5,-7.3503774930555
2.85,3.75,2.45,5.6,-7.61500686282609
2.85,3.75,2.45,5.7,-7.88897775818359
2.85,3.75,2.45,5.8,-8.17311942039446
2.85,3.75,2.45,5.9,-8.46836851825689
2.85,3.75,2.45,6,-8.77578682161892
2.85,3.75,2.45,6.1,-9.09658274530976
2.85,3.75,2.45,6.2,-9.43213781288706
2.85,3.75,2.45,6.3,-9.78403943784571
2.85,3.75,2.45,6.4,-10.1541219067022
2.85,3.75,2.45,6.5,-10.5445181388218
2.85,3.75,2.45,6.6,-10.9577257930447
2.85,3.75,2.45,6.7,-11.3966927510015
2.85,3.75,2.45,6.8,-11.8649291902066
2.85,3.75,2.45,6.9,-12.3666567955701
2.85,3.75,2.45,7,-12.9070108766378
2.85,3.75,2.45,7.1,-13.4923195426196
2.85,3.75,2.45,7.2,-14.1304979677287
2.85,3.75,2.45,7.3,-14.8316195493704
2.85,3.75,2.45,7.4,-15.6087680729267
2.85,3.75,2.45,7.5,-16.4793537421427
2.85,3.75,2.45,7.6,-17.4672302657189
2.85,3.75,2.45,7.7,-18.606271534264
2.85,3.75,2.45,7.8,-19.9467848160016
2.85,3.75,2.45,7.9,-21.567881916971
2.85,3.75,2.45,8,-23.6035652851397
2.85,3.75,2.45,8.1,-26.3033688279714
2.85,3.75,2.45,8.2,-30.1732912387672
2.85,3.75,2.45,8.3,-35.6618483123944
2.85,3.75,2.45,8.4,-34.7469322231571
2.85,3.75,2.45,8.5,-29.1378355722503
2.85,3.75,2.45,8.6,-25.2291622891492
2.85,3.75,2.45,8.7,-22.3969337747972
2.85,3.75,2.45,8.8,-20.1832632302738
2.85,3.75,2.45,8.9,-18.3611473635693
2.85,3.75,2.45,9,-16.8070428836302
2.85,3.75,2.45,9.1,-15.4472904237977
2.85,3.75,2.45,9.2,-14.2347724763713
2.85,3.75,2.45,9.3,-13.1376979292649
2.85,3.75,2.45,9.4,-12.1337264472528
2.85,3.75,2.45,9.5,-11.2066652870907
2.85,3.75,2.45,9.6,-10.3445027284692
2.85,3.75,2.45,9.7,-9.5381807526742
2.85,3.75,2.45,9.8,-8.7807981875464
2.85,3.75,2.45,9.9,-8.06707533359865
2.85,3.75,2.45,10,-7.39298290114765
2.85,3.75,2.45,10.1,-6.75547687388194
2.85,3.75,2.45,10.2,-6.15230279109823
2.85,3.75,2.45,10.3,-5.58184577711874
2.85,3.75,2.45,10.4,-5.04301048282729
2.85,3.75,2.45,10.5,-4.53512011446512
2.85,3.75,2.45,10.6,-4.05782712682358
2.85,3.75,2.45,10.7,-3.61103065346722
2.85,3.75,2.45,10.8,-3.19479773746964
2.85,3.75,2.45,10.9,-2.80928712249505
2.85,3.75,2.45,11,-2.45467584122665
2.85,3.75,2.45,11.1,-2.1310900735943
2.85,3.75,2.45,11.2,-1.83854265551558
2.85,3.75,2.45,11.3,-1.5768800927013
2.85,3.75,2.45,11.4,-1.3457418910718
2.85,3.75,2.45,11.5,-1.14453444093399
2.85,3.75,2.45,11.6,-0.972420665827596
2.85,3.75,2.45,11.7,-0.82832534062342
2.85,3.75,2.45,11.8,-0.710954628495015
2.85,3.75,2.45,11.9,-0.618827220173491
2.85,3.75,2.45,12,-0.550313668036209
2.85,3.75,2.45,12.1,-0.503680187810099
2.85,3.75,2.45,12.2,-0.477133345353029
2.85,3.75,2.45,12.3,-0.468862563446449
2.85,3.75,2.45,12.4,-0.477078133074281
2.85,3.75,2.45,12.5,-0.500043245694021
2.85,3.75,2.45,12.6,-0.536099351126199
2.85,3.75,2.45,12.7,-0.583684804308064
2.85,3.75,2.45,12.8,-0.641347251730731
2.85,3.75,2.45,12.9,-0.70775052037267
2.85,3.75,2.45,13,-0.781676928952204
2.85,3.75,2.45,13.1,-0.862025976854983
2.85,3.75,2.45,13.2,-0.9478103167642
2.85,3.75,2.45,13.3,-1.03814981614631
2.85,3.75,2.45,13.4,-1.13226438709248
2.85,3.75,2.45,13.5,-1.22946613295845
2.85,3.75,2.45,13.6,-1.32915123634987
2.85,3.75,2.45,13.7,-1.43079190333921
2.85,3.75,2.45,13.8,-1.53392858641028
2.85,3.75,2.45,13.9,-1.63816263386295
2.85,3.75,2.45,14,-1.74314945501645
2.85,3.75,2.45,14.1,-1.84859224644676
2.85,3.75,2.45,14.2,-1.95423629232086
2.85,3.75,2.45,14.3,-2.05986382932058
2.85,3.75,2.45,14.4,-2.16528945158199
2.85,3.75,2.45,14.5,-2.27035602170618
2.85,3.75,2.45,14.6,-2.37493104874177
2.85,3.75,2.45,14.7,-2.47890349190913
2.85,3.75,2.45,14.8,-2.58218094881159
2.85,3.75,2.45,14.9,-2.68468718825513
2.85,3.75,2.45,15,-2.78635999005823
2.85,3.8,2.45,5,-7.55140393272854
2.85,3.8,2.45,5.1,-7.82368264254837
2.85,3.8,2.45,5.2,-8.1041907556606
2.85,3.8,2.45,5.3,-8.39363898086733
2.85,3.8,2.45,5.4,-8.69282649062349
2.85,3.8,2.45,5.5,-9.00265441354424
2.85,3.8,2.45,5.6,-9.32414215101502
2.85,3.8,2.45,5.7,-9.65844723602911
2.85,3.8,2.45,5.8,-10.006889676501
2.85,3.8,2.45,5.9,-10.3709820329372
2.85,3.8,2.45,6,-10.7524669081717
2.85,3.8,2.45,6.1,-11.1533641303791
2.85,3.8,2.45,6.2,-11.5760307752088
2.85,3.8,2.45,6.3,-12.0232384328654
2.85,3.8,2.45,6.4,-12.498273996646
2.85,3.8,2.45,6.5,-13.0050730847166
2.85,3.8,2.45,6.6,-13.548399603608
2.85,3.8,2.45,6.7,-14.1340919563369
2.85,3.8,2.45,6.8,-14.7694078489775
2.85,3.8,2.45,6.9,-15.4635190148588
2.85,3.8,2.45,7,-16.2282411600565
2.85,3.8,2.45,7.1,-17.0791466657277
2.85,3.8,2.45,7.2,-18.0373273078618
2.85,3.8,2.45,7.3,-19.132318301603
2.85,3.8,2.45,7.4,-20.4072276130619
2.85,3.8,2.45,7.5,-21.9283749663122
2.85,3.8,2.45,7.6,-23.8050221324716
2.85,3.8,2.45,7.7,-26.2341565516909
2.85,3.8,2.45,7.8,-29.612007710681
2.85,3.8,2.45,7.9,-34.7058200084082
2.85,3.8,2.45,8,-38.1445124384666
2.85,3.8,2.45,8.1,-32.3571456330605
2.85,3.8,2.45,8.2,-27.7734301363174
2.85,3.8,2.45,8.3,-24.5938293029368
2.85,3.8,2.45,8.4,-22.1842378490343
2.85,3.8,2.45,8.5,-20.2410004741405
2.85,3.8,2.45,8.6,-18.6070254606857
2.85,3.8,2.45,8.7,-17.1920895709546
2.85,3.8,2.45,8.8,-15.939996808813
2.85,3.8,2.45,8.9,-14.8135344876417
2.85,3.8,2.45,9,-13.7868788604006
2.85,3.8,2.45,9.1,-12.8414473425108
2.85,3.8,2.45,9.2,-11.963485202316
2.85,3.8,2.45,9.3,-11.1425874791519
2.85,3.8,2.45,9.4,-10.3707547294597
2.85,3.8,2.45,9.5,-9.64176827999018
2.85,3.8,2.45,9.6,-8.95076445450423
2.85,3.8,2.45,9.7,-8.29393687024589
2.85,3.8,2.45,9.8,-7.66832339482451
2.85,3.8,2.45,9.9,-7.07165019039636
2.85,3.8,2.45,10,-6.50221470164007
2.85,3.8,2.45,10.1,-5.95879522455169
2.85,3.8,2.45,10.2,-5.44057833675185
2.85,3.8,2.45,10.3,-4.94709784238637
2.85,3.8,2.45,10.4,-4.47818050384846
2.85,3.8,2.45,10.5,-4.03389502263157
2.85,3.8,2.45,10.6,-3.61450170249526
2.85,3.8,2.45,10.7,-3.22040111490721
2.85,3.8,2.45,10.8,-2.85208096715464
2.85,3.8,2.45,10.9,-2.51006127367212
2.85,3.8,2.45,11,-2.19483882713146
2.85,3.8,2.45,11.1,-1.90683278829865
2.85,3.8,2.45,11.2,-1.64633385997669
2.85,3.8,2.45,11.3,-1.41345986744344
2.85,3.8,2.45,11.4,-1.20812054315623
2.85,3.8,2.45,11.5,-1.02999386753211
2.85,3.8,2.45,11.6,-0.878515486592942
2.85,3.8,2.45,11.7,-0.752881627004243
2.85,3.8,2.45,11.8,-0.652064734925334
2.85,3.8,2.45,11.9,-0.574839972877893
2.85,3.8,2.45,12,-0.519819888482927
2.85,3.8,2.45,12.1,-0.485494126744726
2.85,3.8,2.45,12.2,-0.470271018418274
2.85,3.8,2.45,12.3,-0.472518189813454
2.85,3.8,2.45,12.4,-0.490599900970497
2.85,3.8,2.45,12.5,-0.522909505838486
2.85,3.8,2.45,12.6,-0.567896124775939
2.85,3.8,2.45,12.7,-0.624085239088725
2.85,3.8,2.45,12.8,-0.690093407634813
2.85,3.8,2.45,12.9,-0.764637648369678
2.85,3.8,2.45,13,-0.846540230146371
2.85,3.8,2.45,13.1,-0.934729704782344
2.85,3.8,2.45,13.2,-1.02823900565175
2.85,3.8,2.45,13.3,-1.12620137617061
2.85,3.8,2.45,13.4,-1.22784479487372
2.85,3.8,2.45,13.5,-1.33248545300313
2.85,3.8,2.45,13.6,-1.43952072944999
2.85,3.8,2.45,13.7,-1.54842200517623
2.85,3.8,2.45,13.8,-1.65872756952667
2.85,3.8,2.45,13.9,-1.77003579586428
2.85,3.8,2.45,14,-1.88199870357231
2.85,3.8,2.45,14.1,-1.99431597641511
2.85,3.8,2.45,14.2,-2.1067294717416
2.85,3.8,2.45,14.3,-2.21901822910519
2.85,3.8,2.45,14.4,-2.33099396867695
2.85,3.8,2.45,14.5,-2.44249705766229
2.85,3.8,2.45,14.6,-2.55339291535459
2.85,3.8,2.45,14.7,-2.66356882328533
2.85,3.8,2.45,14.8,-2.77293110521334
2.85,3.8,2.45,14.9,-2.88140264169436
2.85,3.8,2.45,15,-2.9889206851253
2.9,3.4,2.45,5,-2.62070280219609
2.9,3.4,2.45,5.1,-2.73073525899356
2.9,3.4,2.45,5.2,-2.84409899531683
2.9,3.4,2.45,5.3,-2.96096531319165
2.9,3.4,2.45,5.4,-3.08152387130795
2.9,3.4,2.45,5.5,-3.20598437836476
2.9,3.4,2.45,5.6,-3.3345784033356
2.9,3.4,2.45,5.7,-3.46756142111923
2.9,3.4,2.45,5.8,-3.60521525874087
2.9,3.4,2.45,5.9,-3.74785111416389
2.9,3.4,2.45,6,-3.89581328682407
2.9,3.4,2.45,6.1,-4.04948371093578
2.9,3.4,2.45,6.2,-4.20928735208504
2.9,3.4,2.45,6.3,-4.37569853467079
2.9,3.4,2.45,6.4,-4.54924831249436
2.9,3.4,2.45,6.5,-4.73053306511798
2.9,3.4,2.45,6.6,-4.9202245865483
2.9,3.4,2.45,6.7,-5.11908202604222
2.9,3.4,2.45,6.8,-5.32796614771948
2.9,3.4,2.45,6.9,-5.54785650697943
2.9,3.4,2.45,7,-5.77987231286264
2.9,3.4,2.45,7.1,-6.02529797662296
2.9,3.4,2.45,7.2,-6.28561466513442
2.9,3.4,2.45,7.3,-6.56253962227092
2.9,3.4,2.45,7.4,-6.8580756500891
2.9,3.4,2.45,7.5,-7.174574043573
2.9,3.4,2.45,7.6,-7.51481558777255
2.9,3.4,2.45,7.7,-7.88211617908531
2.9,3.4,2.45,7.8,-8.28046659265153
2.9,3.4,2.45,7.9,-8.71472050874939
2.9,3.4,2.45,8,-9.19085221521208
2.9,3.4,2.45,8.1,-9.71631736131811
2.9,3.4,2.45,8.2,-10.3005703592538
2.9,3.4,2.45,8.3,-10.9558274950895
2.9,3.4,2.45,8.4,-11.6982296699064
2.9,3.4,2.45,8.5,-12.5496831314031
2.9,3.4,2.45,8.6,-13.5409088790836
2.9,3.4,2.45,8.7,-14.7167765711009
2.9,3.4,2.45,8.8,-16.1462630558951
2.9,3.4,2.45,8.9,-17.9425203618274
2.9,3.4,2.45,9,-20.3065167871928
2.9,3.4,2.45,9.1,-23.6192979123039
2.9,3.4,2.45,9.2,-28.339108050099
2.9,3.4,2.45,9.3,-29.8110952898682
2.9,3.4,2.45,9.4,-24.5740321720084
2.9,3.4,2.45,9.5,-20.3433375494664
2.9,3.4,2.45,9.6,-17.2654091452978
2.9,3.4,2.45,9.7,-14.8731661830723
2.9,3.4,2.45,9.8,-12.9173928174086
2.9,3.4,2.45,9.9,-11.263245967743
2.9,3.4,2.45,10,-9.8320567453776
2.9,3.4,2.45,10.1,-8.57497587281783
2.9,3.4,2.45,10.2,-7.46022470987971
2.9,3.4,2.45,10.3,-6.466385082565
2.9,3.4,2.45,10.4,-5.57857816964506
2.9,3.4,2.45,10.5,-4.78612880119914
2.9,3.4,2.45,10.6,-4.08104831095689
2.9,3.4,2.45,10.7,-3.45700400732892
2.9,3.4,2.45,10.8,-2.90860504347375
2.9,3.4,2.45,10.9,-2.43091469742106
2.9,3.4,2.45,11,-2.01913762029917
2.9,3.4,2.45,11.1,-1.66844684437378
2.9,3.4,2.45,11.2,-1.37392026117577
2.9,3.4,2.45,11.3,-1.13055689380063
2.9,3.4,2.45,11.4,-0.93334393814822
2.9,3.4,2.45,11.5,-0.777348295161371
2.9,3.4,2.45,11.6,-0.657811367175601
2.9,3.4,2.45,11.7,-0.570232304913226
2.9,3.4,2.45,11.8,-0.51043136629507
2.9,3.4,2.45,11.9,-0.474590521746293
2.9,3.4,2.45,12,-0.459272360873571
2.9,3.4,2.45,12.1,-0.461420664733292
2.9,3.4,2.45,12.2,-0.478346974744273
2.9,3.4,2.45,12.3,-0.507707515195154
2.9,3.4,2.45,12.4,-0.54747430337904
2.9,3.4,2.45,12.5,-0.595903518294034
2.9,3.4,2.45,12.6,-0.65150340156001
2.9,3.4,2.45,12.7,-0.713003248474932
2.9,3.4,2.45,12.8,-0.779324462917023
2.9,3.4,2.45,12.9,-0.849554205682313
2.9,3.4,2.45,13,-0.922921848301948
2.9,3.4,2.45,13.1,-0.998778230741503
2.9,3.4,2.45,13.2,-1.07657758751611
2.9,3.4,2.45,13.3,-1.15586193095031
2.9,3.4,2.45,13.4,-1.2362476447906
2.9,3.4,2.45,13.5,-1.31741403246444
2.9,3.4,2.45,13.6,-1.39909357194945
2.9,3.4,2.45,13.7,-1.48106364641263
2.9,3.4,2.45,13.8,-1.56313954171852
2.9,3.4,2.45,13.9,-1.64516852548123
2.9,3.4,2.45,14,-1.72702484561919
2.9,3.4,2.45,14.1,-1.80860550825502
2.9,3.4,2.45,14.2,-1.88982671471429
2.9,3.4,2.45,14.3,-1.97062085509655
2.9,3.4,2.45,14.4,-2.05093397141356
2.9,3.4,2.45,14.5,-2.13072361672867
2.9,3.4,2.45,14.6,-2.20995704827682
2.9,3.4,2.45,14.7,-2.28860970240541
2.9,3.4,2.45,14.8,-2.36666390757431
2.9,3.4,2.45,14.9,-2.44410779880344
2.9,3.4,2.45,15,-2.52093440306459
2.9,3.45,2.45,5,-2.9920990725933
2.9,3.45,2.45,5.1,-3.11606279062554
2.9,3.45,2.45,5.2,-3.24371636094402
2.9,3.45,2.45,5.3,-3.37525216641108
2.9,3.45,2.45,5.4,-3.51088293947769
2.9,3.45,2.45,5.5,-3.65084401625333
2.9,3.45,2.45,5.6,-3.79539591247391
2.9,3.45,2.45,5.7,-3.9448272774238
2.9,3.45,2.45,5.8,-4.099458293293
2.9,3.45,2.45,5.9,-4.25964460161909
2.9,3.45,2.45,6,-4.42578185614259
2.9,3.45,2.45,6.1,-4.59831102359647
2.9,3.45,2.45,6.2,-4.77772458199709
2.9,3.45,2.45,6.3,-4.96457380169689
2.9,3.45,2.45,6.4,-5.15947734022781
2.9,3.45,2.45,6.5,-5.36313144112287
2.9,3.45,2.45,6.6,-5.57632210402885
2.9,3.45,2.45,6.7,-5.79993969489656
2.9,3.45,2.45,6.8,-6.03499659986747
2.9,3.45,2.45,6.9,-6.28264870753816
2.9,3.45,2.45,7,-6.5442217502238
2.9,3.45,2.45,7.1,-6.82124387305222
2.9,3.45,2.45,7.2,-7.11548627108753
2.9,3.45,2.45,7.3,-7.42901440125549
2.9,3.45,2.45,7.4,-7.76425323354032
2.9,3.45,2.45,7.5,-8.12407140599976
2.9,3.45,2.45,7.6,-8.5118912343909
2.9,3.45,2.45,7.7,-8.93183470209911
2.9,3.45,2.45,7.8,-9.38892050195071
2.9,3.45,2.45,7.9,-9.88933510966201
2.9,3.45,2.45,8,-10.4408138884028
2.9,3.45,2.45,8.1,-11.0531903780861
2.9,3.45,2.45,8.2,-11.7392110600675
2.9,3.45,2.45,8.3,-12.5157850566821
2.9,3.45,2.45,8.4,-13.40597804071
2.9,3.45,2.45,8.5,-14.4423464086402
2.9,3.45,2.45,8.6,-15.6728359264614
2.9,3.45,2.45,8.7,-17.1719497957076
2.9,3.45,2.45,8.8,-19.0636406623966
2.9,3.45,2.45,8.9,-21.571972753275
2.9,3.45,2.45,9,-25.1259708776715
2.9,3.45,2.45,9.1,-30.0639812802322
2.9,3.45,2.45,9.2,-30.052890386017
2.9,3.45,2.45,9.3,-24.6916120948562
2.9,3.45,2.45,9.4,-20.6795503496291
2.9,3.45,2.45,9.5,-17.7399075033554
2.9,3.45,2.45,9.6,-15.4352115594063
2.9,3.45,2.45,9.7,-13.537771367919
2.9,3.45,2.45,9.8,-11.9230968304386
2.9,3.45,2.45,9.9,-10.517606105646
2.9,3.45,2.45,10,-9.27503935154611
2.9,3.45,2.45,10.1,-8.16496998859673
2.9,3.45,2.45,10.2,-7.16672343521422
2.9,3.45,2.45,10.3,-6.2659069165329
2.9,3.45,2.45,10.4,-5.45228966981221
2.9,3.45,2.45,10.5,-4.7184245785575
2.9,3.45,2.45,10.6,-4.05870123837831
2.9,3.45,2.45,10.7,-3.46866765479702
2.9,3.45,2.45,10.8,-2.94453429745768
2.9,3.45,2.45,10.9,-2.48281484818002
2.9,3.45,2.45,11,-2.08007860152227
2.9,3.45,2.45,11.1,-1.73279824718154
2.9,3.45,2.45,11.2,-1.4372786721176
2.9,3.45,2.45,11.3,-1.18965109120894
2.9,3.45,2.45,11.4,-0.98591496607907
2.9,3.45,2.45,11.5,-0.822009552539537
2.9,3.45,2.45,11.6,-0.693898234741785
2.9,3.45,2.45,11.7,-0.597651865598964
2.9,3.45,2.45,11.8,-0.529521398261466
2.9,3.45,2.45,11.9,-0.485994286330196
2.9,3.45,2.45,12,-0.463832751816258
2.9,3.45,2.45,12.1,-0.460094688677391
2.9,3.45,2.45,12.2,-0.472139612449241
2.9,3.45,2.45,12.3,-0.497622820817311
2.9,3.45,2.45,12.4,-0.534481032078803
2.9,3.45,2.45,12.5,-0.580912464263664
2.9,3.45,2.45,12.6,-0.635353812130783
2.9,3.45,2.45,12.7,-0.696456018005901
2.9,3.45,2.45,12.8,-0.763060204565506
2.9,3.45,2.45,12.9,-0.834174687918156
2.9,3.45,2.45,13,-0.908953632295754
2.9,3.45,2.45,13.1,-0.986677640112351
2.9,3.45,2.45,13.2,-1.06673638101343
2.9,3.45,2.45,13.3,-1.14861323574285
2.9,3.45,2.45,13.4,-1.23187185041322
2.9,3.45,2.45,13.5,-1.31614445119383
2.9,3.45,2.45,13.6,-1.40112174808795
2.9,3.45,2.45,13.7,-1.48654425132494
2.9,3.45,2.45,13.8,-1.57219482900935
2.9,3.45,2.45,13.9,-1.65789234582306
2.9,3.45,2.45,14,-1.74348623685234
2.9,3.45,2.45,14.1,-1.82885188607915
2.9,3.45,2.45,14.2,-1.91388669450125
2.9,3.45,2.45,14.3,-1.99850673749567
2.9,3.45,2.45,14.4,-2.08264392451186
2.9,3.45,2.45,14.5,-2.16624358629481
2.9,3.45,2.45,14.6,-2.24926242556013
2.9,3.45,2.45,14.7,-2.33166677641518
2.9,3.45,2.45,14.8,-2.41343112594405
2.9,3.45,2.45,14.9,-2.49453685836315
2.9,3.45,2.45,15,-2.5749711881407
2.9,3.5,2.45,5,-3.13058658579991
2.9,3.5,2.45,5.1,-3.26100718579692
2.9,3.5,2.45,5.2,-3.39539770814021
2.9,3.5,2.45,5.3,-3.53397123608506
2.9,3.5,2.45,5.4,-3.67696346088734
2.9,3.5,2.45,5.5,-3.8246352299556
2.9,3.5,2.45,5.6,-3.97727546550828
2.9,3.5,2.45,5.7,-4.1352045195523
2.9,3.5,2.45,5.8,-4.29877804474084
2.9,3.5,2.45,5.9,-4.46839147779897
2.9,3.5,2.45,6,-4.64448525369186
2.9,3.5,2.45,6.1,-4.82755089583987
2.9,3.5,2.45,6.2,-5.01813816217889
2.9,3.5,2.45,6.3,-5.2168634710523
2.9,3.5,2.45,6.4,-5.42441988797946
2.9,3.5,2.45,6.5,-5.64158902865177
2.9,3.5,2.45,6.6,-5.86925533116346
2.9,3.5,2.45,6.7,-6.10842328008462
2.9,3.5,2.45,6.8,-6.36023833879862
2.9,3.5,2.45,6.9,-6.6260125822904
2.9,3.5,2.45,7,-6.907256346302
2.9,3.5,2.45,7.1,-7.20571765921694
2.9,3.5,2.45,7.2,-7.52343185887903
2.9,3.5,2.45,7.3,-7.86278470829514
2.9,3.5,2.45,7.4,-8.22659365416228
2.9,3.5,2.45,7.5,-8.61821384917648
2.9,3.5,2.45,7.6,-9.0416785596386
2.9,3.5,2.45,7.7,-9.50188824005926
2.9,3.5,2.45,7.8,-10.0048699825244
2.9,3.5,2.45,7.9,-10.5581412276909
2.9,3.5,2.45,8,-11.1712322578455
2.9,3.5,2.45,8.1,-11.8564582624219
2.9,3.5,2.45,8.2,-12.6300982680546
2.9,3.5,2.45,8.3,-13.5142662213672
2.9,3.5,2.45,8.4,-14.5400200878439
2.9,3.5,2.45,8.5,-15.7528208020347
2.9,3.5,2.45,8.6,-17.2227753845487
2.9,3.5,2.45,8.7,-19.0654266870231
2.9,3.5,2.45,8.8,-21.4874874850819
2.9,3.5,2.45,8.9,-24.88579520731
2.9,3.5,2.45,9,-29.7435553241688
2.9,3.5,2.45,9.1,-31.0325946716292
2.9,3.5,2.45,9.2,-25.685316627427
2.9,3.5,2.45,9.3,-21.4914450553534
2.9,3.5,2.45,9.4,-18.4516532275925
2.9,3.5,2.45,9.5,-16.0901708588875
2.9,3.5,2.45,9.6,-14.1579933044717
2.9,3.5,2.45,9.7,-12.5204216848129
2.9,3.5,2.45,9.8,-11.0984780967431
2.9,3.5,2.45,9.9,-9.84272038923022
2.9,3.5,2.45,10,-8.72065327527862
2.9,3.5,2.45,10.1,-7.71014967949908
2.9,3.5,2.45,10.2,-6.79574654401262
2.9,3.5,2.45,10.3,-5.96641618482119
2.9,3.5,2.45,10.4,-5.21414191585599
2.9,3.5,2.45,10.5,-4.53295608186877
2.9,3.5,2.45,10.6,-3.91825890705122
2.9,3.5,2.45,10.7,-3.36631952126248
2.9,3.5,2.45,10.8,-2.87390538256482
2.9,3.5,2.45,10.9,-2.43801077722453
2.9,3.5,2.45,11,-2.05566768752348
2.9,3.5,2.45,11.1,-1.72382769055155
2.9,3.5,2.45,11.2,-1.43930465657931
2.9,3.5,2.45,11.3,-1.19876707105434
2.9,3.5,2.45,11.4,-0.99876749938408
2.9,3.5,2.45,11.5,-0.835796167150464
2.9,3.5,2.45,11.6,-0.706346336691083
2.9,3.5,2.45,11.7,-0.606981065969749
2.9,3.5,2.45,11.8,-0.534393614492715
2.9,3.5,2.45,11.9,-0.485456663002134
2.9,3.5,2.45,12,-0.457258157441954
2.9,3.5,2.45,12.1,-0.447123668922844
2.9,3.5,2.45,12.2,-0.452626569875862
2.9,3.5,2.45,12.3,-0.471588103420372
2.9,3.5,2.45,12.4,-0.502069696049319
2.9,3.5,2.45,12.5,-0.54235978900718
