"l1 [mm]","l2 [mm]","l3 [mm]","Freq [GHz]","dB(S(FloquetPort2:1,FloquetPort1:1)) []"
2.85,3.75,2.15,13.1,-0.610238920964375
2.85,3.75,2.15,13.2,-0.546861581479712
2.85,3.75,2.15,13.3,-0.495430190563448
2.85,3.75,2.15,13.4,-0.455336107966548
2.85,3.75,2.15,13.5,-0.425954665872591
2.85,3.75,2.15,13.6,-0.406652255549533
2.85,3.75,2.15,13.7,-0.396793082800871
2.85,3.75,2.15,13.8,-0.395745412800402
2.85,3.75,2.15,13.9,-0.402887172696151
2.85,3.75,2.15,14,-0.417610826613793
2.85,3.75,2.15,14.1,-0.439327479627098
2.85,3.75,2.15,14.2,-0.467470203019168
2.85,3.75,2.15,14.3,-0.501496601700344
2.85,3.75,2.15,14.4,-0.540890665686357
2.85,3.75,2.15,14.5,-0.585163961423089
2.85,3.75,2.15,14.6,-0.633856226481083
2.85,3.75,2.15,14.7,-0.686535434706984
2.85,3.75,2.15,14.8,-0.742797402271385
2.85,3.75,2.15,14.9,-0.802265016643472
2.85,3.75,2.15,15,-0.864587208529485
2.85,3.8,2.15,5,-7.39399013993084
2.85,3.8,2.15,5.1,-7.66606643718139
2.85,3.8,2.15,5.2,-7.94609242869856
2.85,3.8,2.15,5.3,-8.23465402096
2.85,3.8,2.15,5.4,-8.532404025414
2.85,3.8,2.15,5.5,-8.84007464604186
2.85,3.8,2.15,5.6,-9.15849166901844
2.85,3.8,2.15,5.7,-9.48859037635226
2.85,3.8,2.15,5.8,-9.83143363482049
2.85,3.8,2.15,5.9,-10.188233039265
2.85,3.8,2.15,6,-10.5603743604712
2.85,3.8,2.15,6.1,-10.9494488968644
2.85,3.8,2.15,6.2,-11.3572927447704
2.85,3.8,2.15,6.3,-11.786036594223
2.85,3.8,2.15,6.4,-12.2381695520804
2.85,3.8,2.15,6.5,-12.7166218546397
2.85,3.8,2.15,6.6,-13.2248734034804
2.85,3.8,2.15,6.7,-13.7670982434678
2.85,3.8,2.15,6.8,-14.3483600884207
2.85,3.8,2.15,6.9,-14.9748819979864
2.85,3.8,2.15,7,-15.6544265151474
2.85,3.8,2.15,7.1,-16.3968451214679
2.85,3.8,2.15,7.2,-17.2148958730975
2.85,3.8,2.15,7.3,-18.1255022760552
2.85,3.8,2.15,7.4,-19.1517713322888
2.85,3.8,2.15,7.5,-20.3263891777976
2.85,3.8,2.15,7.6,-21.6976821226349
2.85,3.8,2.15,7.7,-23.3412531708289
2.85,3.8,2.15,7.8,-25.3844314077181
2.85,3.8,2.15,7.9,-28.0633465595515
2.85,3.8,2.15,8,-31.8639804421866
2.85,3.8,2.15,8.1,-37.4846978638021
2.85,3.8,2.15,8.2,-37.887295715235
2.85,3.8,2.15,8.3,-32.0497126907909
2.85,3.8,2.15,8.4,-28.0032018736511
2.85,3.8,2.15,8.5,-25.1339418490268
2.85,3.8,2.15,8.6,-22.9269185987268
2.85,3.8,2.15,8.7,-21.1332262165002
2.85,3.8,2.15,8.8,-19.6198156867656
2.85,3.8,2.15,8.9,-18.3082489264233
2.85,3.8,2.15,9,-17.1486766321646
2.85,3.8,2.15,9.1,-16.1075503388496
2.85,3.8,2.15,9.2,-15.1612634032075
2.85,3.8,2.15,9.3,-14.2926072581897
2.85,3.8,2.15,9.4,-13.4886746615901
2.85,3.8,2.15,9.5,-12.7395567190484
2.85,3.8,2.15,9.6,-12.0374994948348
2.85,3.8,2.15,9.7,-11.3763390425393
2.85,3.8,2.15,9.8,-10.7511117091496
2.85,3.8,2.15,9.9,-10.1577784732124
2.85,3.8,2.15,10,-9.59302561612086
2.85,3.8,2.15,10.1,-9.05411776845999
2.85,3.8,2.15,10.2,-8.53878767305823
2.85,3.8,2.15,10.3,-8.04515217006943
2.85,3.8,2.15,10.4,-7.57164720767138
2.85,3.8,2.15,10.5,-7.11697683871925
2.85,3.8,2.15,10.6,-6.68007260414393
2.85,3.8,2.15,10.7,-6.26006068478101
2.85,3.8,2.15,10.8,-5.85623488367324
2.85,3.8,2.15,10.9,-5.4680339815644
2.85,3.8,2.15,11,-5.09502235469772
2.85,3.8,2.15,11.1,-4.73687299946832
2.85,3.8,2.15,11.2,-4.39335230218544
2.85,3.8,2.15,11.3,-4.06430604419593
2.85,3.8,2.15,11.4,-3.74964625669447
2.85,3.8,2.15,11.5,-3.44933864510127
2.85,3.8,2.15,11.6,-3.16339039608779
2.85,3.8,2.15,11.7,-2.89183826480092
2.85,3.8,2.15,11.8,-2.63473691715181
2.85,3.8,2.15,11.9,-2.39214757209849
2.85,3.8,2.15,12,-2.16412705024318
2.85,3.8,2.15,12.1,-1.95071738546219
2.85,3.8,2.15,12.2,-1.75193619293999
2.85,3.8,2.15,12.3,-1.56776800724669
2.85,3.8,2.15,12.4,-1.39815680602248
2.85,3.8,2.15,12.5,-1.24299991762678
2.85,3.8,2.15,12.6,-1.1021434755456
2.85,3.8,2.15,12.7,-0.975379530908698
2.85,3.8,2.15,12.8,-0.862444871235703
2.85,3.8,2.15,12.9,-0.763021523840676
2.85,3.8,2.15,13,-0.676738852166133
2.85,3.8,2.15,13.1,-0.603177088646937
2.85,3.8,2.15,13.2,-0.541872093729845
2.85,3.8,2.15,13.3,-0.492321091289265
2.85,3.8,2.15,13.4,-0.453989108085432
2.85,3.8,2.15,13.5,-0.426315839511427
2.85,3.8,2.15,13.6,-0.408722674422035
2.85,3.8,2.15,13.7,-0.400619635770353
2.85,3.8,2.15,13.8,-0.4014120276924
2.85,3.8,2.15,13.9,-0.410506619825309
2.85,3.8,2.15,14,-0.427317242362949
2.85,3.8,2.15,14.1,-0.451269707444127
2.85,3.8,2.15,14.2,-0.481806011393548
2.85,3.8,2.15,14.3,-0.518387806327442
2.85,3.8,2.15,14.4,-0.560499157675082
2.85,3.8,2.15,14.5,-0.607648625899707
2.85,3.8,2.15,14.6,-0.659370726301451
2.85,3.8,2.15,14.7,-0.715226830799626
2.85,3.8,2.15,14.8,-0.774805580800874
2.85,3.8,2.15,14.9,-0.837722881557225
2.85,3.8,2.15,15,-0.903621546692232
2.9,3.4,2.15,5,-2.68476480237406
2.9,3.4,2.15,5.1,-2.80077601231999
2.9,3.4,2.15,5.2,-2.92044031846076
2.9,3.4,2.15,5.3,-3.04392800055406
2.9,3.4,2.15,5.4,-3.17142503228798
2.9,3.4,2.15,5.5,-3.30313466007026
2.9,3.4,2.15,5.6,-3.43927918486457
2.9,3.4,2.15,5.7,-3.58010197895803
2.9,3.4,2.15,5.8,-3.72586977541992
2.9,3.4,2.15,5.9,-3.87687527517042
2.9,3.4,2.15,6,-4.03344012534534
2.9,3.4,2.15,6.1,-4.19591833343653
2.9,3.4,2.15,6.2,-4.36470019504978
2.9,3.4,2.15,6.3,-4.54021682976582
2.9,3.4,2.15,6.4,-4.72294544044712
2.9,3.4,2.15,6.5,-4.9134154376496
2.9,3.4,2.15,6.6,-5.11221560423596
2.9,3.4,2.15,6.7,-5.32000251809375
2.9,3.4,2.15,6.8,-5.5375105061038
2.9,3.4,2.15,6.9,-5.7655634744042
2.9,3.4,2.15,7,-6.0050890544347
2.9,3.4,2.15,7.1,-6.25713562950571
2.9,3.4,2.15,7.2,-6.52289297452597
2.9,3.4,2.15,7.3,-6.80371746909793
2.9,3.4,2.15,7.4,-7.10116315644117
2.9,3.4,2.15,7.5,-7.41702035470296
2.9,3.4,2.15,7.6,-7.7533641393705
2.9,3.4,2.15,7.7,-8.1126158922484
2.9,3.4,2.15,7.8,-8.49762238963456
2.9,3.4,2.15,7.9,-8.91175879773278
2.9,3.4,2.15,8,-9.35906481449414
2.9,3.4,2.15,8.1,-9.84442764616436
2.9,3.4,2.15,8.2,-10.3738325775026
2.9,3.4,2.15,8.3,-10.9547134542855
2.9,3.4,2.15,8.4,-11.596454907607
2.9,3.4,2.15,8.5,-12.3111322936315
2.9,3.4,2.15,8.6,-13.114637593243
2.9,3.4,2.15,8.7,-14.0284585962976
2.9,3.4,2.15,8.8,-15.0826191972236
2.9,3.4,2.15,8.9,-16.320805803238
2.9,3.4,2.15,9,-17.8098978318573
2.9,3.4,2.15,9.1,-19.65907159902
2.9,3.4,2.15,9.2,-22.0611326995213
2.9,3.4,2.15,9.3,-25.3806847078365
2.9,3.4,2.15,9.4,-30.1025024520906
2.9,3.4,2.15,9.5,-32.2004011751006
2.9,3.4,2.15,9.6,-27.159469418735
2.9,3.4,2.15,9.7,-22.9296863151265
2.9,3.4,2.15,9.8,-19.883692240197
2.9,3.4,2.15,9.9,-17.5412204201647
2.9,3.4,2.15,10,-15.641776526606
2.9,3.4,2.15,10.1,-14.0439886602099
2.9,3.4,2.15,10.2,-12.6647780157151
2.9,3.4,2.15,10.3,-11.4518162776672
2.9,3.4,2.15,10.4,-10.3703034179189
2.9,3.4,2.15,10.5,-9.39609784170416
2.9,3.4,2.15,10.6,-8.51188608636447
2.9,3.4,2.15,10.7,-7.70491548572908
2.9,3.4,2.15,10.8,-6.96558190614644
2.9,3.4,2.15,10.9,-6.28651054838719
2.9,3.4,2.15,11,-5.66193423210219
2.9,3.4,2.15,11.1,-5.08725851864961
2.9,3.4,2.15,11.2,-4.55874865502006
2.9,3.4,2.15,11.3,-4.07329892497745
2.9,3.4,2.15,11.4,-3.62825988495295
2.9,3.4,2.15,11.5,-3.22130785861022
2.9,3.4,2.15,11.6,-2.850346464421
2.9,3.4,2.15,11.7,-2.51343324031572
2.9,3.4,2.15,11.8,-2.20872641501483
2.9,3.4,2.15,11.9,-1.93444805215104
2.9,3.4,2.15,12,-1.68886048034801
2.9,3.4,2.15,12.1,-1.47025333315598
2.9,3.4,2.15,12.2,-1.27693879915574
2.9,3.4,2.15,12.3,-1.10725291456568
2.9,3.4,2.15,12.4,-0.959560968332424
2.9,3.4,2.15,12.5,-0.832265352897709
2.9,3.4,2.15,12.6,-0.723814481680003
2.9,3.4,2.15,12.7,-0.632711693610272
2.9,3.4,2.15,12.8,-0.557523357802351
2.9,3.4,2.15,12.9,-0.496885660338789
2.9,3.4,2.15,13,-0.449509787111481
2.9,3.4,2.15,13.1,-0.414185404210512
2.9,3.4,2.15,13.2,-0.389782478590026
2.9,3.4,2.15,13.3,-0.375251579245534
2.9,3.4,2.15,13.4,-0.369622858540323
2.9,3.4,2.15,13.5,-0.372003941807385
2.9,3.4,2.15,13.6,-0.381576958483415
2.9,3.4,2.15,13.7,-0.397594936834381
2.9,3.4,2.15,13.8,-0.419377762839808
2.9,3.4,2.15,13.9,-0.446307876805648
2.9,3.4,2.15,14,-0.477825852329427
2.9,3.4,2.15,14.1,-0.513425973766297
2.9,3.4,2.15,14.2,-0.55265190179892
2.9,3.4,2.15,14.3,-0.595092492706334
2.9,3.4,2.15,14.4,-0.64037781528478
2.9,3.4,2.15,14.5,-0.68817538896541
2.9,3.4,2.15,14.6,-0.738186644782246
2.9,3.4,2.15,14.7,-0.790143581535046
2.9,3.4,2.15,14.8,-0.843805539505727
2.9,3.4,2.15,14.9,-0.898955913025419
2.9,3.4,2.15,15,-0.955398400834042
2.9,3.45,2.15,5,-3.0389180143991
2.9,3.45,2.15,5.1,-3.16750971066066
2.9,3.45,2.15,5.2,-3.29998662139884
2.9,3.45,2.15,5.3,-3.43653035944937
2.9,3.45,2.15,5.4,-3.57733977134413
2.9,3.45,2.15,5.5,-3.72263267101107
2.9,3.45,2.15,5.6,-3.8726478012392
2.9,3.45,2.15,5.7,-4.02764705969627
2.9,3.45,2.15,5.8,-4.18791803326158
2.9,3.45,2.15,5.9,-4.35377689298028
2.9,3.45,2.15,6,-4.52557171246114
2.9,3.45,2.15,6.1,-4.70368628555395
2.9,3.45,2.15,6.2,-4.88854453533866
2.9,3.45,2.15,6.3,-5.08061562673396
2.9,3.45,2.15,6.4,-5.28041992057705
2.9,3.45,2.15,6.5,-5.48853593942409
2.9,3.45,2.15,6.6,-5.70560855671038
2.9,3.45,2.15,6.7,-5.93235867419865
2.9,3.45,2.15,6.8,-6.16959472183668
2.9,3.45,2.15,6.9,-6.41822640481341
2.9,3.45,2.15,7,-6.67928124259772
2.9,3.45,2.15,7.1,-6.95392460527209
2.9,3.45,2.15,7.2,-7.24348416973556
2.9,3.45,2.15,7.3,-7.54948001609558
2.9,3.45,2.15,7.4,-7.87366199811239
2.9,3.45,2.15,7.5,-8.21805660422875
2.9,3.45,2.15,7.6,-8.58502635940157
2.9,3.45,2.15,7.7,-8.97734603075739
2.9,3.45,2.15,7.8,-9.39830169664438
2.9,3.45,2.15,7.9,-9.8518214534421
2.9,3.45,2.15,8,-10.342650728625
2.9,3.45,2.15,8.1,-10.8765918105781
2.9,3.45,2.15,8.2,-11.4608380211731
2.9,3.45,2.15,8.3,-12.1044511311596
2.9,3.45,2.15,8.4,-12.8190622669523
2.9,3.45,2.15,8.5,-13.6199339607075
2.9,3.45,2.15,8.6,-14.5276300930611
2.9,3.45,2.15,8.7,-15.5707593008147
2.9,3.45,2.15,8.8,-16.790724435324
2.9,3.45,2.15,8.9,-18.2504798511463
2.9,3.45,2.15,9,-20.0519314884124
2.9,3.45,2.15,9.1,-22.3733865822393
2.9,3.45,2.15,9.2,-25.5519495336819
2.9,3.45,2.15,9.3,-30.1228362109542
2.9,3.45,2.15,9.4,-33.3312857115116
2.9,3.45,2.15,9.5,-28.5971346119291
2.9,3.45,2.15,9.6,-24.1471403812977
2.9,3.45,2.15,9.7,-20.9711593032237
2.9,3.45,2.15,9.8,-18.5517524282716
2.9,3.45,2.15,9.9,-16.6018341079226
2.9,3.45,2.15,10,-14.9675858560604
2.9,3.45,2.15,10.1,-13.5596520333785
2.9,3.45,2.15,10.2,-12.3222249448192
2.9,3.45,2.15,10.3,-11.2184121789285
2.9,3.45,2.15,10.4,-10.2227290376667
2.9,3.45,2.15,10.5,-9.31695739116014
2.9,3.45,2.15,10.6,-8.48771742009915
2.9,3.45,2.15,10.7,-7.72496824327368
2.9,3.45,2.15,10.8,-7.02104003550807
2.9,3.45,2.15,10.9,-6.36998435054532
2.9,3.45,2.15,11,-5.76712251198869
2.9,3.45,2.15,11.1,-5.20872162289717
2.9,3.45,2.15,11.2,-4.69175550379039
2.9,3.45,2.15,11.3,-4.2137240137147
2.9,3.45,2.15,11.4,-3.77251392267578
2.9,3.45,2.15,11.5,-3.3662905021672
2.9,3.45,2.15,11.6,-2.9934127622024
2.9,3.45,2.15,11.7,-2.65236762443086
2.9,3.45,2.15,11.8,-2.34171977615124
2.9,3.45,2.15,11.9,-2.06007480875548
2.9,3.45,2.15,12,-1.80605371328334
2.9,3.45,2.15,12.1,-1.57827703268811
2.9,3.45,2.15,12.2,-1.37535706398671
2.9,3.45,2.15,12.3,-1.1958965435811
2.9,3.45,2.15,12.4,-1.03849229070594
2.9,3.45,2.15,12.5,-0.901742359836278
2.9,3.45,2.15,12.6,-0.784255376262518
2.9,3.45,2.15,12.7,-0.684660897946714
2.9,3.45,2.15,12.8,-0.601619849007473
2.9,3.45,2.15,12.9,-0.53383428843086
2.9,3.45,2.15,13,-0.480055993934624
2.9,3.45,2.15,13.1,-0.4390935400141
2.9,3.45,2.15,13.2,-0.409817720212971
2.9,3.45,2.15,13.3,-0.391165300704109
2.9,3.45,2.15,13.4,-0.382141193967818
2.9,3.45,2.15,13.5,-0.381819209849776
2.9,3.45,2.15,13.6,-0.389341580986674
2.9,3.45,2.15,13.7,-0.403917476064786
2.9,3.45,2.15,13.8,-0.424820713408219
2.9,3.45,2.15,13.9,-0.451386874350252
2.9,3.45,2.15,14,-0.483009995313363
2.9,3.45,2.15,14.1,-0.519138993161751
2.9,3.45,2.15,14.2,-0.559273952924114
2.9,3.45,2.15,14.3,-0.602962382295994
2.9,3.45,2.15,14.4,-0.649795514619189
2.9,3.45,2.15,14.5,-0.699404721954999
2.9,3.45,2.15,14.6,-0.751458082678857
2.9,3.45,2.15,14.7,-0.80565713371864
2.9,3.45,2.15,14.8,-0.861733825954109
2.9,3.45,2.15,14.9,-0.919447692114955
2.9,3.45,2.15,15,-0.978583229437605
2.9,3.5,2.15,5,-3.47341712511361
2.9,3.5,2.15,5.1,-3.61888503904901
2.9,3.5,2.15,5.2,-3.76871428767537
2.9,3.5,2.15,5.3,-3.92311794004952
2.9,3.5,2.15,5.4,-4.08232994307488
2.9,3.5,2.15,5.5,-4.24660728750708
2.9,3.5,2.15,5.6,-4.41623247167397
2.9,3.5,2.15,5.7,-4.59151631309867
2.9,3.5,2.15,5.8,-4.77280116820852
2.9,3.5,2.15,5.9,-4.96046463267587
2.9,3.5,2.15,6,-5.15492381031573
2.9,3.5,2.15,6.1,-5.3566402577177
2.9,3.5,2.15,6.2,-5.56612573604331
2.9,3.5,2.15,6.3,-5.78394893218963
2.9,3.5,2.15,6.4,-6.01074335084001
2.9,3.5,2.15,6.5,-6.24721662956533
2.9,3.5,2.15,6.6,-6.49416159490705
2.9,3.5,2.15,6.7,-6.75246946354863
2.9,3.5,2.15,6.8,-7.02314570667427
2.9,3.5,2.15,6.9,-7.3073292479496
2.9,3.5,2.15,7,-7.60631587138035
2.9,3.5,2.15,7.1,-7.92158699669826
2.9,3.5,2.15,7.2,-8.25484536958515
2.9,3.5,2.15,7.3,-8.6080597611627
2.9,3.5,2.15,7.4,-8.98352155104291
2.9,3.5,2.15,7.5,-9.38391719832349
2.9,3.5,2.15,7.6,-9.81242227233183
2.9,3.5,2.15,7.7,-10.2728252245663
2.9,3.5,2.15,7.8,-10.7696929445833
2.9,3.5,2.15,7.9,-11.3085962307026
2.9,3.5,2.15,8,-11.8964231719942
2.9,3.5,2.15,8.1,-12.5418249252191
2.9,3.5,2.15,8.2,-13.2558669027984
2.9,3.5,2.15,8.3,-14.0530097729693
2.9,3.5,2.15,8.4,-14.9526415509469
2.9,3.5,2.15,8.5,-15.9815746336528
2.9,3.5,2.15,8.6,-17.1783286318291
2.9,3.5,2.15,8.7,-18.6009427143388
2.9,3.5,2.15,8.8,-20.3423203932885
2.9,3.5,2.15,8.9,-22.5630018690192
2.9,3.5,2.15,9,-25.5652911336035
2.9,3.5,2.15,9.1,-29.8988091683218
2.9,3.5,2.15,9.2,-34.3248763858454
2.9,3.5,2.15,9.3,-30.4366636212874
2.9,3.5,2.15,9.4,-25.6483482605562
2.9,3.5,2.15,9.5,-22.2714670362146
2.9,3.5,2.15,9.6,-19.7395811960162
2.9,3.5,2.15,9.7,-17.7208013489018
2.9,3.5,2.15,9.8,-16.0409204785974
2.9,3.5,2.15,9.9,-14.6005951684788
2.9,3.5,2.15,10,-13.338607191333
2.9,3.5,2.15,10.1,-12.2148622291878
2.9,3.5,2.15,10.2,-11.2018332236948
2.9,3.5,2.15,10.3,-10.2799142906385
2.9,3.5,2.15,10.4,-9.43473233609583
2.9,3.5,2.15,10.5,-8.65550663909036
2.9,3.5,2.15,10.6,-7.93400184786034
2.9,3.5,2.15,10.7,-7.26383321049058
2.9,3.5,2.15,10.8,-6.63998936552594
2.9,3.5,2.15,10.9,-6.0584941578432
2.9,3.5,2.15,11,-5.51615997832801
2.9,3.5,2.15,11.1,-5.01040301533996
2.9,3.5,2.15,11.2,-4.53910150964351
2.9,3.5,2.15,11.3,-4.10048472229807
2.9,3.5,2.15,11.4,-3.69304453151282
2.9,3.5,2.15,11.5,-3.31546430426966
2.9,3.5,2.15,11.6,-2.96656147892721
2.9,3.5,2.15,11.7,-2.64524146469875
2.9,3.5,2.15,11.8,-2.35046120939242
2.9,3.5,2.15,11.9,-2.0812012361796
2.9,3.5,2.15,12,-1.83644519303637
2.9,3.5,2.15,12.1,-1.6151660624708
2.9,3.5,2.15,12.2,-1.41631819797881
2.9,3.5,2.15,12.3,-1.23883433073707
2.9,3.5,2.15,12.4,-1.0816266591403
2.9,3.5,2.15,12.5,-0.943591119012642
2.9,3.5,2.15,12.6,-0.823613948038948
2.9,3.5,2.15,12.7,-0.720579709503402
2.9,3.5,2.15,12.8,-0.633380025625446
2.9,3.5,2.15,12.9,-0.560922382143355
2.9,3.5,2.15,13,-0.502138492901074
2.9,3.5,2.15,13.1,-0.455991844970197
2.9,3.5,2.15,13.2,-0.421484171329788
2.9,3.5,2.15,13.3,-0.397660711616152
2.9,3.5,2.15,13.4,-0.383614216956032
2.9,3.5,2.15,13.5,-0.378487730097055
2.9,3.5,2.15,13.6,-0.381476226897525
2.9,3.5,2.15,13.7,-0.391827241356376
2.9,3.5,2.15,13.8,-0.4088406164124
2.9,3.5,2.15,13.9,-0.431867529869174
2.9,3.5,2.15,14,-0.460308942196809
2.9,3.5,2.15,14.1,-0.493613603571294
2.9,3.5,2.15,14.2,-0.531275743848148
2.9,3.5,2.15,14.3,-0.572832553254135
2.9,3.5,2.15,14.4,-0.617861544949675
2.9,3.5,2.15,14.5,-0.665977874344966
2.9,3.5,2.15,14.6,-0.716831674856881
2.9,3.5,2.15,14.7,-0.770105456085811
2.9,3.5,2.15,14.8,-0.825511598360962
2.9,3.5,2.15,14.9,-0.882789967298287
2.9,3.5,2.15,15,-0.941705663369668
2.9,3.55,2.15,5,-3.77608569558321
2.9,3.55,2.15,5.1,-3.93315872212668
2.9,3.55,2.15,5.2,-4.09493054739157
2.9,3.55,2.15,5.3,-4.26163881882685
2.9,3.55,2.15,5.4,-4.4335450450694
2.9,3.55,2.15,5.5,-4.61093713102231
2.9,3.55,2.15,5.6,-4.79413227227645
2.9,3.55,2.15,5.7,-4.98348027168738
2.9,3.55,2.15,5.8,-5.17936735391965
2.9,3.55,2.15,5.9,-5.38222056996963
2.9,3.55,2.15,6,-5.59251290398942
2.9,3.55,2.15,6.1,-5.81076922036904
2.9,3.55,2.15,6.2,-6.03757322161473
2.9,3.55,2.15,6.3,-6.27357562927867
2.9,3.55,2.15,6.4,-6.51950385403608
2.9,3.55,2.15,6.5,-6.7761734910814
2.9,3.55,2.15,6.6,-7.04450206905028
2.9,3.55,2.15,6.7,-7.32552560272027
2.9,3.55,2.15,6.8,-7.62041866327697
2.9,3.55,2.15,6.9,-7.9305189015144
2.9,3.55,2.15,7,-8.25735726320941
2.9,3.55,2.15,7.1,-8.60269555809368
2.9,3.55,2.15,7.2,-8.96857363875605
2.9,3.55,2.15,7.3,-9.35736929711772
2.9,3.55,2.15,7.4,-9.77187522501029
2.9,3.55,2.15,7.5,-10.2153992219239
2.9,3.55,2.15,7.6,-10.6918966115193
2.9,3.55,2.15,7.7,-11.2061481281354
2.9,3.55,2.15,7.8,-11.7640033574449
2.9,3.55,2.15,7.9,-12.3727209518612
2.9,3.55,2.15,8,-13.0414556052357
2.9,3.55,2.15,8.1,-13.7819745485591
2.9,3.55,2.15,8.2,-14.6097459960158
2.9,3.55,2.15,8.3,-15.5456558755974
2.9,3.55,2.15,8.4,-16.6188389226679
2.9,3.55,2.15,8.5,-17.8716041310083
2.9,3.55,2.15,8.6,-19.3685767648688
2.9,3.55,2.15,8.7,-21.2150345045563
2.9,3.55,2.15,8.8,-23.5969504905196
2.9,3.55,2.15,8.9,-26.8714024312655
2.9,3.55,2.15,9,-31.6148048114703
2.9,3.55,2.15,9.1,-34.6288777903153
2.9,3.55,2.15,9.2,-29.5939783908008
2.9,3.55,2.15,9.3,-25.1824256142484
2.9,3.55,2.15,9.4,-22.0531727466429
2.9,3.55,2.15,9.5,-19.670330683611
2.9,3.55,2.15,9.6,-17.7492734057579
2.9,3.55,2.15,9.7,-16.1382923190399
2.9,3.55,2.15,9.8,-14.7491906610504
2.9,3.55,2.15,9.9,-13.5267421240287
2.9,3.55,2.15,10,-12.4343075617213
2.9,3.55,2.15,10.1,-11.4464649927272
2.9,3.55,2.15,10.2,-10.5449460002172
2.9,3.55,2.15,10.3,-9.71625440000483
2.9,3.55,2.15,10.4,-8.95019804771029
2.9,3.55,2.15,10.5,-8.23894389125526
2.9,3.55,2.15,10.6,-7.57638678895592
2.9,3.55,2.15,10.7,-6.95771383035409
2.9,3.55,2.15,10.8,-6.37909451164669
2.9,3.55,2.15,10.9,-5.83745424558852
2.9,3.55,2.15,11,-5.33030445055895
2.9,3.55,2.15,11.1,-4.8556119634705
2.9,3.55,2.15,11.2,-4.41169643616644
2.9,3.55,2.15,11.3,-3.99714816639373
2.9,3.55,2.15,11.4,-3.61076130489408
2.9,3.55,2.15,11.5,-3.2514790452059
2.9,3.55,2.15,11.6,-2.91834852422032
2.9,3.55,2.15,11.7,-2.61048391090321
2.9,3.55,2.15,11.8,-2.32703664621705
2.9,3.55,2.15,11.9,-2.06717209155041
2.9,3.55,2.15,12,-1.83005199820507
2.9,3.55,2.15,12.1,-1.61482226783767
2.9,3.55,2.15,12.2,-1.42060546765667
2.9,3.55,2.15,12.3,-1.24649752410362
2.9,3.55,2.15,12.4,-1.09156796925769
2.9,3.55,2.15,12.5,-0.954863074322082
2.9,3.55,2.15,12.6,-0.835411187171043
2.9,3.55,2.15,12.7,-0.732229602669363
2.9,3.55,2.15,12.8,-0.64433233617126
2.9,3.55,2.15,12.9,-0.570738238479185
2.9,3.55,2.15,13,-0.510478977703006
2.9,3.55,2.15,13.1,-0.462606511535722
2.9,3.55,2.15,13.2,-0.426199774072463
2.9,3.55,2.15,13.3,-0.400370397163403
2.9,3.55,2.15,13.4,-0.38426737189512
2.9,3.55,2.15,13.5,-0.377080627651883
2.9,3.55,2.15,13.6,-0.378043562745016
2.9,3.55,2.15,13.7,-0.386434601862158
2.9,3.55,2.15,13.8,-0.401577882796354
2.9,3.55,2.15,13.9,-0.422843190031708
2.9,3.55,2.15,14,-0.449645258096783
2.9,3.55,2.15,14.1,-0.48144256550395
2.9,3.55,2.15,14.2,-0.517735732754879
2.9,3.55,2.15,14.3,-0.558065627199001
2.9,3.55,2.15,14.4,-0.602011265019808
2.9,3.55,2.15,14.5,-0.649187587475357
2.9,3.55,2.15,14.6,-0.699243175590584
2.9,3.55,2.15,14.7,-0.751857955365069
2.9,3.55,2.15,14.8,-0.806740934573232
2.9,3.55,2.15,14.9,-0.86362800256361
2.9,3.55,2.15,15,-0.922279816168078
2.9,3.6,2.15,5,-4.23876749118769
2.9,3.6,2.15,5.1,-4.41276976272934
2.9,3.6,2.15,5.2,-4.59193649362067
2.9,3.6,2.15,5.3,-4.7765430835391
2.9,3.6,2.15,5.4,-4.96689340545634
2.9,3.6,2.15,5.5,-5.16332293394612
2.9,3.6,2.15,5.6,-5.36620233994536
2.9,3.6,2.15,5.7,-5.57594163742294
2.9,3.6,2.15,5.8,-5.79299498603596
2.9,3.6,2.15,5.9,-6.01786627731063
2.9,3.6,2.15,6,-6.25111566162853
2.9,3.6,2.15,6.1,-6.49336721128715
2.9,3.6,2.15,6.2,-6.74531796379606
2.9,3.6,2.15,6.3,-7.0077486530167
2.9,3.6,2.15,6.4,-7.2815365188141
2.9,3.6,2.15,6.5,-7.56767069565196
2.9,3.6,2.15,6.6,-7.86727082708649
2.9,3.6,2.15,6.7,-8.18160975084466
2.9,3.6,2.15,6.8,-8.51214136914253
2.9,3.6,2.15,6.9,-8.86053519219783
2.9,3.6,2.15,7,-9.22871956618991
2.9,3.6,2.15,7.1,-9.61893634152415
2.9,3.6,2.15,7.2,-10.0338108141681
2.9,3.6,2.15,7.3,-10.4764423584133
2.9,3.6,2.15,7.4,-10.9505235503519
2.9,3.6,2.15,7.5,-11.4604992352599
2.9,3.6,2.15,7.6,-12.0117827369976
2.9,3.6,2.15,7.7,-12.6110556881122
2.9,3.6,2.15,7.8,-13.2666934158217
2.9,3.6,2.15,7.9,-13.9893844668851
2.9,3.6,2.15,8,-14.7930606467125
2.9,3.6,2.15,8.1,-15.6963436465795
2.9,3.6,2.15,8.2,-16.7248917850997
2.9,3.6,2.15,8.3,-17.9154036582889
2.9,3.6,2.15,8.4,-19.3228786799057
2.9,3.6,2.15,8.5,-21.0347989369753
2.9,3.6,2.15,8.6,-23.2013639805111
2.9,3.6,2.15,8.7,-26.1053321464674
