"l1 [mm]","l2 [mm]","l3 [mm]","Freq [GHz]","dB(S(FloquetPort2:1,FloquetPort1:1)) []"
2.85,3.6,2.25,9.3,-22.8759157121559
2.85,3.6,2.25,9.4,-20.3779367897439
2.85,3.6,2.25,9.5,-18.3760941892011
2.85,3.6,2.25,9.6,-16.7025413651726
2.85,3.6,2.25,9.7,-15.2612702657683
2.85,3.6,2.25,9.8,-13.9928987231936
2.85,3.6,2.25,9.9,-12.8584070517283
2.85,3.6,2.25,10,-11.830936795064
2.85,3.6,2.25,10.1,-10.8913264316615
2.85,3.6,2.25,10.2,-10.0255225956661
2.85,3.6,2.25,10.3,-9.22299805406855
2.85,3.6,2.25,10.4,-8.47574118294257
2.85,3.6,2.25,10.5,-7.77758527488963
2.85,3.6,2.25,10.6,-7.12374783993875
2.85,3.6,2.25,10.7,-6.51050384282787
2.85,3.6,2.25,10.8,-5.93494660794117
2.85,3.6,2.25,10.9,-5.39480734208081
2.85,3.6,2.25,11,-4.88831458148833
2.85,3.6,2.25,11.1,-4.41408134160702
2.85,3.6,2.25,11.2,-3.97101194777033
2.85,3.6,2.25,11.3,-3.55822334828098
2.85,3.6,2.25,11.4,-3.17497766379622
2.85,3.6,2.25,11.5,-2.82062409422431
2.85,3.6,2.25,11.6,-2.49454924654149
2.85,3.6,2.25,11.7,-2.19613555433468
2.85,3.6,2.25,11.8,-1.92472778813034
2.85,3.6,2.25,11.9,-1.67960774853439
2.85,3.6,2.25,12,-1.45997713765963
2.85,3.6,2.25,12.1,-1.26494837202168
2.85,3.6,2.25,12.2,-1.09354279319429
2.85,3.6,2.25,12.3,-0.944695413991577
2.85,3.6,2.25,12.4,-0.817265064441459
2.85,3.6,2.25,12.5,-0.710048615819223
2.85,3.6,2.25,12.6,-0.621797885687764
2.85,3.6,2.25,12.7,-0.551237864912426
2.85,3.6,2.25,12.8,-0.497085044015215
2.85,3.6,2.25,12.9,-0.458064824079757
2.85,3.6,2.25,13,-0.432927244627426
2.85,3.6,2.25,13.1,-0.420460516436125
2.85,3.6,2.25,13.2,-0.419502085712596
2.85,3.6,2.25,13.3,-0.428947159809858
2.85,3.6,2.25,13.4,-0.447754784515014
2.85,3.6,2.25,13.5,-0.474951676695956
2.85,3.6,2.25,13.6,-0.509634086978841
2.85,3.6,2.25,13.7,-0.550968001601106
2.85,3.6,2.25,13.8,-0.598187998583195
2.85,3.6,2.25,13.9,-0.650595058921023
2.85,3.6,2.25,14,-0.707553605852498
2.85,3.6,2.25,14.1,-0.768488010366817
2.85,3.6,2.25,14.2,-0.832878763566419
2.85,3.6,2.25,14.3,-0.900258479491754
2.85,3.6,2.25,14.4,-0.970207857662883
2.85,3.6,2.25,14.5,-1.04235170406214
2.85,3.6,2.25,14.6,-1.11635508308404
2.85,3.6,2.25,14.7,-1.1919196511595
2.85,3.6,2.25,14.8,-1.26878020506389
2.85,3.6,2.25,14.9,-1.34670146392789
2.85,3.6,2.25,15,-1.42547509318713
2.85,3.65,2.25,5,-4.83722675379371
2.85,3.65,2.25,5.1,-5.02486831451949
2.85,3.65,2.25,5.2,-5.21759682595692
2.85,3.65,2.25,5.3,-5.41570360341361
2.85,3.65,2.25,5.4,-5.61951138164576
2.85,3.65,2.25,5.5,-5.82937780363817
2.85,3.65,2.25,5.6,-6.04569945497418
2.85,3.65,2.25,5.7,-6.26891654613331
2.85,3.65,2.25,5.8,-6.49951836806842
2.85,3.65,2.25,5.9,-6.73804967559064
2.85,3.65,2.25,6,-6.98511819034361
2.85,3.65,2.25,6.1,-7.24140346307213
2.85,3.65,2.25,6.2,-7.50766739704674
2.85,3.65,2.25,6.3,-7.78476681582219
2.85,3.65,2.25,6.4,-8.07366856588912
2.85,3.65,2.25,6.5,-8.37546778800455
2.85,3.65,2.25,6.6,-8.69141018409609
2.85,3.65,2.25,6.7,-9.0229193700403
2.85,3.65,2.25,6.8,-9.37163076845446
2.85,3.65,2.25,6.9,-9.73943400509873
2.85,3.65,2.25,7,-10.1285264965004
2.85,3.65,2.25,7.1,-10.5414819621299
2.85,3.65,2.25,7.2,-10.9813391318585
2.85,3.65,2.25,7.3,-11.451718224268
2.85,3.65,2.25,7.4,-11.9569763022051
2.85,3.65,2.25,7.5,-12.5024181523885
2.85,3.65,2.25,7.6,-13.0945882663177
2.85,3.65,2.25,7.7,-13.7416843361858
2.85,3.65,2.25,7.8,-14.4541581865094
2.85,3.65,2.25,7.9,-15.2456156621643
2.85,3.65,2.25,8,-16.1342122632981
2.85,3.65,2.25,8.1,-17.1449092953128
2.85,3.65,2.25,8.2,-18.3133069210898
2.85,3.65,2.25,8.3,-19.6925604140774
2.85,3.65,2.25,8.4,-21.3668087936125
2.85,3.65,2.25,8.5,-23.4796184875642
2.85,3.65,2.25,8.6,-26.2995228209285
2.85,3.65,2.25,8.7,-30.354524440584
2.85,3.65,2.25,8.8,-35.5938914753404
2.85,3.65,2.25,8.9,-33.2907016114058
2.85,3.65,2.25,9,-28.0484920571475
2.85,3.65,2.25,9.1,-24.3845014207377
2.85,3.65,2.25,9.2,-21.6903806609205
2.85,3.65,2.25,9.3,-19.5677585330906
2.85,3.65,2.25,9.4,-17.813635302052
2.85,3.65,2.25,9.5,-16.3151548337013
2.85,3.65,2.25,9.6,-15.0040217245465
2.85,3.65,2.25,9.7,-13.8360748656122
2.85,3.65,2.25,9.8,-12.7812676506024
2.85,3.65,2.25,9.9,-11.8183362347503
2.85,3.65,2.25,10,-10.931764819278
2.85,3.65,2.25,10.1,-10.1099600116339
2.85,3.65,2.25,10.2,-9.34410073884199
2.85,3.65,2.25,10.3,-8.62738482950412
2.85,3.65,2.25,10.4,-7.95451834207241
2.85,3.65,2.25,10.5,-7.32135862926525
2.85,3.65,2.25,10.6,-6.72465754370079
2.85,3.65,2.25,10.7,-6.16187136112307
2.85,3.65,2.25,10.8,-5.63101594015554
2.85,3.65,2.25,10.9,-5.13055297000913
2.85,3.65,2.25,11,-4.65929782457647
2.85,3.65,2.25,11.1,-4.21634262455528
2.85,3.65,2.25,11.2,-3.80099022639101
2.85,3.65,2.25,11.3,-3.41269636567564
2.85,3.65,2.25,11.4,-3.05101828947889
2.85,3.65,2.25,11.5,-2.71556903224143
2.85,3.65,2.25,11.6,-2.40597708384891
2.85,3.65,2.25,11.7,-2.12185159569555
2.85,3.65,2.25,11.8,-1.86275348608151
2.85,3.65,2.25,11.9,-1.62817285359266
2.85,3.65,2.25,12,-1.41751300642971
2.85,3.65,2.25,12.1,-1.23008119834501
2.85,3.65,2.25,12.2,-1.06508587016833
2.85,3.65,2.25,12.3,-0.921639878823959
2.85,3.65,2.25,12.4,-0.798768902085274
2.85,3.65,2.25,12.5,-0.695423978279014
2.85,3.65,2.25,12.6,-0.610497003273683
2.85,3.65,2.25,12.7,-0.542837973155025
2.85,3.65,2.25,12.8,-0.49127282447958
2.85,3.65,2.25,12.9,-0.454620866505593
2.85,3.65,2.25,13,-0.431710995293272
2.85,3.65,2.25,13.1,-0.421396099946347
2.85,3.65,2.25,13.2,-0.422565291060501
2.85,3.65,2.25,13.3,-0.43415378087921
2.85,3.65,2.25,13.4,-0.455150410963667
2.85,3.65,2.25,13.5,-0.484602950412702
2.85,3.65,2.25,13.6,-0.52162137550249
2.85,3.65,2.25,13.7,-0.56537939372763
2.85,3.65,2.25,13.8,-0.615114497607226
2.85,3.65,2.25,13.9,-0.670126833159581
2.85,3.65,2.25,14,-0.729777151398838
2.85,3.65,2.25,14.1,-0.793484084514211
2.85,3.65,2.25,14.2,-0.860720956409188
2.85,3.65,2.25,14.3,-0.931012303656701
2.85,3.65,2.25,14.4,-1.0039302502356
2.85,3.65,2.25,14.5,-1.07909084928308
2.85,3.65,2.25,14.6,-1.15615047843118
2.85,3.65,2.25,14.7,-1.23480235245648
2.85,3.65,2.25,14.8,-1.31477319795391
2.85,3.65,2.25,14.9,-1.39582011930699
2.85,3.65,2.25,15,-1.47772767299602
2.85,3.7,2.25,5,-5.19179818214086
2.85,3.7,2.25,5.1,-5.39298250754007
2.85,3.7,2.25,5.2,-5.59974167906022
2.85,3.7,2.25,5.3,-5.81241057298806
2.85,3.7,2.25,5.4,-6.03136058071111
2.85,3.7,2.25,5.5,-6.25700382556808
2.85,3.7,2.25,5.6,-6.48979806568893
2.85,3.7,2.25,5.7,-6.73025241684457
2.85,3.7,2.25,5.8,-6.9789340608673
2.85,3.7,2.25,5.9,-7.23647614558009
2.85,3.7,2.25,6,-7.50358713426139
2.85,3.7,2.25,6.1,-7.78106193042525
2.85,3.7,2.25,6.2,-8.06979519261182
2.85,3.7,2.25,6.3,-8.37079737168694
2.85,3.7,2.25,6.4,-8.68521416083324
2.85,3.7,2.25,6.5,-9.01435026182408
2.85,3.7,2.25,6.6,-9.35969866345745
2.85,3.7,2.25,6.7,-9.72297703354176
2.85,3.7,2.25,6.8,-10.1061733963629
2.85,3.7,2.25,6.9,-10.511604082614
2.85,3.7,2.25,7,-10.9419881227041
2.85,3.7,2.25,7.1,-11.4005440058908
2.85,3.7,2.25,7.2,-11.8911173717528
2.85,3.7,2.25,7.3,-12.4183522821967
2.85,3.7,2.25,7.4,-12.9879251820749
2.85,3.7,2.25,7.5,-13.6068711696964
2.85,3.7,2.25,7.6,-14.2840498557551
2.85,3.7,2.25,7.7,-15.0308288252073
2.85,3.7,2.25,7.8,-15.8621184553628
2.85,3.7,2.25,7.9,-16.7979978137582
2.85,3.7,2.25,8,-17.8663842006547
2.85,3.7,2.25,8.1,-19.1076546929692
2.85,3.7,2.25,8.2,-20.5831795980386
2.85,3.7,2.25,8.3,-22.3923645932876
2.85,3.7,2.25,8.4,-24.7099291374845
2.85,3.7,2.25,8.5,-27.8732864475189
2.85,3.7,2.25,8.6,-32.5076936735118
2.85,3.7,2.25,8.7,-36.6436803831455
2.85,3.7,2.25,8.8,-31.8788621172646
2.85,3.7,2.25,8.9,-27.1820399575036
2.85,3.7,2.25,9,-23.9043012116785
2.85,3.7,2.25,9.1,-21.4376988195549
2.85,3.7,2.25,9.2,-19.4626501655987
2.85,3.7,2.25,9.3,-17.8126647175369
2.85,3.7,2.25,9.4,-16.392471804827
2.85,3.7,2.25,9.5,-15.143044521057
2.85,3.7,2.25,9.6,-14.0254966859435
2.85,3.7,2.25,9.7,-13.0129679554533
2.85,3.7,2.25,9.8,-12.0862062773964
2.85,3.7,2.25,9.9,-11.2310058262388
2.85,3.7,2.25,10,-10.4366415759277
2.85,3.7,2.25,10.1,-9.69487036034801
2.85,3.7,2.25,10.2,-8.99926950967907
2.85,3.7,2.25,10.3,-8.34478479031823
2.85,3.7,2.25,10.4,-7.72741251013657
2.85,3.7,2.25,10.5,-7.14397004635471
2.85,3.7,2.25,10.6,-6.59192599285915
2.85,3.7,2.25,10.7,-6.06927124577389
2.85,3.7,2.25,10.8,-5.57441859846645
2.85,3.7,2.25,10.9,-5.10612240373042
2.85,3.7,2.25,11,-4.66341248515698
2.85,3.7,2.25,11.1,-4.24553826590643
2.85,3.7,2.25,11.2,-3.85192034220024
2.85,3.7,2.25,11.3,-3.48210764750489
2.85,3.7,2.25,11.4,-3.13573904300819
2.85,3.7,2.25,11.5,-2.81250869521427
2.85,3.7,2.25,11.6,-2.51213499747044
2.85,3.7,2.25,11.7,-2.2343330762716
2.85,3.7,2.25,11.8,-1.97879110310193
2.85,3.7,2.25,11.9,-1.74515071328255
2.85,3.7,2.25,12,-1.53299182169638
2.85,3.7,2.25,12.1,-1.34182203344742
2.85,3.7,2.25,12.2,-1.17107069399513
2.85,3.7,2.25,12.3,-1.020087432229
2.85,3.7,2.25,12.4,-0.888144848578471
2.85,3.7,2.25,12.5,-0.774444815368391
2.85,3.7,2.25,12.6,-0.678127710798388
2.85,3.7,2.25,12.7,-0.598283816504211
2.85,3.7,2.25,12.8,-0.533966078231484
2.85,3.7,2.25,12.9,-0.484203457615933
2.85,3.7,2.25,13,-0.448014181181725
2.85,3.7,2.25,13.1,-0.424418306583907
2.85,3.7,2.25,13.2,-0.412449160142504
2.85,3.7,2.25,13.3,-0.411163338847932
2.85,3.7,2.25,13.4,-0.419649101775198
2.85,3.7,2.25,13.5,-0.437033091256064
2.85,3.7,2.25,13.6,-0.462485417984673
2.85,3.7,2.25,13.7,-0.495223214583871
2.85,3.7,2.25,13.8,-0.534512809793084
2.85,3.7,2.25,13.9,-0.579670702898222
2.85,3.7,2.25,14,-0.630063528838187
2.85,3.7,2.25,14.1,-0.685107202459623
2.85,3.7,2.25,14.2,-0.744265419354969
2.85,3.7,2.25,14.3,-0.807047673883178
2.85,3.7,2.25,14.4,-0.873006935010017
2.85,3.7,2.25,14.5,-0.941737099573971
2.85,3.7,2.25,14.6,-1.01287032195857
2.85,3.7,2.25,14.7,-1.08607429990644
2.85,3.7,2.25,14.8,-1.16104957892148
2.85,3.7,2.25,14.9,-1.23752692263886
2.85,3.7,2.25,15,-1.31526478375354
2.85,3.75,2.25,5,-6.0614341210537
2.85,3.75,2.25,5.1,-6.29128117404048
2.85,3.75,2.25,5.2,-6.52762387767929
2.85,3.75,2.25,5.3,-6.77090206894098
2.85,3.75,2.25,5.4,-7.0216053437957
2.85,3.75,2.25,5.5,-7.28027933294949
2.85,3.75,2.25,5.6,-7.54753309290285
2.85,3.75,2.25,5.7,-7.82404785022829
2.85,3.75,2.25,5.8,-8.11058739865853
2.85,3.75,2.25,5.9,-8.40801052930368
2.85,3.75,2.25,6,-8.71728598092964
2.85,3.75,2.25,6.1,-9.0395105394411
2.85,3.75,2.25,6.2,-9.37593110745262
2.85,3.75,2.25,6.3,-9.72797182636574
2.85,3.75,2.25,6.4,-10.0972676946082
2.85,3.75,2.25,6.5,-10.485706631478
2.85,3.75,2.25,6.6,-10.8954826547837
2.85,3.75,2.25,6.7,-11.3291638785093
2.85,3.75,2.25,6.8,-11.7897805627289
2.85,3.75,2.25,6.9,-12.280940735605
2.85,3.75,2.25,7,-12.8069844115857
2.85,3.75,2.25,7.1,-13.3731929286604
2.85,3.75,2.25,7.2,-13.986078791292
2.85,3.75,2.25,7.3,-14.6537961334397
2.85,3.75,2.25,7.4,-15.386737243534
2.85,3.75,2.25,7.5,-16.1984258951036
2.85,3.75,2.25,7.6,-17.1069030116247
2.85,3.75,2.25,7.7,-18.1369674565914
2.85,3.75,2.25,7.8,-19.3239857179241
2.85,3.75,2.25,7.9,-20.7207761476706
2.85,3.75,2.25,8,-22.4110171439209
2.85,3.75,2.25,8.1,-24.5378515791186
2.85,3.75,2.25,8.2,-27.3711287629345
2.85,3.75,2.25,8.3,-31.4595088416888
2.85,3.75,2.25,8.4,-36.9949353804345
2.85,3.75,2.25,8.5,-34.8857489832056
2.85,3.75,2.25,8.6,-29.4701420573686
2.85,3.75,2.25,8.7,-25.7530019234373
2.85,3.75,2.25,8.8,-23.0458027853219
2.85,3.75,2.25,8.9,-20.9249631754688
2.85,3.75,2.25,9,-19.1791860835858
2.85,3.75,2.25,9.1,-17.6921834255468
2.85,3.75,2.25,9.2,-16.393953478265
2.85,3.75,2.25,9.3,-15.2393449909589
2.85,3.75,2.25,9.4,-14.1976518265777
2.85,3.75,2.25,9.5,-13.2471134091818
2.85,3.75,2.25,9.6,-12.3717993549266
2.85,3.75,2.25,9.7,-11.5597421407401
2.85,3.75,2.25,9.8,-10.801764502538
2.85,3.75,2.25,9.9,-10.09071386675
2.85,3.75,2.25,10,-9.42094572718798
2.85,3.75,2.25,10.1,-8.7879649085655
2.85,3.75,2.25,10.2,-8.18817008989569
2.85,3.75,2.25,10.3,-7.61866762939862
2.85,3.75,2.25,10.4,-7.07713290380069
2.85,3.75,2.25,10.5,-6.56170478236472
2.85,3.75,2.25,10.6,-6.07090350024557
2.85,3.75,2.25,10.7,-5.60356518988058
2.85,3.75,2.25,10.8,-5.15878831353404
2.85,3.75,2.25,10.9,-4.73588859464554
2.85,3.75,2.25,11,-4.33436000143223
2.85,3.75,2.25,11.1,-3.95384003671837
2.85,3.75,2.25,11.2,-3.59407812295875
2.85,3.75,2.25,11.3,-3.25490629632486
2.85,3.75,2.25,11.4,-2.93621177111672
2.85,3.75,2.25,11.5,-2.63791122245873
2.85,3.75,2.25,11.6,-2.35992686719948
2.85,3.75,2.25,11.7,-2.10216459919126
2.85,3.75,2.25,11.8,-1.86449455126336
2.85,3.75,2.25,11.9,-1.64673450773894
2.85,3.75,2.25,12,-1.44863657660616
2.85,3.75,2.25,12.1,-1.26987745291029
2.85,3.75,2.25,12.2,-1.11005247426388
2.85,3.75,2.25,12.3,-0.968673501283435
2.85,3.75,2.25,12.4,-0.845170470345446
2.85,3.75,2.25,12.5,-0.738896285108251
2.85,3.75,2.25,12.6,-0.649134557133241
2.85,3.75,2.25,12.7,-0.575109590653386
2.85,3.75,2.25,12.8,-0.515997941689189
2.85,3.75,2.25,12.9,-0.470940869711251
2.85,3.75,2.25,13,-0.439057036637542
2.85,3.75,2.25,13.1,-0.419454883741993
2.85,3.75,2.25,13.2,-0.411244219660741
2.85,3.75,2.25,13.3,-0.413546668937398
2.85,3.75,2.25,13.4,-0.425504748361528
2.85,3.75,2.25,13.5,-0.446289447990412
2.85,3.75,2.25,13.6,-0.475106288449729
2.85,3.75,2.25,13.7,-0.511199902152178
2.85,3.75,2.25,13.8,-0.553857242355353
2.85,3.75,2.25,13.9,-0.602409561438501
2.85,3.75,2.25,14,-0.656233320683128
2.85,3.75,2.25,14.1,-0.714750201189067
2.85,3.75,2.25,14.2,-0.7774263825407
2.85,3.75,2.25,14.3,-0.843771245502166
2.85,3.75,2.25,14.4,-0.913335640023264
2.85,3.75,2.25,14.5,-0.985709842362276
2.85,3.75,2.25,14.6,-1.06052130684853
2.85,3.75,2.25,14.7,-1.13743229991645
2.85,3.75,2.25,14.8,-1.21613748735054
2.85,3.75,2.25,14.9,-1.29636153064823
2.85,3.75,2.25,15,-1.37785673527352
2.85,3.8,2.25,5,-7.10468342561587
2.85,3.8,2.25,5.1,-7.36761676524416
2.85,3.8,2.25,5.2,-7.63823192843697
2.85,3.8,2.25,5.3,-7.91711668231526
2.85,3.8,2.25,5.4,-8.20492814695863
2.85,3.8,2.25,5.5,-8.50240248757079
2.85,3.8,2.25,5.6,-8.81036649651854
2.85,3.8,2.25,5.7,-9.12975151019696
2.85,3.8,2.25,5.8,-9.46161023389711
2.85,3.8,2.25,5.9,-9.80713722008208
2.85,3.8,2.25,6,-10.1676939794333
2.85,3.8,2.25,6.1,-10.5448400257427
2.85,3.8,2.25,6.2,-10.9403716039993
2.85,3.8,2.25,6.3,-11.3563704847035
2.85,3.8,2.25,6.4,-11.7952661173822
2.85,3.8,2.25,6.5,-12.2599157655917
2.85,3.8,2.25,6.6,-12.7537092247063
2.85,3.8,2.25,6.7,-13.2807077322659
2.85,3.8,2.25,6.8,-13.8458313614889
2.85,3.8,2.25,6.9,-14.4551166626558
2.85,3.8,2.25,7,-15.1160786042936
2.85,3.8,2.25,7.1,-15.8382317436592
2.85,3.8,2.25,7.2,-16.633862390877
2.85,3.8,2.25,7.3,-17.5192113977711
2.85,3.8,2.25,7.4,-18.5163586975001
2.85,3.8,2.25,7.5,-19.6563709789367
2.85,3.8,2.25,7.6,-20.9848694012908
2.85,3.8,2.25,7.7,-22.5725990296199
2.85,3.8,2.25,7.8,-24.5373279459751
2.85,3.8,2.25,7.9,-27.0941822142882
2.85,3.8,2.25,8,-30.6804156327381
2.85,3.8,2.25,8.1,-36.0521991498913
2.85,3.8,2.25,8.2,-38.0371939973935
2.85,3.8,2.25,8.3,-32.1520304214251
2.85,3.8,2.25,8.4,-27.8664098065836
2.85,3.8,2.25,8.5,-24.8611407687134
2.85,3.8,2.25,8.6,-22.5678912044469
2.85,3.8,2.25,8.7,-20.7131151248834
2.85,3.8,2.25,8.8,-19.1527394034286
2.85,3.8,2.25,8.9,-17.8028441519146
2.85,3.8,2.25,9,-16.6105912382643
2.85,3.8,2.25,9.1,-15.5406830067469
2.85,3.8,2.25,9.2,-14.5684339693624
2.85,3.8,2.25,9.3,-13.6759454059541
2.85,3.8,2.25,9.4,-12.8498591605546
2.85,3.8,2.25,9.5,-12.0799707020149
2.85,3.8,2.25,9.6,-11.3583363101009
2.85,3.8,2.25,9.7,-10.6786778734411
2.85,3.8,2.25,9.8,-10.0359740980828
2.85,3.8,2.25,9.9,-9.42617244234298
2.85,3.8,2.25,10,-8.84598150968983
2.85,3.8,2.25,10.1,-8.29271839296294
2.85,3.8,2.25,10.2,-7.76419433566974
2.85,3.8,2.25,10.3,-7.25862757174771
2.85,3.8,2.25,10.4,-6.77457570132421
2.85,3.8,2.25,10.5,-6.31088223840457
2.85,3.8,2.25,10.6,-5.86663348509532
2.85,3.8,2.25,10.7,-5.4411229222066
2.85,3.8,2.25,10.8,-5.03382102912097
2.85,3.8,2.25,10.9,-4.64434896556189
2.85,3.8,2.25,11,-4.27245493510573
2.85,3.8,2.25,11.1,-3.91799235168935
2.85,3.8,2.25,11.2,-3.5808991768596
2.85,3.8,2.25,11.3,-3.26117800698266
2.85,3.8,2.25,11.4,-2.95887667783609
2.85,3.8,2.25,11.5,-2.674069324334
2.85,3.8,2.25,11.6,-2.40683798591774
2.85,3.8,2.25,11.7,-2.15725497979997
2.85,3.8,2.25,11.8,-1.92536636862444
2.85,3.8,2.25,11.9,-1.71117691901383
2.85,3.8,2.25,12,-1.51463697645124
2.85,3.8,2.25,12.1,-1.33563166597285
2.85,3.8,2.25,12.2,-1.17397276715821
2.85,3.8,2.25,12.3,-1.02939351058736
2.85,3.8,2.25,12.4,-0.901546410797817
2.85,3.8,2.25,12.5,-0.790004101195788
2.85,3.8,2.25,12.6,-0.694262984922242
2.85,3.8,2.25,12.7,-0.61374937789204
2.85,3.8,2.25,12.8,-0.54782770944497
2.85,3.8,2.25,12.9,-0.495810271621481
2.85,3.8,2.25,13,-0.456967974352176
2.85,3.8,2.25,13.1,-0.430541570092087
2.85,3.8,2.25,13.2,-0.415752852531057
2.85,3.8,2.25,13.3,-0.411815401813252
2.85,3.8,2.25,13.4,-0.41794453352719
2.85,3.8,2.25,13.5,-0.433366200901673
2.85,3.8,2.25,13.6,-0.457324690625632
2.85,3.8,2.25,13.7,-0.489089035866876
2.85,3.8,2.25,13.8,-0.527958140966259
2.85,3.8,2.25,13.9,-0.57326466863481
2.85,3.8,2.25,14,-0.624377781808594
2.85,3.8,2.25,14.1,-0.680704859515411
2.85,3.8,2.25,14.2,-0.741692320969853
2.85,3.8,2.25,14.3,-0.806825696886795
2.85,3.8,2.25,14.4,-0.875629084060044
2.85,3.8,2.25,14.5,-0.94766411083167
2.85,3.8,2.25,14.6,-1.02252852914044
2.85,3.8,2.25,14.7,-1.09985453500332
2.85,3.8,2.25,14.8,-1.17930690479396
2.85,3.8,2.25,14.9,-1.26058102045291
2.85,3.8,2.25,15,-1.34340084340904
2.9,3.4,2.25,5,-2.84424982412333
2.9,3.4,2.25,5.1,-2.96442487235199
2.9,3.4,2.25,5.2,-3.08823834249858
2.9,3.4,2.25,5.3,-3.21586428586064
2.9,3.4,2.25,5.4,-3.34749370755973
2.9,3.4,2.25,5.5,-3.48333631875084
2.9,3.4,2.25,5.6,-3.62362252219255
2.9,3.4,2.25,5.7,-3.76860566902931
2.9,3.4,2.25,5.8,-3.91856463182584
2.9,3.4,2.25,5.9,-4.07380674770082
2.9,3.4,2.25,6,-4.23467119625121
2.9,3.4,2.25,6.1,-4.40153289038677
2.9,3.4,2.25,6.2,-4.57480697491959
2.9,3.4,2.25,6.3,-4.75495404871703
2.9,3.4,2.25,6.4,-4.94248625267501
2.9,3.4,2.25,6.5,-5.13797439937349
2.9,3.4,2.25,6.6,-5.34205636329574
2.9,3.4,2.25,6.7,-5.55544700600287
2.9,3.4,2.25,6.8,-5.77894998289696
2.9,3.4,2.25,6.9,-6.0134718730808
2.9,3.4,2.25,7,-6.26003919964252
2.9,3.4,2.25,7.1,-6.51981907630785
2.9,3.4,2.25,7.2,-6.79414444492938
2.9,3.4,2.25,7.3,-7.08454518179449
2.9,3.4,2.25,7.4,-7.39278678653409
2.9,3.4,2.25,7.5,-7.72091898191143
2.9,3.4,2.25,7.6,-8.07133743280915
2.9,3.4,2.25,7.7,-8.44686307465995
2.9,3.4,2.25,7.8,-8.85084544404315
2.9,3.4,2.25,7.9,-9.2872992862047
2.9,3.4,2.25,8,-9.76108818069491
2.9,3.4,2.25,8.1,-10.2781760257972
2.9,3.4,2.25,8.2,-10.8459788319147
2.9,3.4,2.25,8.3,-11.4738688753476
2.9,3.4,2.25,8.4,-12.1739175803493
2.9,3.4,2.25,8.5,-12.9620261155627
2.9,3.4,2.25,8.6,-13.8597125175094
2.9,3.4,2.25,8.7,-14.8970663807508
2.9,3.4,2.25,8.8,-16.117903675252
2.9,3.4,2.25,8.9,-17.5893593733553
2.9,3.4,2.25,9,-19.421145314742
2.9,3.4,2.25,9.1,-21.8073259278484
2.9,3.4,2.25,9.2,-25.1159468845595
2.9,3.4,2.25,9.3,-29.8391397372817
2.9,3.4,2.25,9.4,-31.8802723585947
2.9,3.4,2.25,9.5,-26.7750502414343
2.9,3.4,2.25,9.6,-22.5200775768155
2.9,3.4,2.25,9.7,-19.4509095760362
2.9,3.4,2.25,9.8,-17.0844896232076
2.9,3.4,2.25,9.9,-15.1605414716004
2.9,3.4,2.25,10,-13.5381193436075
2.9,3.4,2.25,10.1,-12.1345675594755
2.9,3.4,2.25,10.2,-10.8979791449847
2.9,3.4,2.25,10.3,-9.79398642976741
2.9,3.4,2.25,10.4,-8.79889702642659
2.9,3.4,2.25,10.5,-7.89586235168669
2.9,3.4,2.25,10.6,-7.0726034124078
2.9,3.4,2.25,10.7,-6.31998700057912
2.9,3.4,2.25,10.8,-5.63109121386061
2.9,3.4,2.25,10.9,-5.00056576874397
2.9,3.4,2.25,11,-4.42417777448633
2.9,3.4,2.25,11.1,-3.89847953894862
2.9,3.4,2.25,11.2,-3.42056076201373
2.9,3.4,2.25,11.3,-2.98786236142468
2.9,3.4,2.25,11.4,-2.59803783380544
2.9,3.4,2.25,11.5,-2.2488529772362
2.9,3.4,2.25,11.6,-1.93811743088076
2.9,3.4,2.25,11.7,-1.66364273081168
2.9,3.4,2.25,11.8,-1.42322206136503
2.9,3.4,2.25,11.9,-1.2146270369788
2.9,3.4,2.25,12,-1.03561697554201
2.9,3.4,2.25,12.1,-0.883956389334135
2.9,3.4,2.25,12.2,-0.757436883700624
2.9,3.4,2.25,12.3,-0.653900294640128
2.9,3.4,2.25,12.4,-0.571260643039014
2.9,3.4,2.25,12.5,-0.507523246968474
2.9,3.4,2.25,12.6,-0.460800034529336
2.9,3.4,2.25,12.7,-0.429320682501998
2.9,3.4,2.25,12.8,-0.411439643933596
2.9,3.4,2.25,12.9,-0.405639420345626
2.9,3.4,2.25,13,-0.410530599793697
2.9,3.4,2.25,13.1,-0.424849248810699
2.9,3.4,2.25,13.2,-0.447452244665244
2.9,3.4,2.25,13.3,-0.477311091255655
2.9,3.4,2.25,13.4,-0.513504697868135
2.9,3.4,2.25,13.5,-0.55521152861764
2.9,3.4,2.25,13.6,-0.601701459518068
2.9,3.4,2.25,13.7,-0.652327613640789
2.9,3.4,2.25,13.8,-0.706518384290573
2.9,3.4,2.25,13.9,-0.763769802141437
2.9,3.4,2.25,14,-0.823638355093431
2.9,3.4,2.25,14.1,-0.885734329419146
2.9,3.4,2.25,14.2,-0.949715707615763
2.9,3.4,2.25,14.3,-1.01528263210149
2.9,3.4,2.25,14.4,-1.08217242405709
2.9,3.4,2.25,14.5,-1.15015513261937
2.9,3.4,2.25,14.6,-1.21902958042457
2.9,3.4,2.25,14.7,-1.28861986623577
2.9,3.4,2.25,14.8,-1.3587722831551
2.9,3.4,2.25,14.9,-1.42935261089469
2.9,3.4,2.25,15,-1.50024374206018
